,mean_spot_factorsAstro_0,mean_spot_factorsAstro_1,mean_spot_factorsAstro_2,mean_spot_factorsAstro_3,mean_spot_factorsAstro_4,mean_spot_factorsExt_Amy_1,mean_spot_factorsExt_Amy_2,mean_spot_factorsExt_ClauPyr,mean_spot_factorsExt_Hpc_1,mean_spot_factorsExt_Hpc_2,mean_spot_factorsExt_Hpc_3,mean_spot_factorsExt_Hpc_4,mean_spot_factorsExt_L23,mean_spot_factorsExt_L25,mean_spot_factorsExt_L56,mean_spot_factorsExt_L5_1,mean_spot_factorsExt_L5_2,mean_spot_factorsExt_L6,mean_spot_factorsExt_L6B,mean_spot_factorsExt_Pir,mean_spot_factorsExt_Thal_1,mean_spot_factorsExt_Thal_2,mean_spot_factorsExt_Unk_3,mean_spot_factorsInh_1,mean_spot_factorsInh_2,mean_spot_factorsInh_3,mean_spot_factorsInh_4,mean_spot_factorsInh_5,mean_spot_factorsInh_6,mean_spot_factorsInh_Lamp5,mean_spot_factorsInh_Meis2_1,mean_spot_factorsInh_Meis2_2,mean_spot_factorsInh_Meis2_3,mean_spot_factorsInh_Meis2_4,mean_spot_factorsInh_Pvalb,mean_spot_factorsInh_Sst,mean_spot_factorsInh_Vip,mean_spot_factorsLowQ_2,mean_spot_factorsMicro,mean_spot_factorsNb_1,mean_spot_factorsNb_2,mean_spot_factorsOPC_1,mean_spot_factorsOPC_2,mean_spot_factorsOligo_1,mean_spot_factorsOligo_2,mean_spot_factorsUnk_1
Spotx11,0.6795815825462341,0.9962801933288574,0.6726459264755249,0.8115538358688354,0.2682700455188751,0.0031694299541413784,0.00146489217877388,0.015311017632484436,0.005235152319073677,0.002383595332503319,0.0072275325655937195,0.0055058784782886505,0.0015534196281805634,0.003557192860171199,0.002439183183014393,0.0015968425432220101,0.0011993017978966236,0.00201137806288898,0.0022418522275984287,0.0015770653262734413,0.0252023097127676,0.0036428289022296667,0.5705307722091675,0.0057162512093782425,0.004055570811033249,0.009107938036322594,0.0071388729847967625,0.08350884169340134,0.004489637911319733,0.0051898774690926075,0.014434242621064186,0.0020056592766195536,0.005756088998168707,0.008387892507016659,0.8433143496513367,0.004601595923304558,0.004307624883949757,0.0021159180905669928,0.013916047289967537,0.01864827424287796,0.11386790126562119,0.008332879282534122,0.0023490365128964186,0.006513677537441254,0.014014891348779202,0.02089872770011425
Spotx12,0.16485458612442017,0.03445279598236084,0.1513993889093399,0.015839645639061928,0.3126617670059204,0.04787410795688629,0.011377441696822643,0.00961801316589117,0.01081029698252678,0.003195605706423521,0.022533675655722618,0.04997560381889343,0.018215667456388474,0.13942407071590424,0.008400247432291508,0.11305613070726395,0.00477974396198988,0.007192167919129133,0.0024112737737596035,0.17587745189666748,0.002571488032117486,0.0032410661224275827,0.03755602613091469,0.023536652326583862,0.15588819980621338,0.08376064151525497,0.30706077814102173,0.016560429707169533,0.4223542809486389,0.019759055227041245,0.10047506541013718,0.03366352990269661,0.8994972705841064,0.00782125722616911,0.08780083060264587,0.006799894385039806,0.06611943244934082,0.015058343298733234,0.048863861709833145,0.025452572852373123,0.1979423612356186,0.025568140670657158,0.0028218133375048637,0.003219395410269499,0.013668136671185493,0.10522262752056122
Spotx13,0.7623899579048157,0.22699058055877686,0.8943815231323242,0.14932571351528168,0.33170610666275024,0.004050616640597582,0.004484746139496565,0.002796248300001025,0.005130654200911522,0.0028657943475991488,0.0062187048606574535,0.005792519543319941,0.00356415007263422,0.015095926821231842,0.0060083880089223385,0.004023646004498005,0.0027750281151384115,0.0038064387626945972,0.0033420249819755554,0.0037758920807391405,0.008660119958221912,0.13410890102386475,0.7027967572212219,0.02043619379401207,0.018616532906889915,0.10932683199644089,0.179511159658432,0.1772649586200714,0.05975986272096634,0.00667812442407012,0.11621781438589096,0.0410938635468483,0.7978218793869019,0.006135312840342522,0.1699892282485962,0.019317960366606712,0.012549078091979027,0.011993320658802986,0.03700529411435127,0.2709885537624359,0.6499517560005188,0.025104835629463196,0.0033107800409197807,0.013142428360879421,0.03483227640390396,0.08680202811956406
Spotx14,0.005340228788554668,0.0018502278253436089,0.005503537133336067,0.0019999633077532053,0.004654991440474987,0.00027045534807257354,0.0004693149821832776,0.0005303766229189932,0.0011846156558021903,0.00018622131028678268,0.005208513233810663,0.0011832884047180414,0.0012265227269381285,0.001273133559152484,0.0004066729452461004,0.0010451944544911385,0.0003910339728463441,0.0004768281360156834,0.00033558689756318927,0.0008390937582589686,0.21812224388122559,0.0008811798179522157,0.27806103229522705,0.0008283781935460865,0.0007550307782366872,0.0015538628213107586,0.0029287184588611126,0.0014729390386492014,0.0006628739647567272,0.0005671742837876081,0.0013378578005358577,0.0006845039315521717,0.0013821683824062347,0.0001757306745275855,0.0019935148302465677,0.0003931272658519447,0.0005742160719819367,0.00032359061879105866,0.003538238350301981,0.0020200051367282867,0.0006853021332062781,0.0011774060549214482,0.00025544592062942684,0.00027966618654318154,0.00045813608448952436,0.004094618838280439
Spotx15,0.6072134971618652,0.08093693107366562,0.46922796964645386,0.0896269828081131,0.15341363847255707,0.0029932023026049137,0.0027322706300765276,0.005032701417803764,0.004558148328214884,0.07380371540784836,0.008608609437942505,0.004956436343491077,0.005021768156439066,0.00845581665635109,0.0035772090777754784,0.003478016471490264,0.0009427177137695253,0.004486643709242344,0.005857477895915508,0.00217187637463212,0.2559792995452881,0.0166681706905365,1.2013369798660278,0.06324054300785065,0.0041342563927173615,0.017229367047548294,0.06235656887292862,0.010269850492477417,0.007768386043608189,0.0023499454837292433,0.5430687069892883,0.0037689050659537315,0.005546614993363619,0.002628413960337639,0.008883850648999214,0.005461552180349827,0.004712759517133236,0.007774079218506813,0.4205116629600525,0.031078528612852097,0.020467208698391914,0.010704555548727512,0.0029471321031451225,0.0022968859411776066,0.030044859275221825,0.04008005931973457
Spotx16,0.04344421625137329,0.016481881961226463,0.3622919023036957,0.010993343777954578,0.03882785141468048,0.006681843660771847,0.008620397187769413,0.05730403587222099,0.015351364389061928,0.04265294224023819,0.015137756243348122,0.011006408371031284,0.008836309425532818,0.01641268841922283,0.010510711930692196,0.00854740384966135,0.005404905881732702,0.013084031641483307,0.00964878685772419,0.006326550617814064,0.19143344461917877,0.0562756210565567,0.8060234785079956,0.028553856536746025,0.01901126652956009,0.03191768750548363,0.046788740903139114,0.010599037632346153,0.009968714788556099,0.011302994564175606,1.3210381269454956,0.016898300498723984,1.1262460947036743,0.015077565796673298,0.5575109124183655,0.010661492124199867,0.012495121918618679,0.012203434482216835,0.8288996815681458,0.03943457826972008,0.0463840626180172,0.021960590034723282,0.002590594347566366,0.004414632450789213,0.021099016070365906,0.0998556837439537
Spotx17,0.08987449109554291,0.10188768059015274,0.2765914499759674,0.06620540469884872,0.09129562228918076,0.04765608534216881,0.02272653393447399,0.016509374603629112,0.01315709762275219,0.013548823073506355,0.07573149353265762,0.05872388556599617,0.015742523595690727,0.018883150070905685,0.010528222657740116,0.014425470493733883,0.005409964360296726,0.010923721827566624,0.015753591433167458,0.014561823569238186,0.5159081816673279,0.22031670808792114,1.9147800207138062,0.4400395452976227,0.021514739841222763,0.06101946905255318,0.16310201585292816,0.035144295543432236,0.02367686852812767,0.023655716329813004,0.7698056101799011,0.03406359255313873,1.7404996156692505,0.02004048228263855,0.10958553850650787,0.02769162692129612,0.027835525572299957,0.02262088842689991,0.18768303096294403,0.09248127043247223,0.09306558221578598,0.02717781811952591,0.0075014266185462475,0.04974581301212311,0.06558550894260406,0.11671566963195801
Spotx18,1.3360047340393066,0.7379482984542847,0.9678332805633545,0.8294413685798645,0.4522554576396942,0.02718150056898594,0.017976591363549232,0.023680273443460464,0.01983831077814102,0.04121745750308037,0.057002052664756775,0.03603045642375946,0.01882489211857319,0.02814291976392269,0.16131211817264557,0.019090404734015465,0.008305242285132408,0.025634387508034706,1.5285913944244385,0.016550632193684578,0.14118175208568573,0.08227033913135529,1.1966102123260498,0.2889992296695709,0.11010231077671051,0.14812994003295898,0.16452647745609283,0.06369038671255112,0.03943904861807823,0.08493398874998093,0.24324549734592438,0.025249969214200974,0.4896520972251892,0.03451306000351906,0.9347837567329407,0.08824139833450317,0.05102655291557312,0.03407375514507294,0.5127322673797607,0.1753283143043518,0.1782006472349167,0.05711622163653374,0.01577463001012802,0.013206440024077892,0.0761767253279686,0.18371683359146118
Spotx19,0.04855978488922119,0.018853377550840378,0.12233137339353561,0.013798454776406288,0.19935886561870575,0.35083669424057007,0.004908144474029541,0.002408804837614298,0.012636164203286171,0.004696996416896582,0.017292138189077377,0.013463848270475864,0.00654551200568676,0.008356372825801373,0.02123154141008854,0.005108081270009279,0.007719411049038172,0.007594580762088299,0.00495849410071969,0.009144334122538567,0.0025451381225138903,0.0034562540240585804,0.2708812952041626,0.025423001497983932,0.009604736231267452,0.018982790410518646,0.5509317517280579,0.008462212979793549,0.008852433413267136,0.0038546163123100996,0.5641239881515503,0.027772851288318634,2.1012020111083984,0.07935558259487152,0.06493204087018967,0.007706186268478632,0.010515746660530567,0.013104263693094254,0.009308085776865482,0.0220596045255661,0.06679905951023102,0.031233157962560654,0.023103119805455208,0.004782641306519508,0.013008834794163704,0.083766408264637
Spotx20,0.489173024892807,0.20010918378829956,0.8235508799552917,0.2591034471988678,0.20584829151630402,0.041043851524591446,0.02901880070567131,0.06650814414024353,0.019833171740174294,0.015346645377576351,0.034906912595033646,0.026940977200865746,0.09993834048509598,0.23974747955799103,0.06514055281877518,0.07285808771848679,0.02493695169687271,0.03905918449163437,0.06906884908676147,0.04227517172694206,0.2046925574541092,0.19118089973926544,1.521885871887207,0.11505211889743805,0.08411230146884918,0.271310031414032,0.9066562652587891,0.7203885316848755,0.061710599809885025,0.1157931312918663,0.2298165261745453,0.1113881766796112,1.6625523567199707,0.08193161338567734,1.0115325450897217,0.055935345590114594,0.04476727545261383,0.22230365872383118,0.058364372700452805,0.08552289009094238,0.10580853372812271,0.27640920877456665,0.015995506197214127,0.03363223373889923,0.07745715230703354,0.2716892659664154
Spotx21,0.43843939900398254,0.3844117820262909,0.7493928670883179,0.37282076478004456,0.402992844581604,0.02273000217974186,0.031156525015830994,0.009802603162825108,0.040287286043167114,0.01009463332593441,0.03255486860871315,0.026565231382846832,0.011954158544540405,0.020995885133743286,0.015064001083374023,0.013564473018050194,0.007388845086097717,0.010477249510586262,0.011925089173018932,0.015884671360254288,0.058010611683130264,0.18292789161205292,1.0741897821426392,0.4250899851322174,0.026407182216644287,0.07387983798980713,0.3485907018184662,0.05843597650527954,0.04299524053931236,0.18428239226341248,0.5854883193969727,0.03401733189821243,0.9719513654708862,0.013744278810918331,1.1416912078857422,0.7012478709220886,0.1666196882724762,0.021829305216670036,0.7724260687828064,0.23936688899993896,0.13461743295192719,0.18688718974590302,0.008424597792327404,0.02297421731054783,0.055012449622154236,0.10639771074056625
Spotx22,0.839059591293335,0.13783670961856842,0.8456268310546875,0.11533327400684357,0.36019548773765564,0.010580607689917088,0.3457128405570984,0.006707970052957535,0.7764761447906494,0.09641091525554657,0.02553436905145645,0.020203938707709312,0.018832338973879814,0.02115386165678501,0.01845739409327507,0.016702162101864815,0.019971443340182304,0.01059518102556467,0.006399844773113728,0.007733408361673355,0.10071926563978195,0.006762254051864147,0.04826420545578003,0.02602316252887249,0.4775787889957428,0.04595204442739487,0.029910769313573837,0.11845320463180542,0.0553319938480854,0.013068939559161663,0.5923150777816772,0.010079850442707539,0.02932490035891533,1.6907141208648682,0.1289844512939453,0.02034577541053295,0.06307442486286163,0.01958109810948372,0.027011198922991753,0.044009361416101456,0.08828500658273697,0.056770697236061096,0.006894681602716446,0.009905988350510597,0.06340441107749939,0.14293156564235687
Spotx23,0.5567628741264343,0.1004272922873497,0.9679996371269226,0.06609891355037689,0.23333385586738586,0.0026161365676671267,0.0019279168918728828,0.0025450526736676693,0.005550144240260124,0.0023209687788039446,0.01416606456041336,0.0122848404571414,0.0021357149817049503,0.006770722102373838,0.3537663221359253,0.002409527776762843,0.0010696215322241187,0.0031858847942203283,0.00396661227568984,0.0025131087750196457,0.008396048098802567,0.0020970541518181562,0.0015417297836393118,0.34110209345817566,0.0022987776901572943,0.010182510130107403,0.00513033801689744,0.0023809364065527916,0.001813565264455974,0.005412856116890907,0.2287479192018509,0.07478659600019455,0.01386621966958046,0.000565893657039851,0.8179303407669067,0.004546477925032377,0.010260878130793571,0.04836283624172211,0.012243120931088924,0.02381552942097187,0.04776143282651901,0.005338467191904783,0.0042580110020935535,0.0046871681697666645,0.009447517804801464,0.08554324507713318
Spotx24,0.15976044535636902,0.025620510801672935,0.3836047351360321,0.01886584237217903,0.43261227011680603,0.008628918789327145,0.34499290585517883,0.007983381859958172,0.007697862572968006,0.01931026391685009,0.01830911450088024,0.020205723121762276,0.025608794763684273,0.30857419967651367,0.007474042940884829,0.00869745947420597,0.007368766702711582,0.010534476488828659,0.005778112448751926,0.0065841637551784515,0.23776717483997345,0.02112618461251259,0.6686499714851379,0.01850079745054245,0.015456306748092175,0.028470803052186966,0.08543750643730164,0.01597367785871029,0.00993598997592926,0.009838071651756763,0.06807109713554382,0.09002122282981873,0.9851495623588562,0.015499799512326717,0.6467047333717346,0.01484986674040556,0.0147992093116045,0.018483011052012444,0.012557879090309143,0.04167544096708298,0.02304106391966343,0.014793181791901588,0.0035014976747334003,0.01950899325311184,0.022637546062469482,0.10884711891412735
Spotx25,0.017874037846922874,0.012428373098373413,0.008212709799408913,0.006077517289668322,0.5651960372924805,0.0036318758502602577,0.004199409857392311,0.003357664914801717,0.002188032492995262,0.0026990454643964767,0.006222940050065517,0.003437577746808529,0.002970209112390876,0.004392161499708891,0.0025462573394179344,0.003542932914569974,0.0012026247568428516,0.001632538391277194,0.00154416065197438,0.0030573029071092606,0.002639539772644639,0.0061658574268221855,0.4498060941696167,0.05113957077264786,0.01594153791666031,0.4820373058319092,0.07222335040569305,0.0074216462671756744,0.006178100593388081,0.011065442115068436,0.0903860479593277,0.0063713183626532555,0.3424670696258545,0.00812589842826128,1.3945461511611938,0.09151389449834824,0.022723322734236717,0.00773820374161005,0.021305009722709656,0.016808362677693367,0.28601545095443726,0.007886265404522419,0.0027002650313079357,0.0030238504987210035,0.014653666876256466,0.057251229882240295
Spotx26,0.8378493785858154,0.2423667460680008,1.684686541557312,0.16961736977100372,0.40813395380973816,0.02198098599910736,0.04912854731082916,0.012007666751742363,0.026119662448763847,0.04249501973390579,0.06714580953121185,0.0775490254163742,2.1745874881744385,0.17218822240829468,0.02332478202879429,0.03539029136300087,0.014266304671764374,0.035921961069107056,0.014439365826547146,0.04268656671047211,0.07871618121862411,0.05333574116230011,1.2361246347427368,0.2503136396408081,0.03155072405934334,0.131404846906662,0.35648706555366516,0.08476333320140839,0.044090449810028076,0.015855152159929276,0.2717076241970062,0.05090359225869179,1.295799732208252,0.02174776792526245,0.1063772514462471,0.03877060487866402,0.028295248746871948,0.031225141137838364,0.03634244576096535,0.10189592093229294,0.4040144681930542,0.0656963363289833,0.007662508636713028,0.01309289876371622,0.050750650465488434,0.23913121223449707
Spotx27,0.5197462439537048,0.4606042802333832,0.4755619764328003,0.15224413573741913,0.335572212934494,0.19414128363132477,0.12619894742965698,0.06497818231582642,0.03355122357606888,0.022603467106819153,0.11062999814748764,0.2735408842563629,0.7443652749061584,0.31323298811912537,0.07623687386512756,2.3441145420074463,0.01173839345574379,0.044224534183740616,1.3460700511932373,0.11858736723661423,0.47300297021865845,0.05972503870725632,1.0624127388000488,0.08820190280675888,0.026771550998091698,0.0890771746635437,0.10183478146791458,0.031273774802684784,0.05164128541946411,0.04592790827155113,0.22614534199237823,0.06384246051311493,0.9098499417304993,0.02823622152209282,0.05075521394610405,0.014731364324688911,0.026410168036818504,0.08239326626062393,1.4734481573104858,0.30368250608444214,0.28356727957725525,0.9415232539176941,0.09824255853891373,0.044785384088754654,0.084231898188591,0.2777484357357025
Spotx28,0.5232337117195129,0.3873627781867981,0.8276505470275879,0.23756559193134308,0.14530912041664124,0.006565144285559654,0.008023709058761597,0.005969742778688669,0.005467100068926811,0.0066485097631812096,0.030895793810486794,0.014454182237386703,0.00795577559620142,0.011107752099633217,0.008696704171597958,0.008752886205911636,0.004628243390470743,0.0075450497679412365,0.009252912364900112,0.006874247919768095,0.17425452172756195,0.16729673743247986,0.8501454591751099,0.06561681628227234,0.2482413947582245,0.11148048937320709,1.2777905464172363,0.18165117502212524,0.5294991135597229,0.02910545840859413,0.0498686358332634,0.009774886071681976,0.012661377899348736,0.008149352855980396,0.4430905878543854,0.022441722452640533,0.021512119099497795,0.01944611966609955,0.029244476929306984,0.1214660257101059,0.0674370527267456,1.573591947555542,0.016423093155026436,0.00990290381014347,0.022886201739311218,0.10810163617134094
Spotx29,0.5142796635627747,0.14796805381774902,0.28709256649017334,0.08845270425081253,0.16260288655757904,0.0033527205232530832,0.00827341340482235,0.002239046385511756,0.012174051254987717,0.005663375370204449,0.0087847039103508,0.010478385724127293,0.24190416932106018,0.12898726761341095,0.33546024560928345,0.008527505211532116,0.510656476020813,0.26591572165489197,0.006177891977131367,0.005416853819042444,0.005578814540058374,0.004651269875466824,0.00404145335778594,0.008901826106011868,0.004722281359136105,0.012795863673090935,0.00780452461913228,0.062203604727983475,0.007867035456001759,0.005590735003352165,0.38258492946624756,0.019239498302340508,0.049400027841329575,0.2616835832595825,0.4815674424171448,0.008334158919751644,0.012291240505874157,0.6861157417297363,0.04912419617176056,0.04180334880948067,0.04752027988433838,0.011396363377571106,0.0019511609571054578,0.009852615185081959,0.03880525007843971,0.07437140494585037
