,mean_nUMI_factorsAstro_0,mean_nUMI_factorsAstro_1,mean_nUMI_factorsAstro_2,mean_nUMI_factorsAstro_3,mean_nUMI_factorsAstro_4,mean_nUMI_factorsExt_Amy_1,mean_nUMI_factorsExt_Amy_2,mean_nUMI_factorsExt_ClauPyr,mean_nUMI_factorsExt_Hpc_1,mean_nUMI_factorsExt_Hpc_2,mean_nUMI_factorsExt_Hpc_3,mean_nUMI_factorsExt_Hpc_4,mean_nUMI_factorsExt_L23,mean_nUMI_factorsExt_L25,mean_nUMI_factorsExt_L56,mean_nUMI_factorsExt_L5_1,mean_nUMI_factorsExt_L5_2,mean_nUMI_factorsExt_L6,mean_nUMI_factorsExt_L6B,mean_nUMI_factorsExt_Pir,mean_nUMI_factorsExt_Thal_1,mean_nUMI_factorsExt_Thal_2,mean_nUMI_factorsExt_Unk_3,mean_nUMI_factorsInh_1,mean_nUMI_factorsInh_2,mean_nUMI_factorsInh_3,mean_nUMI_factorsInh_4,mean_nUMI_factorsInh_5,mean_nUMI_factorsInh_6,mean_nUMI_factorsInh_Lamp5,mean_nUMI_factorsInh_Meis2_1,mean_nUMI_factorsInh_Meis2_2,mean_nUMI_factorsInh_Meis2_3,mean_nUMI_factorsInh_Meis2_4,mean_nUMI_factorsInh_Pvalb,mean_nUMI_factorsInh_Sst,mean_nUMI_factorsInh_Vip,mean_nUMI_factorsLowQ_2,mean_nUMI_factorsMicro,mean_nUMI_factorsNb_1,mean_nUMI_factorsNb_2,mean_nUMI_factorsOPC_1,mean_nUMI_factorsOPC_2,mean_nUMI_factorsOligo_1,mean_nUMI_factorsOligo_2,mean_nUMI_factorsUnk_1
Spotx21,36.6500358581543,143.6141357421875,1771.27294921875,1148.5699462890625,431.16119384765625,75.47625732421875,186.76861572265625,37.39459228515625,249.90011596679688,45.94092559814453,52.027610778808594,52.65158462524414,35.44702911376953,29.09313201904297,46.72488784790039,45.540809631347656,39.43145751953125,38.53309631347656,41.89924240112305,86.41561126708984,100.39582061767578,1760.398193359375,7115.49365234375,3774.753662109375,49.358985900878906,42.57635498046875,145.16290283203125,119.55903625488281,81.43742370605469,909.6053466796875,1829.8616943359375,45.6365852355957,3897.46337890625,26.964107513427734,6159.615234375,4128.59521484375,447.6337585449219,39.91359329223633,736.6598510742188,515.0716552734375,34.952293395996094,411.05487060546875,10.870800018310547,43.671512603759766,33.77030944824219,35.9158821105957
Spotx22,1399.1234130859375,19.16130256652832,1745.1689453125,36.88486099243164,74.14175415039062,33.89264678955078,2716.248291015625,52.27512741088867,4398.7685546875,795.9271850585938,53.037681579589844,73.45812225341797,97.98777770996094,80.51786041259766,36.563629150390625,52.598182678222656,285.29205322265625,56.16905212402344,39.62269973754883,52.6088752746582,914.35009765625,33.68710708618164,57.78765106201172,42.44466781616211,2814.343994140625,46.885719299316406,48.512332916259766,783.1514892578125,241.1590118408203,45.430824279785156,1753.6197509765625,27.08568572998047,23.222524642944336,8804.275390625,58.17405319213867,411.6678771972656,517.4098510742188,36.040748596191406,12.23653793334961,24.157451629638672,28.420578002929688,53.333343505859375,16.69384002685547,21.936250686645508,78.57181549072266,77.03211212158203
Spotx23,98.86436462402344,35.20624542236328,2662.825439453125,53.54098129272461,175.86915588378906,9.628850936889648,12.486435890197754,22.75692367553711,39.4377326965332,19.038881301879883,34.495567321777344,25.94225311279297,16.6021671295166,11.38011360168457,1847.8026123046875,10.734071731567383,14.572404861450195,13.706485748291016,17.513301849365234,15.96286678314209,62.24238967895508,14.021388053894043,7.024742603302002,1621.8275146484375,10.278997421264648,12.305562973022461,18.90037727355957,7.748023986816406,9.192184448242188,11.622618675231934,642.3668212890625,291.49176025390625,12.991270065307617,5.270657062530518,4331.3935546875,26.032211303710938,25.29197883605957,116.24542999267578,6.336812496185303,24.161880493164062,21.035993576049805,5.483154296875,11.952507972717285,9.037125587463379,9.683837890625,40.42280578613281
Spotx24,22.043954849243164,12.825925827026367,914.30712890625,16.55455207824707,407.6086730957031,35.652015686035156,2753.281494140625,38.250797271728516,44.006736755371094,147.88836669921875,37.69223403930664,59.65055465698242,78.80227661132812,1393.533203125,38.86046600341797,35.878047943115234,58.628875732421875,49.369667053222656,32.70999526977539,40.1783561706543,1687.3687744140625,50.471336364746094,4580.650390625,56.53139877319336,64.3953857421875,52.51283645629883,128.22486877441406,41.77678680419922,17.127782821655273,40.431697845458984,34.13703536987305,391.1014404296875,4206.04150390625,66.08744049072266,3449.565185546875,103.72437286376953,50.89385223388672,33.0315055847168,4.910795211791992,39.84748458862305,8.046395301818848,13.206178665161133,11.31055736541748,83.21148681640625,15.586297988891602,50.423866271972656
Spotx25,7.993404865264893,10.66945743560791,6.222034931182861,9.928582191467285,512.5802001953125,11.84958267211914,29.75879669189453,31.5069522857666,7.9932379722595215,15.285611152648926,9.01134204864502,8.947615623474121,11.581489562988281,13.359827995300293,10.625894546508789,13.093364715576172,13.407974243164062,15.76968765258789,11.221635818481445,13.7760591506958,10.432809829711914,34.29922866821289,2860.376220703125,1170.7288818359375,28.3595027923584,1379.212890625,37.72385787963867,19.389875411987305,16.199268341064453,16.25293731689453,43.708011627197266,17.573902130126953,1396.482421875,31.286224365234375,7391.56982421875,125.99259948730469,166.4627685546875,16.316761016845703,4.401787757873535,7.859845161437988,324.5376281738281,7.966091632843018,9.443799018859863,6.369555473327637,19.901981353759766,15.580973625183105
Spotx26,214.08126831054688,76.46092224121094,4499.21533203125,113.03224182128906,295.4820861816406,57.34134292602539,342.9919738769531,39.429954528808594,89.7750244140625,468.9454345703125,112.737548828125,304.6563720703125,14777.1201171875,803.8204345703125,55.05839920043945,89.01600646972656,114.0648422241211,114.38133239746094,52.05100631713867,169.57400512695312,540.1981201171875,158.32286071777344,8236.2734375,3545.77294921875,70.43647766113281,101.14700317382812,583.9677734375,916.4154663085938,86.2936019897461,37.41902160644531,202.54656982421875,78.27998352050781,5205.71240234375,75.1596908569336,72.29057312011719,121.69297790527344,67.53376007080078,54.71126174926758,9.392306327819824,73.72557067871094,587.7293701171875,31.43536376953125,13.812906265258789,18.29759979248047,21.07454490661621,75.01344299316406
Spotx27,74.42174530029297,1523.5863037109375,689.4072875976562,41.24937438964844,124.05886840820312,1945.9317626953125,617.28173828125,288.3606262207031,79.28699493408203,89.60694885253906,131.72227478027344,1464.28466796875,5851.5185546875,1303.530029296875,153.73553466796875,15715.0576171875,69.02659606933594,149.71556091308594,9641.7919921875,513.33251953125,3794.50439453125,118.59436798095703,7202.56689453125,97.4563217163086,47.843048095703125,64.76947784423828,59.65819549560547,62.963218688964844,148.2188262939453,65.57539367675781,212.87721252441406,105.88453674316406,3581.209716796875,62.00564956665039,37.26108932495117,51.29583740234375,60.562408447265625,253.09317016601562,1494.7696533203125,290.61322021484375,377.22418212890625,2251.24658203125,183.2211456298828,105.77558898925781,36.105533599853516,141.54222106933594
Spotx28,41.78696060180664,753.0287475585938,2355.79443359375,111.12354278564453,24.391685485839844,29.639591217041016,28.840856552124023,47.49830627441406,35.075443267822266,35.55963897705078,107.21245574951172,48.386756896972656,28.710729598999023,31.54018783569336,37.64145278930664,35.59255599975586,34.14892578125,25.002195358276367,57.13279342651367,39.619049072265625,1437.8345947265625,1013.5639038085938,5311.53466796875,83.94975280761719,1874.1141357421875,33.66848373413086,6985.33544921875,1028.6207275390625,2047.3839111328125,128.2517852783203,22.25339698791504,19.91116714477539,18.870311737060547,24.812397003173828,2363.05908203125,52.38466262817383,33.03342819213867,43.41724395751953,9.164471626281738,60.39833450317383,22.188209533691406,3235.2744140625,26.63011932373047,14.260910987854004,9.042041778564453,38.74393844604492
Spotx29,1321.0841064453125,150.36593627929688,39.83708190917969,34.707740783691406,22.150636672973633,25.176376342773438,40.399871826171875,12.070935249328613,95.57432556152344,52.006378173828125,15.780570983886719,26.57750701904297,1943.7467041015625,477.806884765625,1633.7362060546875,43.24121856689453,4404.6123046875,1560.1552734375,30.046833038330078,30.028078079223633,41.4660530090332,50.19449996948242,38.46709060668945,22.49387550354004,37.18021774291992,26.272174835205078,35.00136947631836,483.218994140625,30.24057388305664,29.568748474121094,1077.7752685546875,91.09798431396484,29.367469787597656,1450.6407470703125,2379.695556640625,41.56425094604492,36.05100631713867,2814.68701171875,30.30785369873047,34.22779846191406,21.108322143554688,9.937966346740723,5.491135120391846,35.785972595214844,46.380882263183594,21.93787384033203
Spotx30,28.28095817565918,24.868309020996094,1244.4598388671875,51.55435562133789,28.388734817504883,234.89108276367188,884.8568115234375,123.40473175048828,197.76942443847656,10351.4345703125,69.73920440673828,585.7390747070312,109.658447265625,40.35795593261719,54.95979309082031,336.97650146484375,2154.894287109375,3650.161865234375,322.3323974609375,389.70758056640625,167.70791625976562,2667.04248046875,11463.36328125,1848.1290283203125,1808.7286376953125,128.69825744628906,425.0764465332031,103.21709442138672,134.39149475097656,675.1598510742188,108.5079345703125,154.33367919921875,2413.4921875,60.64072799682617,1915.643798828125,89.68374633789062,88.47481536865234,57.06989288330078,636.39697265625,36.29214096069336,21.497013092041016,35.090816497802734,109.68292236328125,31.05642318725586,29.536691665649414,54.13865661621094
Spotx31,38.090843200683594,21.237119674682617,1376.1988525390625,81.05742645263672,14.316818237304688,25.651044845581055,25.491657257080078,1717.9549560546875,31.53030014038086,19.37043571472168,1060.3900146484375,26.17531967163086,179.70091247558594,23.320886611938477,40.3520622253418,18.72018814086914,30.254854202270508,48.46220016479492,28.634037017822266,31.676387786865234,1538.9012451171875,24.599111557006836,3067.3408203125,37.58820724487305,22.757667541503906,20.461687088012695,31.013017654418945,16.44408416748047,16.559486389160156,16.696361541748047,554.50146484375,184.79811096191406,4322.47509765625,19.563663482666016,151.90773010253906,55.96717834472656,28.420034408569336,22.17414665222168,5.580388069152832,15.375909805297852,24.418704986572266,265.72235107421875,14.953121185302734,7.689904689788818,7.51409912109375,14.245036125183105
Spotx32,2.9323480129241943,1.6538736820220947,3.326397657394409,4.105410575866699,3.817535877227783,18.218172073364258,13.982529640197754,17.027326583862305,19.642515182495117,16.596406936645508,131.3382568359375,53.41640090942383,16.155668258666992,14.919450759887695,20.00575828552246,10.315081596374512,30.479290008544922,12.522330284118652,16.941970825195312,12.436005592346191,26.448204040527344,852.4080200195312,3289.353759765625,16.211748123168945,16.354238510131836,15.820484161376953,21.065656661987305,23.119436264038086,431.3179931640625,11.3121919631958,878.832763671875,1447.2435302734375,4950.67626953125,13.324451446533203,3605.283447265625,28.264381408691406,14.013378143310547,9.845656394958496,2.2468678951263428,17.737390518188477,9.81682014465332,12.9404878616333,2.564720630645752,8.017585754394531,7.774499416351318,20.587121963500977
