,mean_nUMI_factorsAstro_0,mean_nUMI_factorsAstro_1,mean_nUMI_factorsAstro_2,mean_nUMI_factorsAstro_3,mean_nUMI_factorsAstro_4,mean_nUMI_factorsExt_Amy_1,mean_nUMI_factorsExt_Amy_2,mean_nUMI_factorsExt_ClauPyr,mean_nUMI_factorsExt_Hpc_1,mean_nUMI_factorsExt_Hpc_2,mean_nUMI_factorsExt_Hpc_3,mean_nUMI_factorsExt_Hpc_4,mean_nUMI_factorsExt_L23,mean_nUMI_factorsExt_L25,mean_nUMI_factorsExt_L56,mean_nUMI_factorsExt_L5_1,mean_nUMI_factorsExt_L5_2,mean_nUMI_factorsExt_L6,mean_nUMI_factorsExt_L6B,mean_nUMI_factorsExt_Pir,mean_nUMI_factorsExt_Thal_1,mean_nUMI_factorsExt_Thal_2,mean_nUMI_factorsExt_Unk_3,mean_nUMI_factorsInh_1,mean_nUMI_factorsInh_2,mean_nUMI_factorsInh_3,mean_nUMI_factorsInh_4,mean_nUMI_factorsInh_5,mean_nUMI_factorsInh_6,mean_nUMI_factorsInh_Lamp5,mean_nUMI_factorsInh_Meis2_1,mean_nUMI_factorsInh_Meis2_2,mean_nUMI_factorsInh_Meis2_3,mean_nUMI_factorsInh_Meis2_4,mean_nUMI_factorsInh_Pvalb,mean_nUMI_factorsInh_Sst,mean_nUMI_factorsInh_Vip,mean_nUMI_factorsLowQ_2,mean_nUMI_factorsMicro,mean_nUMI_factorsNb_1,mean_nUMI_factorsNb_2,mean_nUMI_factorsOPC_1,mean_nUMI_factorsOPC_2,mean_nUMI_factorsOligo_1,mean_nUMI_factorsOligo_2,mean_nUMI_factorsUnk_1
Spotx11,866.4119873046875,1838.7640380859375,1542.6666259765625,1154.5504150390625,24.060291290283203,30.315086364746094,12.20199966430664,164.1769256591797,13.880162239074707,21.244705200195312,18.931642532348633,17.06970977783203,12.746599197387695,6.904688835144043,11.72067928314209,11.960994720458984,19.76972007751465,8.397241592407227,18.615455627441406,8.672680854797363,206.4854278564453,21.061437606811523,3850.797607421875,7.279239654541016,16.926359176635742,13.602169036865234,8.561280250549316,553.5128784179688,7.53746223449707,14.673572540283203,8.361458778381348,8.508776664733887,11.15951156616211,46.97197723388672,4584.95654296875,8.859162330627441,9.242185592651367,6.85002326965332,3.0598843097686768,14.749549865722656,70.79297637939453,5.985203742980957,7.597970485687256,16.385435104370117,8.023050308227539,9.751557350158691
Spotx12,638.6864013671875,22.348737716674805,40.58702850341797,15.11839485168457,95.79326629638672,98.64611053466797,133.93531799316406,55.14212417602539,56.92781066894531,27.629316329956055,68.35082244873047,324.11578369140625,171.01248168945312,771.8675537109375,41.924346923828125,810.6885375976562,35.680843353271484,45.987491607666016,17.550006866455078,1387.88134765625,13.338517189025879,20.8804988861084,56.51771926879883,72.9100341796875,1148.5623779296875,46.87556457519531,1705.8729248046875,140.02711486816406,1713.755859375,105.09817504882812,87.35360717773438,159.970458984375,3375.6162109375,50.71161651611328,51.7591667175293,37.99394989013672,526.658935546875,103.90177917480469,24.195537567138672,23.786508560180664,329.58294677734375,64.86817169189453,5.722830295562744,8.98666000366211,15.299381256103516,26.485435485839844
Spotx13,885.9476318359375,398.2342834472656,1873.30810546875,70.23086547851562,421.0680847167969,28.58188247680664,34.72833251953125,37.079681396484375,29.00864028930664,16.05947494506836,22.006677627563477,15.940383911132812,23.93675994873047,42.798179626464844,25.042695999145508,42.356815338134766,18.550676345825195,24.089303970336914,13.458038330078125,18.665054321289062,24.066509246826172,1030.21875,4423.3232421875,53.3386116027832,569.9600830078125,1200.180419921875,82.86493682861328,579.6038208007812,253.39036560058594,24.547428131103516,170.6482391357422,288.3590087890625,3323.703857421875,30.966476440429688,890.3556518554688,106.05116271972656,59.57258605957031,28.763620376586914,26.81766128540039,625.5907592773438,703.8810424804688,15.896169662475586,7.386965274810791,45.12114715576172,15.208399772644043,28.517536163330078
Spotx14,1.8027833700180054,2.065023899078369,2.041511297225952,2.3679039478302,2.3527090549468994,0.9839090704917908,5.33534574508667,3.3969643115997314,3.038501262664795,2.795525074005127,7.320950984954834,4.516902446746826,6.239634990692139,10.892367362976074,2.9421181678771973,4.475513458251953,4.920283794403076,3.682774066925049,9.611480712890625,3.3263182640075684,1644.545166015625,3.1626734733581543,1801.7921142578125,1.6226475238800049,2.561845064163208,2.7105984687805176,5.276442050933838,2.6840109825134277,1.2911628484725952,2.0720314979553223,1.3671610355377197,1.7324799299240112,3.9037163257598877,2.669231414794922,2.37532901763916,13.327544212341309,6.0812506675720215,5.041984558105469,0.705373227596283,1.8996338844299316,3.205881118774414,6.463831424713135,1.4816527366638184,6.057399749755859,0.9869263768196106,2.1399407386779785
Spotx15,757.8905639648438,20.570877075195312,1048.2728271484375,404.033935546875,34.919857025146484,33.08607482910156,15.317873001098633,38.401084899902344,35.26704788208008,730.1571044921875,15.738832473754883,19.49868392944336,18.478490829467773,27.997966766357422,24.82338523864746,14.98560619354248,15.128244400024414,25.060577392578125,48.29850387573242,15.617116928100586,2044.9278564453125,57.90617370605469,7970.8515625,303.5295104980469,19.985883712768555,15.722539901733398,56.59949493408203,39.93133544921875,14.990198135375977,12.846795082092285,1768.6324462890625,13.254829406738281,16.16502571105957,15.92088508605957,10.3071870803833,18.470951080322266,27.16559600830078,15.865680694580078,424.5791015625,25.9323673248291,33.249481201171875,9.760342597961426,7.327263832092285,7.041353702545166,38.909976959228516,11.990691184997559
Spotx16,21.209489822387695,12.626971244812012,762.96533203125,9.203956604003906,11.940288543701172,49.91501235961914,50.59712600708008,179.45272827148438,87.33625030517578,496.43597412109375,34.111141204833984,23.604896545410156,35.03480911254883,50.21742630004883,30.124385833740234,37.877342224121094,41.421722412109375,855.4237670898438,88.47526550292969,51.06211853027344,1684.9114990234375,106.1827163696289,5318.87060546875,58.441471099853516,51.5740852355957,59.30783462524414,49.09410858154297,68.94661712646484,12.829066276550293,32.76020812988281,3985.322998046875,57.30371856689453,4578.8056640625,69.65386199951172,2921.858642578125,52.62936782836914,40.0550537109375,19.815540313720703,741.8095703125,14.160755157470703,25.05313491821289,28.37551498413086,9.692498207092285,9.269164085388184,22.789400100708008,27.11953353881836
Spotx17,32.453731536865234,259.0194091796875,566.7837524414062,69.35765838623047,53.134403228759766,285.3500061035156,1485.21923828125,95.53388977050781,33.213287353515625,60.99812316894531,384.3906555175781,102.4732894897461,54.781341552734375,35.467376708984375,26.945858001708984,38.35466766357422,55.13811492919922,50.87423324584961,50.95146942138672,58.70868682861328,4264.228515625,1761.8797607421875,11980.875,3023.90673828125,51.474403381347656,62.135467529296875,97.47904205322266,72.84918975830078,46.69489288330078,253.0556182861328,2219.5244140625,81.72665405273438,7504.21533203125,60.14402770996094,84.8276138305664,247.3538818359375,64.02379608154297,36.902591705322266,193.72610473632812,93.43595123291016,58.63563537597656,17.816165924072266,13.065567970275879,172.74929809570312,27.238008499145508,22.60531997680664
Spotx18,2073.516845703125,1389.9061279296875,1368.3702392578125,1765.50732421875,226.05349731445312,71.09503936767578,138.7107391357422,146.43441772460938,182.7941436767578,887.7850952148438,109.08462524414062,50.11278533935547,60.52734375,42.22111892700195,1410.7406005859375,61.324501037597656,69.64273071289062,105.67460632324219,10017.5244140625,83.6813735961914,1348.82421875,185.02308654785156,7753.22998046875,3376.19140625,500.43048095703125,182.00233459472656,172.95748901367188,614.9151000976562,89.41939544677734,694.3078002929688,850.021484375,84.22213745117188,1512.778564453125,354.7718505859375,4407.01220703125,330.414794921875,113.7968978881836,93.46076965332031,526.53076171875,172.29660034179688,67.84669494628906,29.096982955932617,37.322837829589844,23.999521255493164,67.05687713623047,46.482906341552734
Spotx19,24.204835891723633,14.904297828674316,171.5972900390625,15.296961784362793,242.9097137451172,2442.005615234375,68.8925552368164,17.738574981689453,169.1777801513672,63.48109436035156,26.999557495117188,32.420936584472656,28.52235984802246,26.425291061401367,284.8356628417969,24.601966857910156,92.92607879638672,45.874778747558594,32.487281799316406,33.89897918701172,15.656933784484863,21.195968627929688,1720.3946533203125,51.65370178222656,69.07965087890625,43.18572235107422,2985.305908203125,25.927061080932617,21.782045364379883,19.45475196838379,1613.354736328125,36.300846099853516,8748.390625,443.07330322265625,34.22025680541992,44.401336669921875,53.87238311767578,84.31855773925781,4.4011759757995605,18.549856185913086,21.518892288208008,35.59832763671875,62.999351501464844,6.299930572509766,14.156888961791992,23.553712844848633
Spotx20,87.18033599853516,72.10662078857422,2189.12255859375,811.3550415039062,40.18861389160156,251.54574584960938,142.75538635253906,524.0852661132812,48.88958740234375,90.93843841552734,75.32438659667969,63.71584701538086,2114.247802734375,418.82666015625,584.7319946289062,317.3944396972656,145.23806762695312,157.62966918945312,338.95989990234375,212.17506408691406,1439.0743408203125,2239.96630859375,8950.3291015625,353.4742431640625,350.4308776855469,712.5081787109375,5537.62744140625,4043.9365234375,102.11804962158203,581.2619018554688,198.16697692871094,458.5445556640625,6914.77978515625,274.4078674316406,5367.64794921875,280.0100402832031,126.0862045288086,1175.8311767578125,20.094284057617188,54.586734771728516,29.674381256103516,756.1851806640625,20.66118621826172,93.66102600097656,50.45786666870117,86.8944320678711
Spotx21,55.97227478027344,317.95806884765625,1926.1776123046875,1016.119140625,279.92877197265625,173.9031219482422,187.16763305664062,45.07218933105469,268.9104309082031,67.75896453857422,56.4853630065918,63.15901565551758,73.44776916503906,41.74176788330078,42.84444046020508,44.63241958618164,66.85664367675781,50.34003448486328,64.62589263916016,87.404296875,350.13690185546875,1549.4246826171875,6828.2705078125,4323.7890625,90.97638702392578,111.70939636230469,173.18238830566406,152.95779418945312,96.54989624023438,791.43408203125,1872.616943359375,63.33412170410156,3872.189208984375,44.96308135986328,6341.83056640625,4441.078125,395.03192138671875,43.3253173828125,853.3759155273438,316.4267578125,37.29570388793945,424.7553405761719,13.020683288574219,54.377315521240234,23.38538932800293,39.38823699951172
Spotx22,1215.5863037109375,32.31134033203125,2046.5302734375,44.29959487915039,61.39220428466797,46.63901901245117,2111.46630859375,76.26216888427734,4431.09912109375,684.22314453125,89.93246459960938,317.3954772949219,85.63141632080078,115.98094940185547,154.73548889160156,82.06751251220703,707.94384765625,53.461421966552734,51.673370361328125,83.70963287353516,939.7164306640625,53.8731689453125,112.7051010131836,89.1603012084961,2343.09912109375,133.98834228515625,237.9598846435547,904.1656494140625,426.104248046875,46.00069808959961,1375.310302734375,40.73381042480469,46.322357177734375,8710.8037109375,112.3110580444336,130.66180419921875,1136.6978759765625,109.14544677734375,20.51211929321289,44.661136627197266,162.2176971435547,88.64230346679688,19.34650993347168,26.239341735839844,62.19963455200195,138.0523681640625
Spotx23,836.4650268554688,16.239242553710938,2086.321533203125,143.30523681640625,21.62721061706543,19.66493797302246,19.388206481933594,29.583576202392578,69.53306579589844,31.056114196777344,40.29632568359375,44.67006301879883,13.168118476867676,20.870569229125977,1759.1229248046875,16.267528533935547,17.595487594604492,21.75818634033203,18.390478134155273,14.46631908416748,65.3104019165039,13.632789611816406,6.741835117340088,1804.8995361328125,12.34912109375,20.482086181640625,20.72422981262207,11.876398086547852,8.669219017028809,14.172538757324219,549.3076782226562,310.4678039550781,31.50909423828125,3.116619348526001,4114.07080078125,24.875993728637695,67.83451843261719,316.06353759765625,4.030344009399414,30.009761810302734,14.237321853637695,6.6189117431640625,8.896032333374023,12.26901626586914,9.73914623260498,19.561525344848633
Spotx24,36.16485595703125,14.906895637512207,1092.0606689453125,15.70337963104248,268.26141357421875,38.24911117553711,2627.9619140625,36.68715286254883,50.67816925048828,225.4503631591797,76.06278228759766,65.00349426269531,212.51112365722656,1416.8782958984375,36.66423416137695,51.309043884277344,84.19822692871094,58.45095443725586,35.39277267456055,39.942848205566406,2027.965087890625,96.60836791992188,4092.888916015625,48.30065155029297,116.57267761230469,54.21250534057617,263.781494140625,43.458282470703125,26.071998596191406,31.51160430908203,54.043338775634766,578.3886108398438,3914.92626953125,96.69664764404297,3362.9716796875,163.17918395996094,91.87896728515625,56.57837677001953,6.711111068725586,30.586578369140625,13.096898078918457,18.044828414916992,8.42078685760498,85.54578399658203,15.310402870178223,51.308467864990234
Spotx25,17.195444107055664,10.118865013122559,5.699547290802002,5.491150379180908,506.4789733886719,17.91246795654297,23.610126495361328,48.197452545166016,14.13926887512207,12.946672439575195,11.812091827392578,7.80574893951416,22.91338539123535,10.49544906616211,13.727411270141602,17.34661865234375,16.624433517456055,12.290194511413574,7.8358917236328125,15.445425033569336,13.993806838989258,37.727935791015625,2677.80224609375,87.81175994873047,35.69068908691406,2488.42578125,58.665348052978516,23.625818252563477,19.209041595458984,26.219863891601562,67.1602783203125,18.39771270751953,1554.9620361328125,28.02887725830078,7435.048828125,77.02812957763672,246.85401916503906,17.745731353759766,17.90229606628418,31.301870346069336,446.107666015625,12.611366271972656,5.077631950378418,10.88671588897705,11.58615493774414,19.690185546875
Spotx26,402.5465087890625,154.13287353515625,4833.9736328125,102.87181091308594,71.83736419677734,99.8124008178711,549.9749145507812,76.42817687988281,106.92729187011719,362.5252685546875,159.87518310546875,478.4378967285156,14758.1748046875,944.2595825195312,59.34775924682617,107.8706283569336,95.59576416015625,137.60714721679688,35.546104431152344,773.1089477539062,566.1146850585938,373.9914245605469,7845.68701171875,313.6058044433594,70.20416259765625,178.60719299316406,3598.8857421875,315.5832214355469,128.8833465576172,30.68065071105957,884.4263916015625,210.22512817382812,5032.0576171875,204.9231719970703,86.69706726074219,148.98294067382812,114.3357925415039,33.776607513427734,16.957853317260742,83.77692413330078,726.4608154296875,28.850399017333984,17.759218215942383,20.06649398803711,30.194656372070312,56.2230110168457
Spotx27,118.86353302001953,1308.5802001953125,638.0133056640625,53.29379653930664,478.4769287109375,1712.0301513671875,2182.35107421875,252.21783447265625,140.90499877929688,91.75128173828125,168.7757568359375,974.3233032226562,5710.6435546875,2199.29052734375,209.36448669433594,14877.0810546875,89.0583267211914,134.6120147705078,9612.8857421875,415.72113037109375,4321.216796875,115.8112564086914,6286.14599609375,129.31936645507812,56.33363342285156,66.14962768554688,83.30194854736328,52.02317428588867,178.98184204101562,97.8557357788086,148.67027282714844,114.29297637939453,3450.51318359375,65.78887939453125,56.819278717041016,48.625797271728516,60.459556579589844,191.7257843017578,1665.1807861328125,683.9995727539062,227.28298950195312,2472.548095703125,185.66929626464844,138.58709716796875,43.495906829833984,201.49053955078125
Spotx28,73.2921371459961,826.2705078125,2403.601318359375,140.49720764160156,29.694162368774414,28.664705276489258,45.14454650878906,24.59117317199707,31.734100341796875,52.41020965576172,117.729248046875,58.44656753540039,50.69892883300781,44.52827453613281,33.52484893798828,30.983917236328125,36.801292419433594,33.021339416503906,124.04342651367188,45.11045837402344,2186.59130859375,223.1914520263672,5300.33837890625,77.38997650146484,1262.056640625,107.5269546508789,8006.49658203125,907.7892456054688,2164.040771484375,68.8110580444336,28.01483917236328,33.11299514770508,30.3603515625,38.64883041381836,2380.728759765625,163.1394805908203,62.51188659667969,45.989437103271484,11.637388229370117,79.13191223144531,19.95777130126953,3290.40478515625,48.4251708984375,14.168389320373535,13.6467866897583,49.16160583496094
Spotx29,994.6011352539062,357.6497802734375,232.8252410888672,43.14044189453125,36.8399543762207,20.611604690551758,32.428916931152344,16.5589542388916,71.54837799072266,99.62896728515625,17.0928897857666,15.46082592010498,1878.1561279296875,602.7281494140625,1862.31201171875,68.39720153808594,4370.49658203125,1478.791748046875,47.633216857910156,53.208980560302734,45.19487380981445,75.05897521972656,23.81307601928711,35.21660232543945,45.15764617919922,31.397769927978516,30.887191772460938,297.60089111328125,22.335189819335938,23.53944206237793,1226.9029541015625,77.5373306274414,22.446897506713867,1376.3575439453125,2560.673583984375,36.11296844482422,37.977848052978516,2891.4658203125,13.995292663574219,52.88130569458008,20.290639877319336,8.739201545715332,10.932738304138184,44.782493591308594,36.09637451171875,57.81986618041992
Spotx30,37.21160888671875,31.34013557434082,1201.1485595703125,68.54095458984375,141.8935089111328,391.124755859375,737.6286010742188,248.14877319335938,519.4781494140625,9885.2939453125,111.5974349975586,484.8662414550781,80.18091583251953,50.140625,81.42462921142578,1224.8861083984375,2049.2509765625,2693.068603515625,476.45269775390625,1439.0828857421875,668.54443359375,2500.88134765625,10661.08984375,776.0994262695312,2133.696533203125,482.54632568359375,641.72509765625,502.6792907714844,340.0887451171875,923.374755859375,100.10518646240234,277.0437927246094,2073.827392578125,69.07588195800781,1468.443359375,130.257080078125,114.7995834350586,71.2059097290039,641.2613525390625,67.62033081054688,32.29147720336914,38.85390090942383,100.970703125,43.228816986083984,37.83498001098633,50.48161315917969
Spotx31,753.1226806640625,18.18552589416504,623.7587890625,233.61856079101562,14.901923179626465,24.311176300048828,38.49136734008789,1697.34619140625,35.11655044555664,20.826034545898438,1085.408203125,35.32510757446289,197.67381286621094,25.088533401489258,57.26426315307617,29.07950782775879,30.282730102539062,41.274375915527344,37.06194305419922,37.434234619140625,1648.434326171875,28.60569190979004,2863.26123046875,33.130367279052734,29.249431610107422,23.353322982788086,20.704784393310547,11.578882217407227,15.414444923400879,25.546283721923828,579.255126953125,241.91348266601562,4327.75732421875,12.65544605255127,71.70418548583984,87.74081420898438,41.159568786621094,24.896268844604492,4.47067928314209,14.980220794677734,25.871379852294922,181.99359130859375,23.66423988342285,6.348103046417236,7.008007526397705,18.65522003173828
Spotx32,1.6387858390808105,6.1260457038879395,2.309600353240967,4.087371349334717,4.225176811218262,12.349029541015625,20.400720596313477,12.509477615356445,12.666023254394531,19.419918060302734,64.79332733154297,102.1388931274414,33.176326751708984,21.873395919799805,24.688800811767578,16.60844612121582,33.97922897338867,15.272241592407227,12.256546974182129,29.778913497924805,22.594345092773438,1231.6458740234375,3340.232421875,31.387441635131836,26.248323440551758,21.436433792114258,26.807910919189453,26.4499568939209,416.4875183105469,21.347000122070312,795.4774780273438,1704.780029296875,4873.08154296875,18.13994789123535,3706.210205078125,32.68088150024414,18.7739200592041,13.284595489501953,6.063895225524902,7.763017654418945,13.207444190979004,21.165771484375,3.662383794784546,3.954392671585083,8.993671417236328,20.572851181030273
