,q05_spot_factorsAstro_0,q05_spot_factorsAstro_1,q05_spot_factorsAstro_2,q05_spot_factorsAstro_3,q05_spot_factorsAstro_4,q05_spot_factorsExt_Amy_1,q05_spot_factorsExt_Amy_2,q05_spot_factorsExt_ClauPyr,q05_spot_factorsExt_Hpc_1,q05_spot_factorsExt_Hpc_2,q05_spot_factorsExt_Hpc_3,q05_spot_factorsExt_Hpc_4,q05_spot_factorsExt_L23,q05_spot_factorsExt_L25,q05_spot_factorsExt_L56,q05_spot_factorsExt_L5_1,q05_spot_factorsExt_L5_2,q05_spot_factorsExt_L6,q05_spot_factorsExt_L6B,q05_spot_factorsExt_Pir,q05_spot_factorsExt_Thal_1,q05_spot_factorsExt_Thal_2,q05_spot_factorsExt_Unk_3,q05_spot_factorsInh_1,q05_spot_factorsInh_2,q05_spot_factorsInh_3,q05_spot_factorsInh_4,q05_spot_factorsInh_5,q05_spot_factorsInh_6,q05_spot_factorsInh_Lamp5,q05_spot_factorsInh_Meis2_1,q05_spot_factorsInh_Meis2_2,q05_spot_factorsInh_Meis2_3,q05_spot_factorsInh_Meis2_4,q05_spot_factorsInh_Pvalb,q05_spot_factorsInh_Sst,q05_spot_factorsInh_Vip,q05_spot_factorsLowQ_2,q05_spot_factorsMicro,q05_spot_factorsNb_1,q05_spot_factorsNb_2,q05_spot_factorsOPC_1,q05_spot_factorsOPC_2,q05_spot_factorsOligo_1,q05_spot_factorsOligo_2,q05_spot_factorsUnk_1
Spotx16,0.0005181127198738978,7.634626999788451e-05,0.4364614903926849,0.0001876830545370467,0.00035715657577384263,0.00038549092278117314,0.0007740209257462993,0.009576956229284407,0.002480758726596833,0.05328329131007195,0.0004986920757801272,0.0004129289241973311,0.0002815318337525241,0.0006461146636866033,0.00022149090218590573,0.00027778612420661377,0.000337982973724138,0.13787204027175903,0.0011629170272499324,0.000287853837653529,0.2890258476138115,0.0031585306511260573,1.1110094726085662,0.0011276668286882342,0.00046140702470438567,0.0004746332007925958,0.0005935392953688279,0.0003090961225097999,8.18639779026853e-05,0.00019801245216513055,1.9474154114723206,0.00036221712944097825,1.4815621972084045,0.002132256980985403,0.7358177274465562,0.000766187277622521,0.0007079071598127485,0.00014677695362479428,0.94160915017128,0.0002897487313020975,0.0007561005040770397,0.0004911391020868905,3.9939185080584144e-05,9.754202183103189e-05,0.0007912228844361381,0.001089926459826529
Spotx17,0.0017534352489747109,0.1313283436000347,0.2735287621617317,0.007501041935756802,0.004863485763780773,0.017123246937990187,0.24196471720933915,0.002348621527198702,0.00032247110502794387,0.0005602957447990775,0.06721308641135693,0.003900091489776969,0.0006013164093019441,0.00027568821678869426,0.00012635653547476977,0.00029459455981850624,0.0003505914573906921,0.0004526017175521702,0.0003598988987505436,0.0006584211310837418,0.7952260553836823,0.32850906252861023,2.562745785713196,0.9222009837627411,0.00046844288881402467,0.000761920603690669,0.001748224801849574,0.001325890119187534,0.00026726076757768177,0.024729536287486555,0.9546127766370773,0.0014186323969624937,2.4839329242706296,0.000637544842902571,0.0014723488653544338,0.011835068790242076,0.0012196233088616283,0.0002980248595122248,0.1615310050547123,0.007653220160864294,0.007059169351123273,0.00039034753863234075,0.0002097508709994145,0.03955809921026229,0.0014531245338730515,0.0005346720339730383
Spotx18,1.7509684264659882,1.2055493295192719,0.6898961067199707,1.1112511515617371,0.09044382460415364,0.0019236461841501296,0.0024149629287421705,0.004490862041711808,0.006698548351414503,0.09291298016905786,0.005637937155552208,0.0015736741304863244,0.00044879312335979196,0.0006121051177615301,0.27105221748352054,0.0004742108547361569,0.0006096870522014797,0.0018407715018838647,2.1308939814567562,0.0011123909847810865,0.1913280002772808,0.005929825827479363,1.609846794605255,1.0093171060085295,0.048584265634417534,0.007844764553010464,0.004206820693798364,0.07314217239618302,0.0009934041125234218,0.1283262774348259,0.24446222335100173,0.0017204028903506697,0.38101997375488283,0.032966363802552225,1.1241987824440003,0.02836742922663689,0.0018895656219683587,0.00121425116667524,0.5907876998186112,0.031360755860805514,0.005352401384152472,0.0007226358546176926,0.0009465810289839283,0.0005211600684560836,0.003997702163178475,0.004634688538499177
Spotx19,0.001015064970124513,0.0002493911175406538,0.0549427978694439,0.000545816496014595,0.22309876084327698,0.5026213228702545,0.0011343175312504175,4.9311146722175184e-05,0.012153789075091482,0.000588366694864817,0.0004981153062544764,0.00024852688875398604,0.00020837206247961153,0.00011576314827834722,0.031041789054870605,0.00012050854893459473,0.0023457790259271863,0.0004341392530477606,0.0002519661051337607,0.00032517923682462424,7.132142382033635e-05,0.0001574628047819715,0.33345076292753223,0.001034672500099987,0.0007440091285388918,0.0015890963957645,0.7918747931718826,0.0002201003379013855,0.00017779899935703724,9.965545177692549e-05,0.7149136453866959,0.0005390458420151845,2.949046051502228,0.07005821578204632,0.00042863572743954135,0.0010439755744300783,0.002360966370906681,0.0029126238194294276,4.483563334360951e-05,0.00030037635879125445,0.00024141402464010754,0.0008854773390339687,0.011216547526419164,0.00012619214721780738,0.00029326437070267277,0.000878355241729878
Spotx20,0.00828113011084497,0.0041280344128608705,1.3320897579193114,0.40697007775306704,0.0014641845191363245,0.007747690100222826,0.0017883139953482898,0.05251251757144928,0.000594340727548115,0.0011121311283204707,0.0016605485754553231,0.0008159569115377963,0.3627577558159828,0.04204117823392153,0.0787662945687771,0.01416407972574234,0.002376253914553672,0.004727933090180159,0.026064788084477184,0.007112666126340628,0.20961586534976961,0.41643130481243135,1.8705609142780304,0.028783796261996033,0.020668463036417964,0.15137476325035096,1.476341050863266,0.9272680878639221,0.0037264315062202516,0.09672786928713321,0.011872277082875372,0.05212667603045702,2.22070951461792,0.014459833782166243,1.3464207828044892,0.015274792537093162,0.001970816851826385,0.2665126100182533,0.0008858755143592135,0.0010946408612653611,0.0016127936192788183,0.3143756344914436,0.0005493036966072396,0.00643364132847637,0.005455429223366083,0.00582874093670398
Spotx21,0.001597202121047303,0.11852153614163398,1.1484849274158477,0.5781321227550507,0.14449824318289756,0.006752898450940848,0.01178084700368345,0.000601094460580498,0.014599113957956435,0.0014012778177857398,0.0009524324937956408,0.0013388478197157384,0.00015844695808482357,0.000519309812807478,0.0002921080129453913,0.0002937625060440041,0.0003789570822846146,0.0002125286002410576,0.00025846807329799054,0.0012288753699976952,0.02570619024336338,0.2679066777229309,1.4129676520824432,1.350210815668106,0.0009278218494728209,0.0014014661428518593,0.008015628950670362,0.005977748264558614,0.00465771344024688,0.18532896116375924,0.753511705994606,0.0009022302896482871,1.2283888399600982,0.00038615167868556456,1.6647982120513916,1.1513539373874664,0.046514378301799296,0.00037659885856555775,1.1095321655273438,0.08944236971437931,0.0009054204216226937,0.14493022114038467,8.643037726869808e-05,0.0019942875718697906,0.001450681558344513,0.0016573289933148772
Spotx22,1.005074805021286,0.0018589422921650113,1.2666099846363068,0.0016566177946515381,0.004852430475875735,0.0005997575179208071,0.397422069311142,0.0006000261317240074,1.0714867532253267,0.08272631317377091,0.004063868324737996,0.04510951004922391,0.0015132870699744673,0.0052940507885068655,0.007573842769488693,0.0020713526173494756,0.07025479897856712,0.0008721636870177465,0.0003520312908221968,0.0012471524532884362,0.1311899334192276,0.0005627594946417958,0.0017320688988547773,0.0013253492943476888,0.46526939421892166,0.008403177978470922,0.018513869028538465,0.1566428981721401,0.07278152108192444,0.0005233209725702182,0.5823925226926804,0.0003035858200746589,0.0007619563111802563,2.3641199827194215,0.0025901125860400497,0.00407969132065773,0.2869683265686035,0.0033352089929394426,0.0006141345307696612,0.0017120826640166342,0.05700458902865649,0.008472711220383646,0.0002505518597899936,0.0003725086033227854,0.008930961554870009,0.04026063643395901
Spotx23,0.6667493522167206,0.0005087095792987384,1.3402998924255372,0.03134561944752932,0.0013851987197995186,2.4800348455755742e-05,5.5386384156008736e-05,0.0001698831081739627,0.0022639416158199317,0.0001480910577811301,0.0015160948736593128,0.001030515565071255,6.862662085040938e-05,0.00020015523696201857,0.472172936797142,5.011048560845666e-05,3.785850985877915e-05,0.00012425053682818546,0.00012848924452555366,2.692699854378589e-05,0.0020708613679744307,6.334934187179897e-05,1.4605610385842739e-05,0.5642340332269669,6.505719720735216e-05,0.0002340849838219583,0.00017511026526335628,1.8423831170366616e-05,1.591381178513984e-05,0.0001489980801125057,0.19266790822148322,0.05098626893013716,0.00014190308429533617,5.910856521040842e-06,1.0987617552280426,8.668532027513721e-05,0.0037684280890971423,0.06366307400166989,7.43615128158126e-05,0.0011563754291273652,0.0004374138865387068,2.2577940035262153e-05,6.943777225387748e-05,8.851784114085604e-05,0.00024079915310721848,0.0014953623933251948
Spotx24,0.0028026572312228383,0.0004484166216570884,0.6490235686302186,0.00021718215502914974,0.2059943713247776,0.0005398441076977179,0.5250538170337677,0.00034970435954164716,0.0008306549716508016,0.014064035192131997,0.005382736842148006,0.0012606181961018596,0.011759795621037484,0.40577564239501956,0.00035112779441988097,0.0008279358764411882,0.0014305567543487997,0.0007800891064107418,0.00024141741014318546,0.0002972982940264046,0.3587957859039307,0.0022213280666619544,0.840153032541275,0.0005223186395596714,0.0034370388835668567,0.0005465251306304708,0.020055665727704765,0.00047603152343071996,0.00035061068047070876,0.0003586498511140235,0.0031867650919593874,0.10511951409280301,1.2747132122516631,0.0029133374104276296,0.8601605266332627,0.007015585247427225,0.0027460132725536826,0.0007019593700533733,0.00011357410294294823,0.00117321468424052,0.0001673462502367329,0.0004632321186363698,0.00014086009832681157,0.016847789380699398,0.0006360941450111569,0.007854887191206217
Spotx25,0.00012888737983303148,0.0002840665867552161,5.800309936603299e-05,2.6860186881094706e-05,0.6061186730861664,8.13083002867643e-05,0.00016528373162145727,0.0004397258409881033,3.8065200351411475e-05,4.0501626244804356e-05,8.542732430214529e-05,5.232340063230368e-05,9.74755545030348e-05,4.221218496240909e-05,3.1053788188728507e-05,4.746356262330665e-05,1.8999652729689843e-05,5.1555577556428054e-05,3.267007887188812e-05,7.873724316596054e-05,2.3804579723218934e-05,0.00047614462673664095,0.546147495508194,0.00469407665077597,0.00046373465884244066,1.0449418246746063,0.0012880123278591782,0.00021056332043372094,8.582123882661109e-05,7.272480070241727e-05,0.0034821746521629393,0.00010253723958157935,0.46201260685920714,0.00030221141641959546,2.0273125052452086,0.001688040012959391,0.029984749387949705,0.00014146775065455587,0.0009171172569040211,0.000373845113790594,0.3758446931838989,8.328703297593167e-05,5.7516227025189436e-05,9.93654892226914e-05,0.0002190338673244696,0.0003055986788240262
Spotx26,0.15388556867837905,0.025724832247942687,3.155683183670044,0.009243099205195905,0.005008931038901211,0.002770261163823307,0.053244215436279774,0.0003920327188097872,0.0018212331633549184,0.018155459407716987,0.008596464386209847,0.0698490034788847,3.2550521969795225,0.17569662034511566,0.0006918315688380972,0.0021220525493845345,0.000813375838333741,0.0037477327627129862,0.0002245913157821633,0.08258953653275967,0.04877152256667614,0.025338808260858058,1.647700709104538,0.02583558233454824,0.0007922268268885091,0.009922007285058498,0.8969163149595261,0.020957145746797325,0.004010144586209208,0.00036865571601083505,0.25299638211727143,0.01235435805283487,1.5904443621635438,0.01018428928218782,0.0018414874037262052,0.0035163711523637175,0.0032848119386471807,0.00046924782218411566,0.00025439726596232504,0.00378130441531539,0.6127397745847702,0.00062012882262934,0.00018178224199800753,0.0006603345915209502,0.0012181764992419632,0.005034674238413573
Spotx27,0.01064731702208519,1.1073403358459473,0.225488205999136,0.0021794854546897113,0.3496224418282509,0.26544989794492724,0.33607588708400726,0.007287589879706502,0.002241736149881035,0.0007716890075244009,0.004291540454141795,0.22871426567435266,1.1611192166805269,0.5473160803318025,0.008423342555761338,3.2490370988845827,0.0004593983918312006,0.001954368379665539,1.973395621776581,0.019908501859754325,0.781479611992836,0.0016348643752280621,1.2541417062282563,0.0019113862479571253,0.000362713162030559,0.001264456007629633,0.000669299383298494,0.00047775170241948217,0.009635195275768638,0.002219150587916374,0.005025270581245423,0.0029255848610773684,1.0139589488506318,0.0007356711110332981,0.00016394506164942868,0.0001289733569137752,0.000353349135548342,0.006647768034599722,2.2169680953025814,0.26339445263147354,0.06693894304335117,1.5646978497505188,0.023329830728471283,0.014362681051716212,0.0025850945152342325,0.041001469083130355
