,mean_spot_factorsAstro_0,mean_spot_factorsAstro_1,mean_spot_factorsAstro_2,mean_spot_factorsAstro_3,mean_spot_factorsAstro_4,mean_spot_factorsExt_Amy_1,mean_spot_factorsExt_Amy_2,mean_spot_factorsExt_ClauPyr,mean_spot_factorsExt_Hpc_1,mean_spot_factorsExt_Hpc_2,mean_spot_factorsExt_Hpc_3,mean_spot_factorsExt_Hpc_4,mean_spot_factorsExt_L23,mean_spot_factorsExt_L25,mean_spot_factorsExt_L56,mean_spot_factorsExt_L5_1,mean_spot_factorsExt_L5_2,mean_spot_factorsExt_L6,mean_spot_factorsExt_L6B,mean_spot_factorsExt_Pir,mean_spot_factorsExt_Thal_1,mean_spot_factorsExt_Thal_2,mean_spot_factorsExt_Unk_3,mean_spot_factorsInh_1,mean_spot_factorsInh_2,mean_spot_factorsInh_3,mean_spot_factorsInh_4,mean_spot_factorsInh_5,mean_spot_factorsInh_6,mean_spot_factorsInh_Lamp5,mean_spot_factorsInh_Meis2_1,mean_spot_factorsInh_Meis2_2,mean_spot_factorsInh_Meis2_3,mean_spot_factorsInh_Meis2_4,mean_spot_factorsInh_Pvalb,mean_spot_factorsInh_Sst,mean_spot_factorsInh_Vip,mean_spot_factorsLowQ_2,mean_spot_factorsMicro,mean_spot_factorsNb_1,mean_spot_factorsNb_2,mean_spot_factorsOPC_1,mean_spot_factorsOPC_2,mean_spot_factorsOligo_1,mean_spot_factorsOligo_2,mean_spot_factorsUnk_1
Spotx11,0.0528918020427227,2.4891982078552246,1.5055180788040161,1.1498628854751587,0.13042931258678436,0.004496700130403042,0.00268916436471045,0.03722907230257988,0.004581449553370476,0.003230428323149681,0.005565770901739597,0.005984830670058727,0.002306174486875534,0.004244172479957342,0.007679992821067572,0.0016499923076480627,0.003253079019486904,0.0036491211503744125,0.00309377140365541,0.0016944187227636576,0.025749919936060905,0.006261380389332771,0.9710080027580261,0.005246558226644993,0.005418253131210804,0.004678926430642605,0.00394231453537941,0.123853899538517,0.0035735187120735645,0.00489665474742651,0.009089941158890724,0.003485275199636817,0.0036377180367708206,0.01650385744869709,1.3942654132843018,0.005069888662546873,0.002923447173088789,0.0030906705651432276,0.009467490948736668,0.010058430023491383,0.22346231341362,0.0043452526442706585,0.004751477390527725,0.00710693746805191,0.007072731852531433,0.009640248492360115
Spotx12,0.03909515216946602,0.023465551435947418,0.2789154648780823,0.008580315858125687,0.5995235443115234,0.0788910761475563,0.035089388489723206,0.01783272996544838,0.015236370265483856,0.005564489867538214,0.02814515121281147,0.1270858496427536,0.029527287930250168,0.28198719024658203,0.00527822645381093,0.18073450028896332,0.006794194225221872,0.009733235463500023,0.0038311888929456472,0.3114425241947174,0.004336907062679529,0.007921355776488781,0.014494429342448711,0.02446940913796425,0.33214491605758667,0.4521642327308655,0.26856330037117004,0.023852750658988953,0.7223731279373169,0.026647765189409256,0.0315171554684639,0.019717127084732056,1.3929013013839722,0.010546291247010231,0.013369506224989891,0.012696676887571812,0.19118858873844147,0.02664588764309883,0.10014469921588898,0.021665455773472786,0.3029336631298065,0.03268782049417496,0.003910694271326065,0.007184699643403292,0.016856705769896507,0.059816766530275345
Spotx13,1.3222217559814453,0.18193869292736053,1.4671844244003296,0.13642792403697968,0.2445116639137268,0.005309015978127718,0.007418095599859953,0.0035882582888007164,0.00658880639821291,0.0034940019249916077,0.008077169768512249,0.0033566586207598448,0.006121587939560413,0.012934857048094273,0.006225133314728737,0.008404280990362167,0.004268362186849117,0.005695444531738758,0.005702468100935221,0.004986773710697889,0.0035372136626392603,0.2839551270008087,1.0822209119796753,0.015387081541121006,0.018096163868904114,0.8314642906188965,0.03013194352388382,0.254578560590744,0.10693702846765518,0.006560284644365311,0.031231451779603958,0.03443028777837753,1.3625906705856323,0.011505368165671825,0.24752825498580933,0.031725190579891205,0.023014668375253677,0.01514003798365593,0.06001719459891319,0.4016096889972687,1.1678156852722168,0.012586167082190514,0.004896411206573248,0.01817556470632553,0.02924543246626854,0.05869550257921219
Spotx14,0.0029656698461622,0.003253229893743992,0.002597762504592538,0.0013046209933236241,0.0033298565540462732,0.0005008521839044988,0.0003914398839697242,0.0007047704420983791,0.000916839693672955,0.00048444498679600656,0.0024757888168096542,0.0007446653908118606,0.0017646936466917396,0.0020071598701179028,0.0005222533945925534,0.000725031248293817,0.0004962374805472791,0.0009507200447842479,0.00108414888381958,0.0006515462300740182,0.35098469257354736,0.0008323212969116867,0.4598158001899719,0.0008329773554578424,0.0004907423281110823,0.0005473356577567756,0.00038175092777237296,0.0014507068553939462,0.0010694185039028525,0.0007013615686446428,0.0011038987431675196,0.0007929569110274315,0.0008571548969484866,0.0006999170291237533,0.00023195902758743614,0.0016220604302361608,0.0008353730663657188,0.0010683444561436772,0.0009846161119639874,0.0030321162194013596,0.0009336724760942161,0.0017188821220770478,0.0007579525117762387,0.0013282187283039093,0.001775610726326704,0.008243903517723083
Spotx15,1.4264768362045288,0.019579162821173668,0.5238925814628601,0.14088983833789825,0.1639319360256195,0.00513992365449667,0.0036975617986172438,0.010186909697949886,0.005817812867462635,0.1662154197692871,0.008203195407986641,0.006392256356775761,0.003231076756492257,0.029509196057915688,0.006274310406297445,0.003221060847863555,0.0034558079205453396,0.006089512724429369,0.008558779023587704,0.0032438160851597786,0.3791804015636444,0.007947488687932491,2.0814173221588135,0.02201099693775177,0.007271550130099058,0.007744152098894119,0.017686262726783752,0.007169718854129314,0.007911760360002518,0.004967952612787485,1.080058217048645,0.005353403743356466,0.005235172342509031,0.004174860194325447,0.002832455560564995,0.006535612046718597,0.004342593252658844,0.007183236535638571,0.7597542405128479,0.013251925818622112,0.01744496449828148,0.006082812789827585,0.0037693320773541927,0.005848377477377653,0.040658723562955856,0.03570191562175751
Spotx16,0.024194493889808655,0.016663091257214546,0.5931035280227661,0.01435410138219595,0.019217688590288162,0.00886673666536808,0.01188655011355877,0.1261955350637436,0.024509813636541367,0.12117969244718552,0.01524299941956997,0.009421344846487045,0.014261849224567413,0.01129087246954441,0.009769168682396412,0.012026681564748287,0.0055852774530649185,0.030832450836896896,0.01966889388859272,0.008988520130515099,0.3538655936717987,0.018271464854478836,1.3887145519256592,0.01378533337265253,0.011220828630030155,0.01583932526409626,0.01216508075594902,0.010369113646447659,0.005682822782546282,0.010888762772083282,2.30468487739563,0.012943962588906288,1.7867873907089233,0.017676418647170067,0.9237436056137085,0.011193961836397648,0.012217019684612751,0.006650003604590893,1.4499144554138184,0.01802735961973667,0.023115964606404305,0.025885453447699547,0.005265851505100727,0.005030336324125528,0.01824643462896347,0.04275025799870491
Spotx17,0.023419126868247986,0.2191474586725235,0.573643147945404,0.05172308534383774,0.043184999376535416,0.14488331973552704,0.061498139053583145,0.026075033470988274,0.011619866825640202,0.015382512472569942,0.07276876270771027,0.11615272611379623,0.01455473992973566,0.01112731546163559,0.008031398057937622,0.009337044321000576,0.006524980533868074,0.011250248178839684,0.01258076447993517,0.013327806256711483,0.8447870016098022,0.4594142735004425,3.185725450515747,1.2253941297531128,0.015112796798348427,0.022940848022699356,0.019289808347821236,0.024552930146455765,0.011788562871515751,0.058622680604457855,1.4105366468429565,0.020217107608914375,2.8086209297180176,0.019503328949213028,0.04161633551120758,0.07111905515193939,0.028333865106105804,0.011056679300963879,0.3355509042739868,0.08887305855751038,0.04915411025285721,0.012938955798745155,0.009815768338739872,0.12595078349113464,0.0288312379270792,0.04272078722715378
Spotx18,2.8563590049743652,1.505757451057434,0.6768009066581726,1.676801323890686,0.1327381134033203,0.020398564636707306,0.019581906497478485,0.018723344430327415,0.023320898413658142,0.12080400437116623,0.05640294402837753,0.03430785611271858,0.016084492206573486,0.020681297406554222,0.5586127638816833,0.009440726600587368,0.012900421395897865,0.03479550778865814,2.408892869949341,0.019224775955080986,0.2619272768497467,0.05059592053294182,1.9531513452529907,1.106186032295227,0.3147023618221283,0.06467317789793015,0.02912813238799572,0.07183780521154404,0.01616852730512619,0.1317489594221115,0.12593242526054382,0.012678592465817928,0.7852612137794495,0.034395404160022736,1.570088267326355,0.05299394577741623,0.044691283255815506,0.030021600425243378,0.9675787687301636,0.17482180893421173,0.2560366094112396,0.029955536127090454,0.013942896388471127,0.015005321241915226,0.06158309429883957,0.11147622019052505
Spotx19,0.019526207819581032,0.015198194421827793,0.24536707997322083,0.010807741433382034,0.23908166587352753,0.6364966034889221,0.012569265440106392,0.004320747219026089,0.021052619442343712,0.012869114987552166,0.014536651782691479,0.008303397335112095,0.004951587412506342,0.003999512176960707,0.03921283781528473,0.003721719142049551,0.01400306262075901,0.0076195658184587955,0.006575722713023424,0.008690919727087021,0.002583520719781518,0.0029230299405753613,0.4183013439178467,0.015984393656253815,0.011183985508978367,0.01892813667654991,0.9908536672592163,0.007011884823441505,0.009937054477632046,0.007061517797410488,0.9831269979476929,0.013910956680774689,3.4062321186065674,0.1567319631576538,0.007938175462186337,0.015531135722994804,0.01446311455219984,0.01853284053504467,0.00550050986930728,0.013749470934271812,0.02946624718606472,0.03273436799645424,0.041824717074632645,0.006121525075286627,0.00957788061350584,0.03098047710955143
Spotx20,0.08044271171092987,0.08629663288593292,1.6053192615509033,0.7177455425262451,0.06642518937587738,0.09723147749900818,0.03715644031763077,0.11282850801944733,0.02354527823626995,0.01474743988364935,0.02896399423480034,0.017976246774196625,0.3871825933456421,0.3763982951641083,0.06728344410657883,0.04347676411271095,0.022144924849271774,0.041811179369688034,0.14857128262519836,0.05258798971772194,0.22163112461566925,0.525510847568512,2.364006280899048,0.06869813054800034,0.046872593462467194,0.19442231953144073,1.7866687774658203,1.2414803504943848,0.025895675644278526,0.24575749039649963,0.09216667711734772,0.1355910301208496,2.6668572425842285,0.10962652415037155,1.6749571561813354,0.046240583062171936,0.05220029875636101,0.5785393714904785,0.024265894666314125,0.05351868271827698,0.045269791036844254,0.5199770927429199,0.012921197339892387,0.04823949560523033,0.07486005127429962,0.17603006958961487
Spotx21,0.04266529902815819,0.17451250553131104,1.3435169458389282,1.01796555519104,0.7112249732017517,0.015943409875035286,0.04627257212996483,0.010795347392559052,0.06414121389389038,0.012325508520007133,0.03415049985051155,0.029440179467201233,0.010176553390920162,0.018841849640011787,0.01929204910993576,0.011579420417547226,0.0068831173703074455,0.009954066015779972,0.008429021574556828,0.01526256836950779,0.02189440280199051,0.47102850675582886,1.7044854164123535,1.4354877471923828,0.013048287481069565,0.033370111137628555,0.048248909413814545,0.04135185107588768,0.024826953187584877,0.36730411648750305,1.0440101623535156,0.018035847693681717,1.4486302137374878,0.009333857335150242,1.8476388454437256,1.268186330795288,0.17613573372364044,0.014822574332356453,1.37035071849823,0.5057491660118103,0.03975582495331764,0.33726224303245544,0.006681927014142275,0.03613143786787987,0.0363866426050663,0.10402980446815491
Spotx22,1.6414774656295776,0.03405718132853508,1.3869210481643677,0.030342107638716698,0.15138694643974304,0.012637506239116192,0.7013623118400574,0.014116419479250908,1.255489706993103,0.17223213613033295,0.03097623400390148,0.02893204241991043,0.014669003896415234,0.02368989586830139,0.01844913139939308,0.017250906676054,0.04963164031505585,0.01765923760831356,0.007115259300917387,0.007867002859711647,0.21348372101783752,0.007113789673894644,0.017559507861733437,0.013557766564190388,0.7605023384094238,0.031132129952311516,0.016660045832395554,0.22624646127223969,0.11354560405015945,0.016190875321626663,1.0132455825805664,0.010541176423430443,0.011286898516118526,2.6710028648376465,0.013461700640618801,0.1462504267692566,0.19038896262645721,0.01974194310605526,0.018593842163681984,0.06665648519992828,0.04066641256213188,0.043214596807956696,0.0065762042067945,0.012324614450335503,0.10039220005273819,0.2011367678642273
Spotx23,0.516061544418335,0.031621336936950684,1.8538098335266113,0.037326354533433914,0.13302165269851685,0.0019762718584388494,0.0029271645471453667,0.006879364140331745,0.013081046752631664,0.0038006934337317944,0.023060185834765434,0.013813292607665062,0.0068832808174192905,0.00670483848080039,0.6034652590751648,0.0028169325087219477,0.002029879717156291,0.007887453772127628,0.00439544627442956,0.002735948422923684,0.016490459442138672,0.0036361690144985914,0.002336824545636773,0.6295787692070007,0.00301648722961545,0.00993121974170208,0.004655586089938879,0.0014884117990732193,0.0017149251652881503,0.0051674796268343925,0.36921197175979614,0.09640159457921982,0.004858544562011957,0.0011045137653127313,1.341960072517395,0.004243925213813782,0.00979903806000948,0.055585410445928574,0.016088159754872322,0.028589464724063873,0.02531043253839016,0.005368217825889587,0.004879726562649012,0.004437282681465149,0.014081071130931377,0.0744510367512703
Spotx24,0.034677792340517044,0.018750891089439392,0.7086247205734253,0.0076094516552984715,0.6956982016563416,0.01016283966600895,0.7009771466255188,0.009679852984845638,0.00967775285243988,0.03329592943191528,0.030538123100996017,0.015000686049461365,0.017233915627002716,0.5547206401824951,0.008905802853405476,0.01286785863339901,0.011403393000364304,0.011078491806983948,0.006906968541443348,0.00704236002638936,0.38217756152153015,0.015452639199793339,1.1304402351379395,0.017187148332595825,0.015013209544122219,0.015138966031372547,0.03858260437846184,0.01196319330483675,0.01189084816724062,0.016106773167848587,0.0219014510512352,0.13912498950958252,1.5989750623703003,0.015716299414634705,1.0573220252990723,0.027369923889636993,0.01762760803103447,0.02160888910293579,0.011823225766420364,0.03963426128029823,0.010711202397942543,0.022097203880548477,0.006205481011420488,0.04307415336370468,0.015992963686585426,0.10133680701255798
Spotx25,0.006838119588792324,0.0209153201431036,0.007110337261110544,0.006965095177292824,0.8735252618789673,0.0029145670123398304,0.0037687646690756083,0.005516738165169954,0.003526583779603243,0.00316528114490211,0.004519924521446228,0.004235620144754648,0.003059474052861333,0.0036590879317373037,0.0037905918434262276,0.0038379912730306387,0.00271039130166173,0.004487148951739073,0.0021649650298058987,0.005275867413729429,0.002780455630272627,0.006443485617637634,0.6879541277885437,0.4441773295402527,0.008338801562786102,0.7175569534301758,0.012073321267962456,0.00534622510895133,0.004260872025042772,0.005926469340920448,0.02786959894001484,0.004665333777666092,0.5212867259979248,0.008939164690673351,2.2047438621520996,0.03499789535999298,0.08368145674467087,0.005952599458396435,0.02010359801352024,0.013254198245704174,0.41983285546302795,0.005817547906190157,0.0053911590948700905,0.005371395498514175,0.012632130645215511,0.03596053645014763
Spotx26,0.24220912158489227,0.12996424734592438,3.4041101932525635,0.11198071390390396,0.5568053722381592,0.01571127213537693,0.08390459418296814,0.01339441817253828,0.02020394057035446,0.08968531340360641,0.06435555964708328,0.10813691467046738,3.6506903171539307,0.33169710636138916,0.014417320489883423,0.023510515689849854,0.015402647666633129,0.02404278889298439,0.016706645488739014,0.036550264805555344,0.12306952476501465,0.03632437437772751,1.9865368604660034,1.4110149145126343,0.01760825701057911,0.07021600753068924,0.1275438517332077,0.26878127455711365,0.039181604981422424,0.015682660043239594,0.0782829001545906,0.027521561831235886,1.9456757307052612,0.024911291897296906,0.021059004589915276,0.03871876001358032,0.029969293624162674,0.030824879184365273,0.016404883936047554,0.047266535460948944,0.8147379755973816,0.03352723270654678,0.0064611793495714664,0.014974291436374187,0.03815227374434471,0.1884182095527649
Spotx27,0.10178366303443909,1.945807933807373,0.513970136642456,0.058135829865932465,0.27266067266464233,0.48841673135757446,0.1156422421336174,0.07509906589984894,0.02222188375890255,0.017437955364584923,0.07110409438610077,0.6273199915885925,1.4714349508285522,0.5064607858657837,0.03375038877129555,3.920078992843628,0.012876726686954498,0.0247498806566,2.3351848125457764,0.15332067012786865,0.8633544445037842,0.025625191628932953,1.7561376094818115,0.04412258416414261,0.015085560269653797,0.04801524430513382,0.01959332823753357,0.02119806408882141,0.05710642784833908,0.039702095091342926,0.12369855493307114,0.046162720769643784,1.3888102769851685,0.018435435369610786,0.008836189284920692,0.012973904609680176,0.016149159520864487,0.11372405290603638,2.770958185195923,0.3608599007129669,0.4772922396659851,1.9333446025848389,0.12923069298267365,0.06325025856494904,0.04528176411986351,0.3634149134159088
Spotx28,0.059850070625543594,0.9998449087142944,1.7663413286209106,0.1247670128941536,0.0310097374022007,0.008048449642956257,0.011286483146250248,0.004350016824901104,0.007202056236565113,0.008689125999808311,0.047473449259996414,0.031477514654397964,0.011052226647734642,0.008909538388252258,0.010796395130455494,0.010780037380754948,0.004258887842297554,0.005374543834477663,0.014015654101967812,0.008132769726216793,0.32460764050483704,0.2702300548553467,1.267240047454834,0.024052035063505173,0.5000753402709961,0.022175993770360947,2.2166590690612793,0.3003348410129547,0.866605818271637,0.05389835685491562,0.01434231549501419,0.011697612702846527,0.005945372860878706,0.004439651966094971,0.7320186495780945,0.018340138718485832,0.015970652922987938,0.010941030457615852,0.012074918486177921,0.07131543010473251,0.025831149891018867,2.7250983715057373,0.024392323568463326,0.012486552819609642,0.020612027496099472,0.04244429990649223
Spotx29,1.4772213697433472,0.19933904707431793,0.029797326773405075,0.03261129558086395,0.03940602391958237,0.006824396084994078,0.010174638591706753,0.0065688383765518665,0.02567928284406662,0.009004684165120125,0.005790772382169962,0.006410542875528336,0.4703466296195984,0.1889834702014923,0.5266077518463135,0.017216596752405167,0.802741289138794,0.4281526505947113,0.007263625506311655,0.007456247694790363,0.008004279807209969,0.015658624470233917,0.004624833352863789,0.012017293833196163,0.009515739977359772,0.02575397863984108,0.010597359389066696,0.12937651574611664,0.015561914071440697,0.008205867372453213,0.5990447998046875,0.035439543426036835,0.014665641821920872,0.42208874225616455,0.733375072479248,0.01012006402015686,0.018691575154662132,1.125921607017517,0.04736023396253586,0.03613516315817833,0.03445795923471451,0.010758855380117893,0.004406278021633625,0.022586070001125336,0.06746386736631393,0.06182417646050453
