,q05_spot_factorsAstro_0,q05_spot_factorsAstro_1,q05_spot_factorsAstro_2,q05_spot_factorsAstro_3,q05_spot_factorsAstro_4,q05_spot_factorsExt_Amy_1,q05_spot_factorsExt_Amy_2,q05_spot_factorsExt_ClauPyr,q05_spot_factorsExt_Hpc_1,q05_spot_factorsExt_Hpc_2,q05_spot_factorsExt_Hpc_3,q05_spot_factorsExt_Hpc_4,q05_spot_factorsExt_L23,q05_spot_factorsExt_L25,q05_spot_factorsExt_L56,q05_spot_factorsExt_L5_1,q05_spot_factorsExt_L5_2,q05_spot_factorsExt_L6,q05_spot_factorsExt_L6B,q05_spot_factorsExt_Pir,q05_spot_factorsExt_Thal_1,q05_spot_factorsExt_Thal_2,q05_spot_factorsExt_Unk_3,q05_spot_factorsInh_1,q05_spot_factorsInh_2,q05_spot_factorsInh_3,q05_spot_factorsInh_4,q05_spot_factorsInh_5,q05_spot_factorsInh_6,q05_spot_factorsInh_Lamp5,q05_spot_factorsInh_Meis2_1,q05_spot_factorsInh_Meis2_2,q05_spot_factorsInh_Meis2_3,q05_spot_factorsInh_Meis2_4,q05_spot_factorsInh_Pvalb,q05_spot_factorsInh_Sst,q05_spot_factorsInh_Vip,q05_spot_factorsLowQ_2,q05_spot_factorsMicro,q05_spot_factorsNb_1,q05_spot_factorsNb_2,q05_spot_factorsOPC_1,q05_spot_factorsOPC_2,q05_spot_factorsOligo_1,q05_spot_factorsOligo_2,q05_spot_factorsUnk_1
Spotx17,0.0005305037833750248,0.0636188205331564,0.4282340079545975,0.004335480113513768,0.0008175699040293694,0.06922448724508286,0.012477595871314407,0.0023941058316268027,0.00020569917032844386,0.0006698961311485619,0.008546722773462535,0.026126523409038784,0.0007340890384512022,0.00030560567247448487,0.00011279414502496365,0.00024088642894639633,0.0002468001752276905,0.0001838272248278372,0.0005706881318474189,0.000409226147166919,0.754405501484871,0.3475015163421631,3.07678062915802,1.0527556777000429,0.00031568579288432375,0.0005682579590938986,0.0008182592660887167,0.0014468267909251156,0.0002641012033564039,0.0076885398011654615,1.1903861403465272,0.0006623440713156015,2.6253803968429565,0.0007741595705738292,0.0026783653302118187,0.014170306408777833,0.0012994340038858356,0.00020420159416971727,0.15683657079935073,0.0070449042366817595,0.000985399610362947,0.0002216893910372164,0.00016174528063856998,0.05393410250544548,0.0008167999185388909,0.00033394467754988005
Spotx18,2.3396389722824096,1.0365898549556731,0.3915342792868614,1.2908398032188415,0.008777486300095916,0.0011786929215304555,0.0008111083065159619,0.0008146858745021746,0.0014639921835623681,0.05251018591225148,0.004947555833496153,0.0016648752964101732,0.0002435268121189438,0.0004964649458997884,0.40096125304698943,0.00027691402938216924,0.00032849269628059123,0.002484254271257669,2.2796163082122805,0.00041209340561181306,0.172160142660141,0.005775869404897094,1.8303485870361327,0.9244867086410522,0.18771676048636438,0.004835794796235859,0.0016994394653011115,0.014162624347954988,0.0006404236075468362,0.04208719898015261,0.017648124974220993,0.0006412941555026918,0.6233381748199464,0.0021179590490646664,1.4185671210289001,0.005831703078001738,0.001807466516038403,0.0008782079647062347,0.6866213411092758,0.03178524915128946,0.06691890247166157,0.0004181409822194837,0.0005221586645347998,0.00046750594192417343,0.003675887908320874,0.003042597766034305
Spotx19,0.0004308719435357489,0.0002825994015438482,0.16073748990893363,0.00018450665229465812,0.08125156424939634,0.5557966262102126,0.0006419853772968054,4.3431811354821556e-05,0.0026538625243119895,0.00029060906090307983,0.00031106996757444,0.00015075327610247768,7.7713695645798e-05,3.633435953815934e-05,0.005204974347725511,4.8544492346991316e-05,0.0008293681108625606,0.0002862873996491544,0.00015806923329364508,0.00018524136321502736,2.676057174539892e-05,6.419839955924544e-05,0.35972239822149277,0.0005584279511822388,0.00038826741219963876,0.000779307124321349,0.888969486951828,0.00010292327679053415,0.00013475258601829409,4.890458967565792e-05,0.8038615345954895,0.00024128175282385204,3.2661787509918216,0.0906273815780878,0.0002703096048207954,0.0008096240897430107,0.0005136252322699875,0.0009499662759480998,1.8987526345881637e-05,0.00024447925388813017,0.0008944852248532698,0.0016899057780392468,0.013054749974980951,3.76286650862312e-05,0.00016206746149691754,0.0005859230121131986
Spotx20,0.006276877084746957,0.003043340449221432,1.3397854804992675,0.4613102689385414,0.0026330123888328675,0.0250427951104939,0.001776733045699075,0.034896554052829744,0.0005836280208313839,0.00047576606011716653,0.0012919695931486786,0.0004997081268811598,0.26480901092290876,0.19805225729942322,0.006582431797869503,0.004038814944215119,0.002065797452814877,0.0030171002144925296,0.062430351972579956,0.005988242430612445,0.12280853725969791,0.37642965614795687,2.2138430595397947,0.007342310575768352,0.003792608552612364,0.04184400718659163,1.5997160792350769,1.0866065442562103,0.0017099804652389139,0.11716192923486234,0.00962709509767592,0.036276802793145185,2.4385802030563353,0.03099337127059698,1.5006640553474426,0.0022055013570934532,0.0012919094704557212,0.3868923872709274,0.0007331377099035307,0.0006799285940360277,0.0010931740631349386,0.28967675715684893,0.0003140032335068099,0.0070880759507417675,0.004945667227730156,0.005811764718964696
Spotx21,0.0013836394995450974,0.030261730030179027,1.114414530992508,0.7629992604255676,0.32033359408378603,0.0006292901758570224,0.006658288743346929,0.0002549628072301857,0.017875373270362614,0.0002566672381362878,0.0006051039614249021,0.0005591258755885065,0.0001761050727509428,0.0004948999470798298,0.00016520156859769488,0.0003036968322703615,0.00022263555147219451,0.00013288801419548691,0.0003284348305896856,0.0009255767188733445,0.001982745504938066,0.3480843737721443,1.5943925440311433,1.2304438054561615,0.0008687889639986679,0.0008034272701479495,0.004709482030011714,0.0046344833914190526,0.0010763008263893427,0.22856635376811027,0.8223885327577591,0.0006063847540644929,1.2932782113552093,0.00025641354732215406,1.701773464679718,1.1045168101787568,0.058172805793583394,0.00017921834587468765,1.0274720311164856,0.21596780121326448,0.0010522951371967795,0.1385276608169079,5.862085472472245e-05,0.002283650392200798,0.0014279438473749908,0.0010105727706104517
Spotx22,1.2881046473979951,0.0006841662019724027,1.149988341331482,0.0010615344624966385,0.013569628167897464,0.0002644847554620356,0.5867995858192444,0.00031645349372411147,1.152965945005417,0.10459118224680423,0.0019141601689625532,0.001765520521439612,0.0012439944315701724,0.001561300194589421,0.0007487231632694603,0.0006199579365784302,0.015136715536937117,0.0006423043349059299,0.0002448972954880446,0.0004142506077187136,0.14624929651618002,0.00033974062534980476,0.0007976487861014903,0.0002973209528136067,0.664028987288475,0.0006697470671497285,0.0008646575355669484,0.13763199597597123,0.03633660823106766,0.0002702197147300467,0.8258889764547348,0.00023330729891313243,0.00026299098244635387,2.5546059370040894,0.0007632437103893608,0.0637887466698885,0.08074030615389348,0.0009516681922832505,0.00030112415261100977,0.0006205353507539258,0.0016226321924477818,0.002172954787965864,9.8194459133083e-05,0.00024897158873500304,0.013517184834927322,0.016794597730040554
Spotx23,0.3273699402809143,0.0005425262759672477,1.7051802635192872,0.0019777544075623155,0.016787930577993392,1.953613691512146e-05,4.426161904120818e-05,0.00012644305679714306,0.0006173103669425473,5.149687549419468e-05,0.00080413575633429,0.00047343337064376106,2.1488903530553213e-05,7.538438076153398e-05,0.5378883957862853,4.3211840966250756e-05,2.1570698845607694e-05,0.00013582265237346294,8.239046510425395e-05,2.0618643702619014e-05,0.0023322158609516918,4.0596502549306025e-05,8.918793264456328e-06,0.5448100090026856,5.4897509835427626e-05,0.00010528043458180036,7.70078750065295e-05,9.67468326962262e-06,1.2162627990619513e-05,4.447606206667842e-05,0.26624502837657926,0.04595091827213764,0.00010393123011454009,3.995951306023926e-06,1.2738383114337921,3.925478376913816e-05,0.00029029666184214874,0.014612392615526914,0.00010143088511540555,0.0004989074455806986,0.0013137938454747201,1.3826569011143875e-05,4.845963867410319e-05,4.819507867068751e-05,0.00020184977765893566,0.004086188157089055
Spotx24,0.0011927466024644672,0.00024107415374601261,0.5743472158908844,0.00014540237534674816,0.4294271498918533,0.0003409638433367945,0.6186162352561951,0.00014035024578333834,0.00027764318801928314,0.0060879917116835715,0.0006223774718819187,0.0012062251567840575,0.0018084077048115433,0.44293290078639985,0.00011246112844673917,0.000249650860496331,0.00040582295187050475,0.0004220802482450381,0.00014575159584637732,9.391674975631759e-05,0.31665868014097215,0.0009044601698406041,1.0488501608371734,0.00024820535472827034,0.0006211666157469154,0.0005794278404209763,0.004248095001094044,0.0006652776326518505,0.00014632840830017816,0.00039115667896112423,0.0007059335912344977,0.061637701094150545,1.4848609030246736,0.0012296291009988634,0.9532099962234497,0.0019851490505971014,0.0010352545999921857,0.0005546995904296637,8.667505244375207e-05,0.0015030529466457667,0.00013828460359945895,0.00024338303119293415,8.01723508629948e-05,0.013694287184625864,0.00043665826815413315,0.0015293615055270492
Spotx25,5.755815200245707e-05,0.00017293871860601942,2.873463317882852e-05,2.0374274117784805e-05,0.6888612061738968,3.141689394396963e-05,0.0001310862004174851,0.000164658604626311,1.3301665512699401e-05,2.4354249944735787e-05,4.495861430768855e-05,2.2578953485208333e-05,5.2139913896098734e-05,2.5971891682274874e-05,2.241532420157455e-05,3.367213739693398e-05,1.2883648787465063e-05,1.6294317447318466e-05,1.3883047040508245e-05,3.70487528925878e-05,1.8749143782770263e-05,0.00017318876343779265,0.6244773238897323,0.35006480813026425,0.00030059023556532337,0.5905195027589798,0.00022832975591882134,9.036593037308194e-05,5.715311745007057e-05,8.443033657385967e-05,0.0019333930336870257,4.2649874194466976e-05,0.446887731552124,0.00024707850097911433,2.1120328307151794,0.005103029496967793,0.017618918139487506,0.00011102789612777998,0.00021113510520081037,0.00015172177081694828,0.2541295915842056,4.78193347589695e-05,9.451458099647425e-05,3.962225055147428e-05,0.0004379728576168418,0.00046358231484191494
Spotx26,0.04624887891113758,0.010261798044666648,3.0974191427230835,0.010722233075648546,0.16821796596050262,0.00032879914942895994,0.021268975734710694,0.00021750751257059166,0.0012063688307534905,0.033899566158652306,0.0027741947094909853,0.026432483270764348,3.4944114804267885,0.15938543751835824,0.0002829439705237746,0.0009030007699038833,0.000515748211182654,0.002052350644953549,0.0001635730062844232,0.0024905662285164,0.046555059030652046,0.002665609831456095,1.868791973590851,1.2167754173278809,0.0007506159599870443,0.003315602627117187,0.04385052938014269,0.16378372311592101,0.0031309746322222055,0.00018695321996347046,0.010610985523089766,0.0011464761570096017,1.7316500544548035,0.0007209960167529061,0.0012932675075717271,0.0034347179927863183,0.0022118561551906168,0.00029732412222074347,0.0002369748654018622,0.002988995658233762,0.4696700781583786,0.0005462615081341937,8.197045790439007e-05,0.00029473443864844737,0.000740188779309392,0.006126786419190467
Spotx27,0.006147751747630536,1.5181266725063325,0.297990220785141,0.0010519575153011829,0.02780023543164134,0.32709643542766575,0.029992879182100297,0.014872188633307816,0.0007803353451890871,0.000593501835828647,0.00388659326126799,0.41773033887147903,1.292462772130966,0.30879826098680496,0.0029074996011331676,3.7161057114601133,0.00032162841089302676,0.0014042663271538912,2.1723896265029907,0.05336273889988661,0.7247274607419968,0.0010198509320616723,1.5952561914920806,0.0017278550309129058,0.00024216139863710853,0.0010357775783631949,0.0005530243855901063,0.0005563461309066042,0.008875716663897039,0.0019779890193603934,0.009406763501465321,0.003033835405949503,1.1574976742267609,0.00048556489346083257,0.0001855130358308088,0.0001987086310691666,0.00022699771434417924,0.010633692424744368,2.2454367756843565,0.07542420104146004,0.15776087045669557,1.465232253074646,0.03199475035071373,0.00874892040155828,0.0015247742470819502,0.023700967244803903
