,q05_nUMI_factorsAstro_0,q05_nUMI_factorsAstro_1,q05_nUMI_factorsAstro_2,q05_nUMI_factorsAstro_3,q05_nUMI_factorsAstro_4,q05_nUMI_factorsExt_Amy_1,q05_nUMI_factorsExt_Amy_2,q05_nUMI_factorsExt_ClauPyr,q05_nUMI_factorsExt_Hpc_1,q05_nUMI_factorsExt_Hpc_2,q05_nUMI_factorsExt_Hpc_3,q05_nUMI_factorsExt_Hpc_4,q05_nUMI_factorsExt_L23,q05_nUMI_factorsExt_L25,q05_nUMI_factorsExt_L56,q05_nUMI_factorsExt_L5_1,q05_nUMI_factorsExt_L5_2,q05_nUMI_factorsExt_L6,q05_nUMI_factorsExt_L6B,q05_nUMI_factorsExt_Pir,q05_nUMI_factorsExt_Thal_1,q05_nUMI_factorsExt_Thal_2,q05_nUMI_factorsExt_Unk_3,q05_nUMI_factorsInh_1,q05_nUMI_factorsInh_2,q05_nUMI_factorsInh_3,q05_nUMI_factorsInh_4,q05_nUMI_factorsInh_5,q05_nUMI_factorsInh_6,q05_nUMI_factorsInh_Lamp5,q05_nUMI_factorsInh_Meis2_1,q05_nUMI_factorsInh_Meis2_2,q05_nUMI_factorsInh_Meis2_3,q05_nUMI_factorsInh_Meis2_4,q05_nUMI_factorsInh_Pvalb,q05_nUMI_factorsInh_Sst,q05_nUMI_factorsInh_Vip,q05_nUMI_factorsLowQ_2,q05_nUMI_factorsMicro,q05_nUMI_factorsNb_1,q05_nUMI_factorsNb_2,q05_nUMI_factorsOPC_1,q05_nUMI_factorsOPC_2,q05_nUMI_factorsOligo_1,q05_nUMI_factorsOligo_2,q05_nUMI_factorsUnk_1
Spotx11,0.09779865257441997,1656.9779113769532,1782.329833984375,992.3576782226562,0.006539341853931548,0.0002645192900672555,0.000263181007176172,44.91160221099854,0.00046832610096316787,0.000217024733137805,0.0004174715621047654,0.0004747474973555655,9.842126055445987e-05,0.0001291373424464837,0.0003108327160589397,0.00018804242354235613,0.0003289788044639863,0.000295101513620466,0.0004895620280876755,0.00033717309415806087,0.16211565658450128,0.0006949293136131019,4206.730078125,0.0001839961565565318,0.0010898644395638257,0.00019805539850494827,0.00037975250888848676,112.77339820861816,0.000199200633505825,0.0002972694783238694,0.0002022634122113232,0.00018053793901344763,3.1669796589994804e-05,0.0337806586176157,4556.774438476563,0.0002156335242034402,0.0001967150645214133,0.00024180506225093273,8.132100629154594e-05,0.00043773218640126294,21.32044744491577,0.00011582457445911134,0.00036522826558211825,0.007714368426240981,0.00010562069510342554,4.869020904152422e-05
Spotx12,0.1756271004676819,0.030334652587771415,282.1591537475586,0.01776286996901035,172.89446487426758,90.18210411071777,6.510875606536866,0.9871073484420778,0.46163327991962433,0.02145134285092354,0.21517239585518835,90.25210075378418,4.046872544288635,489.2516693115235,0.05053514614701271,677.4122192382813,0.03581149280071259,0.038220975548028946,0.024012882448732852,1272.5912414550783,0.02770337462425232,0.039253821782767775,0.4323510318994522,0.2007334150373936,1274.4666809082032,277.5892807006836,1117.6739685058592,1.2978484749794006,1487.4167114257812,1.6150941252708435,0.27457017451524734,0.6887300223112106,3866.4955200195313,0.15889675989747049,0.15778899788856504,0.14697014242410658,287.7168090820312,0.876951488852501,2.5173205971717834,0.01832855576649308,54.48989067077637,0.08017014339566231,0.004461573273874819,0.008142879651859404,0.011931749060750011,0.018805846478790047
Spotx13,901.7230804443359,1.088068389892578,1795.9000305175782,13.838850069046021,1.6940823435783388,0.002455421059858054,0.004316828376613558,0.003484175703488291,0.003528111893683672,0.0013646679697558286,0.002488093229476362,0.0015351920446846634,0.0026387787424027925,0.00916906106285751,0.002843886485788971,0.004404515796341002,0.001930061576422304,0.001297662005526945,0.001657403400167823,0.004254911979660391,0.002898105653002858,589.346844482422,4877.31396484375,0.008707914687693118,0.18182718753814697,1214.0956665039062,0.8878712087869645,547.7905700683593,46.80009212493897,0.003458060475531966,0.04423333015292883,0.7164971798658372,3676.6416137695314,0.007168621360324323,668.7887023925781,0.4098708435893059,0.03291434254497289,0.005431159143336118,1.230483454465866,174.69945373535157,631.4112609863281,0.0019091720925644043,0.0016030321072321386,0.10881357342004778,0.014224872319027781,0.004499145364388824
Spotx14,0.00027466716710478073,4.836233983951388e-05,9.137766428466421e-05,3.6451932646741636e-05,4.0317646926268937e-05,2.1843697231815903e-05,7.871601228544023e-05,5.110537858854514e-05,3.546408570400672e-05,2.040296558334376e-05,2.1415174614958232e-05,4.3296286276017784e-05,0.00043000971782021226,3.299276868347078e-05,3.553175793058472e-05,0.0001729592018818949,7.429283468809445e-05,4.945465698256158e-05,8.825610966596288e-05,5.293865360727068e-05,1390.2194519042969,0.0001629688609682489,1859.2646972656248,1.8406438175588847e-05,7.934156201372389e-05,1.9623061325546588e-05,5.6135401064238986e-05,0.00011945209625991994,1.2252107853782946e-05,1.8976748924615096e-05,1.5971918674040354e-05,1.5926218338790935e-05,2.5110430033237212e-05,2.0954577030352085e-05,2.728317513174261e-05,3.0884382977092176e-05,5.670075133821229e-05,6.758870804333129e-05,6.508834758278682e-06,1.5802705456735568e-05,1.2439999363778042e-05,1.9050047831115085e-05,3.3217344935110305e-05,2.3277717446035243e-05,7.898967942310264e-06,9.74724566731311e-06
Spotx15,999.2469940185547,0.0016812895017210394,542.0803100585938,6.48878653049469,0.17508270218968391,0.0020842860685661435,0.0005784973909612746,0.016825595265254383,0.004915436054579915,470.23075408935546,0.0008989612309960649,0.0005492228461662309,0.0004603831795975567,0.0018105779716279364,0.0007201410451671108,0.0008779907948337495,0.0005983029695926234,0.003407686215359718,0.028695932123810053,0.0008192114037228748,1053.7628112792968,0.002644553757272661,8898.638525390625,0.001964562869397924,0.0012478757300414148,0.0002292562647198793,0.0034542802139185366,0.0010566936107352376,0.0007291451533092187,0.00025934182340279225,1630.453680419922,0.0002567505100159906,0.00025371572410222144,0.0007894650683738291,0.0003317524096928537,0.00032054760813480246,0.0009566254098899663,0.0007430946512613446,241.83805084228518,0.001086339942412451,0.0004300893386243842,0.00037823556776857005,0.0001607519508979749,0.00032790273980936045,0.010635864874348045,8.581965303164907e-05
Spotx16,0.001292593189282343,0.0005547092034248636,561.1349060058594,0.0023508501588366927,0.0011315968295093626,0.003739343769848347,0.02595339035615325,235.41074829101564,0.1572598531842232,269.4719039916992,0.0035255631082691252,0.006556620681658388,0.009664747631177306,0.007167785544879735,0.004209523508325219,0.010152763221412897,0.011625397484749556,0.3229012727737427,0.21540258154273031,0.00783829395659268,977.2712371826173,0.04273162931203842,5945.102636718751,0.0043443443486467,0.0023752016713842754,0.0024372237152419985,0.0013607604778371751,0.0017706420796457679,0.0009621981502277777,0.0047821433050557974,3447.763391113281,0.0032385037280619157,4664.015551757812,0.06676873043179511,2693.5712890625,0.005400165077298881,0.00560638839378953,0.001895726163638756,562.6011138916015,0.001167281821835786,0.0018775747274048626,0.00603562486357987,0.0005319442047039048,0.0008647175971418619,0.006792288157157601,0.001309251703787595
Spotx17,0.009644317114725711,31.585794067382814,562.7223846435546,0.14232777133584024,0.005951825622469187,269.2499694824219,14.622515726089478,0.3434892326593399,0.00667667305096984,0.0732904989272356,0.26980495154857637,2.472692131996155,0.029847919009625915,0.008184577897191049,0.003176019585225731,0.005493631213903428,0.007870727777481079,0.004895513085648418,0.00931821744889021,0.006274734414182604,2872.1631103515624,1072.836248779297,13988.888720703126,2403.2114990234377,0.012139203213155272,0.007201074482873083,0.017915490362793208,0.03715531397610903,0.0031323016737587754,21.924584579467773,1855.113928222656,0.029388452228158713,7817.078076171875,0.022411649860441685,0.05835468340665103,1.0086566746234893,0.017180773243308068,0.0033040063921362163,71.79730415344238,0.08920194916427135,0.006282686418853701,0.0023225908051244916,0.0029090181807987395,53.28134269714356,0.009090019715949894,0.0032014190685004
Spotx18,2048.103192138672,606.5176544189453,579.0443603515624,1541.2890686035157,0.10899363681674004,0.08705646693706513,0.06846628412604332,0.11021391414105894,0.3168517321348191,130.64360656738282,0.14857039451599122,0.036937642842531204,0.035320831649005416,0.006798667623661459,1029.2442382812499,0.02224399512633681,0.02874674238264561,0.20024777799844745,9640.562695312501,0.06744972318410875,559.7525573730469,0.7331904321908952,8817.82919921875,2395.7538452148438,509.0439697265625,0.12738823890686035,0.12542562484741213,8.3609525680542,0.03762361481785774,10.634776973724364,1.983866620063782,0.038194266334176066,2230.8989501953124,0.21427575424313547,4989.9473876953125,1.430188661813736,0.09673786275088789,0.02786818454042077,331.4963439941406,3.5448824882507326,23.433765792846682,0.00971865770407021,0.04258437249809504,0.01650764420628548,0.16256986111402513,0.02707794578745961
Spotx19,0.008399622375145554,0.0016640484565868979,269.80804138183595,0.0025445524021051828,3.014380407333374,2113.3689453125,0.029085461888462304,0.0009287869965191931,0.126223012059927,0.0062102364841848615,0.0041119821136817334,0.0018066729651764035,0.002998740237671882,0.001341726357350126,0.2105632208287716,0.002324543904978782,0.04709219802170992,0.003573884710203856,0.004130806750617922,0.005092019704170525,0.0007961057010106744,0.001006837288150564,1791.791485595703,0.006518050655722619,0.008460831083357335,0.008932815259322525,2820.6597167968753,0.004635681421495975,0.001477744698058814,0.0007576709700515494,1104.2181762695313,0.0037385434727184473,9031.299707031249,218.86387939453124,0.0030558647587895396,0.01608549878001213,0.008800433343276381,0.026008628867566587,0.00030278245249064644,0.0010100334533490241,0.00942428535781801,0.04851018562912941,15.914219951629638,0.00136536747450009,0.0020088981138542297,0.0008884990354999902
Spotx20,0.12454163245856763,0.06047396715730429,1774.4280151367188,425.1772064208984,0.031163426861166955,20.103742504119875,0.19255662709474564,67.54602546691895,0.015486081922426821,0.03437000680714846,0.035744939558208,0.03791745547205211,1456.187890625,285.3595413208008,0.7892751812934875,0.6797255724668503,0.5347526401281358,0.21462477520108225,296.7414031982422,1.120272547006607,215.5274574279785,1339.3684448242188,10758.73857421875,0.9184051752090455,0.37083712071180347,5.802819633483887,5181.529833984375,3610.7914794921876,0.1201911497861147,83.72384872436524,0.4507725477218628,9.904004335403442,7483.51611328125,13.839209365844727,5332.618188476563,0.21473069712519646,0.05553720705211163,889.4226867675782,0.01752742798998952,0.01967485770583153,0.02301682960242033,236.93775405883787,0.01999332094565034,0.618627405166626,0.15535711348056794,0.048492008820176125
Spotx21,0.010351247573271395,0.9335153669118882,1548.3861755371095,849.1184265136718,95.24947929382324,0.03329472504556179,2.7204347968101508,0.008570714201778174,24.761665916442873,0.010947792325168848,0.01941686822101474,0.008067800896242261,0.0056987286545336245,0.01641995729878545,0.004476158320903778,0.009772204095497727,0.01556314704939723,0.00712415943853557,0.00888073150999844,0.05692101772874594,0.08267027027904988,1055.219873046875,8140.523095703125,3586.1060424804687,0.024155903328210118,0.01852708784863353,0.380937534570694,0.4795041307806969,0.04065168295055628,396.7100463867187,1172.0278930664062,0.02678726399317384,4080.5676025390626,0.006555503769777715,6268.860156250001,3495.318444824219,17.589690113067626,0.0041745888302102685,523.9906066894531,113.68479042053222,0.013443451561033727,96.56084823608398,0.0015716388239525258,0.13963276818394663,0.019170514587312944,0.0070992448367178445
Spotx22,1038.5123901367188,0.008404037822037936,1551.7385314941405,0.015755089186131953,0.12631230503320695,0.012822963157668711,2682.555139160156,0.017158224247395992,4327.953466796875,440.78970489501955,0.038123618625104425,0.061870951950550084,0.03234198987483978,0.050705257244408136,0.018386572133749723,0.025583179760724307,34.282933998107914,0.03258028868585826,0.008637914946302772,0.011162891890853644,726.5114929199219,0.01075439788401127,0.020515490509569644,0.005122930509969592,2781.967736816406,0.020967699214816095,0.059372770227491864,409.1968643188477,42.69140415191651,0.004633293161168695,1501.9805908203125,0.008662080159410834,0.002418470242992044,8653.65732421875,0.013171000871807337,234.18606414794922,89.31956558227539,0.03138043815270067,0.0017743384232744575,0.004813146381638944,0.009272783761844039,0.027206024248152973,0.001638941082637757,0.004175613448023797,0.3839756563305855,0.0224786039441824
Spotx23,1.8030664503574372,0.012020583311095834,2608.3600585937497,0.04923704117536546,0.7408471167087555,0.000637664378155023,0.002095833164639771,0.005214242520742119,0.013481181487441063,0.0028293167124502365,0.010857354337349535,0.01578580504283309,0.0014236879185773434,0.0029030729085206984,1701.1115539550783,0.00031948954128893094,0.0011271472205407918,0.0019597310281824322,0.004144551255740226,0.0009817191807087512,0.4601960748434067,0.0007534197618952023,0.00034093978320015594,1485.6392822265625,0.000687209950410761,0.0025622430723160504,0.002827195031568408,0.0007369374972768127,0.00027811029722215605,0.0009489525575190783,454.7069610595703,156.9346969604492,0.002119930530898273,0.0002055869044852443,4301.455053710937,0.0010192728543188423,0.008597901975736023,1.5989478170871736,0.0008362915774341673,0.0024928249302320184,0.008806592039763929,0.000526090813218616,0.0007796505553415046,0.0007815373246558012,0.0008764555648667738,0.0016984659363515676
Spotx24,0.01708189221099019,0.0028111437219195067,768.3330200195312,0.003221884195227176,176.6349304199219,0.0120407285168767,2607.756628417969,0.008427944406867028,0.011434324225410821,4.733922719955444,0.009654040820896628,0.023286232072860007,0.49762278497219087,1120.134033203125,0.004713683319278062,0.01223704656586051,0.05793745964765549,0.02453165976330638,0.007180745503865183,0.005050771287642419,1216.921789550781,0.036335512623190874,5024.6859375,0.012305075209587813,0.02540647266432643,0.009253500821068884,0.23248803168535234,0.010240682540461423,0.006697834748774768,0.011654213536530735,0.006422836380079389,10.520173597335814,4431.747021484375,0.07547058314085006,3313.7032714843754,0.20392066091299058,0.03290882986038923,0.01251739524304867,0.0010096309357322754,0.007356569310650231,0.0009598152595572174,0.005752775119617581,0.0042777998140081765,9.569956159591674,0.005125614535063505,0.0043605870567262174
Spotx25,0.0009776645805686713,0.0008118005556752907,0.00021465178870130332,0.00035214849631302057,350.48110046386716,0.0008511798747349531,0.007344446983188391,0.0013119398965500296,0.0006331167678581551,0.0008492712746374309,0.0004563283495372161,0.0008171258319634944,0.0007197683065896856,0.000271908390277531,0.0006473914341768251,0.0012580179201904685,0.0007677437883103267,0.000899885714170523,0.0006089265894843267,0.0025749474531039603,0.0014344566327054054,0.004380425065755844,2898.9551391601562,893.6577178955079,0.013598111364990473,951.9505096435547,0.01838934430852533,0.0019749383500311524,0.0010743906488642097,0.0016728835878893735,0.07042524479329587,0.0014659041597042232,1296.2337524414063,0.010014001419767738,7203.557373046875,1.8508987367153167,1.448267161846161,0.0013623022998217494,0.0010548878635745496,0.0005791055067675189,151.97061920166016,0.0007424691953929141,0.0020374093553982672,0.0007330448366701603,0.002256819524336607,0.0008317293802974746
Spotx26,0.8573803871870042,0.06661214865744114,4358.099584960937,0.26566218435764316,18.140830039978027,0.025222871173173192,4.086336326599121,0.008671726286411286,0.05475337971001863,31.16419048309326,0.08972089886665345,2.313184154033661,15806.33203125,4.514130091667175,0.010437281941995025,0.049287337251007556,0.0366404190659523,0.09735679253935815,0.01312790089286864,0.4511706709861755,44.4808931350708,0.14395137801766394,9180.076171875,3313.935546875,0.01214170907624066,0.07035871557891368,35.392686653137204,499.518408203125,0.23712265267968177,0.004523313441313804,0.3795073717832565,0.07466184832155705,5298.469262695312,0.05049613602459431,0.012974263029173018,0.08830698542296887,0.06580579727888107,0.0031000378075987105,0.0016927950899116697,0.022254641726613046,346.1847290039063,0.010165343806147576,0.00349577316083014,0.0072972212685272105,0.011049332143738867,0.014249955909326673
Spotx27,0.27800044119358064,1117.183038330078,410.48327941894536,0.02396260192617774,0.9093569755554199,1390.1485229492187,4.603392815589904,2.5721429109573366,0.046495771035552025,0.03177661346271635,0.099976322054863,857.2296447753906,5253.00732421875,66.79820861816405,0.21594168394804003,16951.7,0.024438006803393367,0.10176375024020672,8977.501123046875,34.9955680847168,2699.6818969726564,0.046150888316333294,7992.016796875,0.058745301142334935,0.01119172419421375,0.019792273826897144,0.00888279932551086,0.020868518203496937,6.889840888977051,0.04924276694655419,0.44882959872484207,0.1938509814441204,3690.3331298828125,0.04593965411186218,0.0057252095080912125,0.01021799296140671,0.002902632451150566,0.43071518689393995,1107.0870849609375,3.5873752117156985,76.85101776123048,1711.834649658203,13.405776166915894,1.0959730565547945,0.01586188329383731,0.08462748639285565
Spotx28,0.019586955569684508,361.6722640991211,2191.9015502929688,1.516917985677719,0.0046864015981555,0.0008734972623642536,0.004280369030311704,0.0011177071719430387,0.002861247886903584,0.0053906588582322,0.04098125416785479,0.005942223244346678,0.0039179129176773134,0.0019168385886587204,0.0008105175453238189,0.002995162957813591,0.004677479341626167,0.0030378060531802476,0.008557825535535813,0.002676826110109687,1206.5982055664062,215.31616592407227,5875.142724609375,0.01530771036632359,820.4689086914062,0.012835188442841174,8003.0032958984375,526.0804107666015,1679.835986328125,0.2335616983473301,0.0009131824132055044,0.0019632788491435347,0.00023494709530496043,0.000913039004080929,2315.53466796875,0.013429300021380187,0.005781420529820025,0.006244400888681412,0.0006919539446244017,0.04718208089470864,0.0035522133111953735,2856.473767089844,0.01175428442656994,0.001963143184548244,0.0008415174117544667,0.000609081462607719
Spotx29,1149.3501770019532,5.544454789161682,0.08074198290705681,0.11166028305888177,0.005921918828971685,0.0037916813511401416,0.006234831572510303,0.002418589172884822,0.12247914634644987,0.058666840381920354,0.0036037686979398134,0.0022477470338344574,1856.062725830078,93.53251914978028,1139.8932312011718,0.03865084107965231,4085.850964355469,1200.150830078125,0.004413749137893319,0.020377964433282613,0.020151034276932482,0.04197311438620091,0.004049935028888285,0.004538844875060021,0.008345168922096491,0.009201320493593812,0.005608601495623589,269.7397186279297,0.009119800850749017,0.007752297003753484,872.6739135742187,0.652775889635086,0.0026004482060670853,1183.7441162109374,2225.2866088867186,0.005832867068238557,0.015207814378663899,2445.081298828125,0.05612177085131407,0.014013078249990943,0.0066315355012193326,0.001430329791037366,0.001457535108784214,0.2983547165989876,1.061335051059723,0.00449958248063922
