,mean_nUMI_factorsAstro_0,mean_nUMI_factorsAstro_1,mean_nUMI_factorsAstro_2,mean_nUMI_factorsAstro_3,mean_nUMI_factorsAstro_4,mean_nUMI_factorsExt_Amy_1,mean_nUMI_factorsExt_Amy_2,mean_nUMI_factorsExt_ClauPyr,mean_nUMI_factorsExt_Hpc_1,mean_nUMI_factorsExt_Hpc_2,mean_nUMI_factorsExt_Hpc_3,mean_nUMI_factorsExt_Hpc_4,mean_nUMI_factorsExt_L23,mean_nUMI_factorsExt_L25,mean_nUMI_factorsExt_L56,mean_nUMI_factorsExt_L5_1,mean_nUMI_factorsExt_L5_2,mean_nUMI_factorsExt_L6,mean_nUMI_factorsExt_L6B,mean_nUMI_factorsExt_Pir,mean_nUMI_factorsExt_Thal_1,mean_nUMI_factorsExt_Thal_2,mean_nUMI_factorsExt_Unk_3,mean_nUMI_factorsInh_1,mean_nUMI_factorsInh_2,mean_nUMI_factorsInh_3,mean_nUMI_factorsInh_4,mean_nUMI_factorsInh_5,mean_nUMI_factorsInh_6,mean_nUMI_factorsInh_Lamp5,mean_nUMI_factorsInh_Meis2_1,mean_nUMI_factorsInh_Meis2_2,mean_nUMI_factorsInh_Meis2_3,mean_nUMI_factorsInh_Meis2_4,mean_nUMI_factorsInh_Pvalb,mean_nUMI_factorsInh_Sst,mean_nUMI_factorsInh_Vip,mean_nUMI_factorsLowQ_2,mean_nUMI_factorsMicro,mean_nUMI_factorsNb_1,mean_nUMI_factorsNb_2,mean_nUMI_factorsOPC_1,mean_nUMI_factorsOPC_2,mean_nUMI_factorsOligo_1,mean_nUMI_factorsOligo_2,mean_nUMI_factorsUnk_1
Spotx11,808.3150634765625,1465.7657470703125,1560.3455810546875,1353.785400390625,237.4866180419922,18.106727600097656,9.763079643249512,107.31189727783203,18.642745971679688,12.847439765930176,21.07415771484375,24.536895751953125,18.18162727355957,12.809613227844238,13.599154472351074,11.206136703491211,12.490175247192383,10.032118797302246,15.512335777282715,9.433693885803223,123.58108520507812,16.13169288635254,3861.409912109375,31.005361557006836,22.053428649902344,21.64520835876465,26.147611618041992,373.7475891113281,16.727571487426758,16.87201690673828,33.703914642333984,11.533234596252441,22.104780197143555,59.98566818237305,4591.23681640625,19.41900062561035,16.873449325561523,16.409175872802734,11.408716201782227,24.395771026611328,142.7476348876953,17.04204559326172,8.984132766723633,13.906553268432617,15.742376327514648,24.956680297851562
Spotx12,228.97242736816406,49.05861282348633,283.9608459472656,32.31934356689453,287.13458251953125,303.3836975097656,128.2428741455078,54.782283782958984,44.73241424560547,28.452672958374023,80.08399963378906,175.38607788085938,113.26441192626953,672.9443359375,40.268455505371094,588.3634033203125,21.362606048583984,37.39112091064453,26.546140670776367,1215.70654296875,17.697696685791016,15.84743595123291,203.61441040039062,110.13154602050781,988.2236328125,447.7126770019531,1210.5006103515625,86.30237579345703,1590.5460205078125,76.29998779296875,236.59271240234375,130.68614196777344,3746.2958984375,31.537036895751953,479.78826904296875,36.6431999206543,218.1356201171875,102.75679016113281,44.57732391357422,25.377185821533203,286.5029602050781,45.243797302246094,6.0000739097595215,7.550363540649414,15.538053512573242,64.24624633789062
Spotx13,1064.647216796875,254.58758544921875,1758.727783203125,259.3395690917969,294.3750305175781,22.9788761138916,17.833616256713867,22.676565170288086,30.451335906982422,13.705519676208496,19.40467643737793,18.908485412597656,22.53352928161621,62.918678283691406,34.05315017700195,41.44294357299805,20.79745864868164,27.296968460083008,21.806686401367188,28.58731460571289,54.362579345703125,797.5626220703125,4314.47265625,130.77633666992188,117.9974365234375,454.15020751953125,1115.61865234375,728.9349975585938,208.1065673828125,21.14716339111328,330.4039611816406,151.36228942871094,3307.14892578125,42.85442352294922,928.1022338867188,80.3792724609375,54.246742248535156,43.81541442871094,36.19594955444336,334.0487060546875,812.7191772460938,49.188201904296875,8.028316497802734,29.22857093811035,27.75373077392578,57.18062210083008
Spotx14,8.80556583404541,2.613435983657837,9.760003089904785,2.4554483890533447,4.304715633392334,2.0363872051239014,3.512162685394287,1.9837661981582642,2.2633914947509766,3.7373461723327637,6.894193649291992,2.178804874420166,4.411633014678955,2.672041416168213,4.255006790161133,2.2141222953796387,5.883317470550537,2.0626461505889893,3.1753642559051514,2.543222665786743,1511.7620849609375,6.268784999847412,1872.4525146484375,3.6357173919677734,2.1986987590789795,3.711003303527832,14.718148231506348,6.591712951660156,2.6976826190948486,2.9572200775146484,4.243960857391357,0.8765444755554199,3.532825469970703,1.309214472770691,10.918575286865234,2.3180837631225586,1.9424962997436523,1.6442291736602783,0.7571897506713867,3.5130746364593506,0.5762552618980408,2.572913885116577,0.35860031843185425,0.6885608434677124,0.9249345660209656,6.489785194396973
Spotx15,857.0188598632812,103.2771224975586,893.8450927734375,192.56906127929688,232.83230590820312,26.015790939331055,20.4409236907959,34.648040771484375,21.757368087768555,569.030517578125,24.201702117919922,25.61594009399414,22.807537078857422,36.75482940673828,19.506744384765625,17.349815368652344,11.139172554016113,22.191913604736328,37.85578155517578,19.765823364257812,1495.32421875,91.00279998779297,8179.52197265625,114.75630187988281,33.56221389770508,39.491966247558594,408.1430969238281,53.10872268676758,28.202322006225586,15.272505760192871,1617.005859375,16.209558486938477,22.314271926879883,18.99479103088379,51.2679328918457,17.693893432617188,26.46284294128418,23.397214889526367,371.3206787109375,44.16558837890625,31.48805046081543,23.344078063964844,13.78641414642334,7.825417995452881,35.89297103881836,30.25425910949707
Spotx16,68.93108367919922,25.04186248779297,693.7936401367188,26.179121017456055,43.148189544677734,52.66629409790039,53.200626373291016,374.73028564453125,97.0318832397461,341.8587951660156,61.87887191772461,57.34479904174805,73.05854034423828,72.11854553222656,49.460601806640625,61.08190155029297,43.0640754699707,102.8921127319336,78.00818634033203,55.96627426147461,1345.2891845703125,123.0820541381836,5411.9501953125,116.13809204101562,84.74612426757812,91.66554260253906,242.48348999023438,79.36297607421875,33.19499206542969,40.39750289916992,3600.1494140625,84.6163101196289,4729.98876953125,69.46852111816406,2954.86083984375,55.60331344604492,51.224430084228516,45.15703582763672,693.927978515625,40.945735931396484,70.68274688720703,52.4612922668457,16.227495193481445,11.29518985748291,27.364076614379883,82.42617797851562
Spotx17,141.9080047607422,140.7571563720703,547.4254760742188,117.925537109375,88.51099395751953,395.2062683105469,209.61788940429688,135.1859893798828,68.25540161132812,84.9947280883789,157.181884765625,245.36837768554688,118.07379913330078,91.79481506347656,48.965057373046875,78.7729263305664,69.12577819824219,72.23590850830078,91.09477996826172,111.25814056396484,3372.54736328125,1498.0960693359375,12558.7314453125,1610.4415283203125,146.3708953857422,194.12786865234375,1134.4591064453125,204.7331085205078,82.98912811279297,134.80075073242188,2264.223388671875,168.51657104492188,7392.30908203125,82.26443481445312,603.6220092773438,140.73773193359375,112.00399017333984,71.16641235351562,173.28228759765625,232.37734985351562,107.12335968017578,51.92005920410156,31.0407772064209,154.40728759765625,58.9854736328125,68.57721710205078
Spotx18,1776.5084228515625,959.4119262695312,2028.7725830078125,1500.8280029296875,452.9219970703125,191.21337890625,127.56934356689453,125.08372497558594,154.39031982421875,347.1125793457031,159.31695556640625,164.9896240234375,104.66082000732422,118.27608489990234,1110.3472900390625,116.06986999511719,95.93340301513672,221.7708740234375,9515.0771484375,102.55835723876953,947.296875,434.30120849609375,7727.9111328125,1250.0904541015625,734.6768188476562,435.74078369140625,870.6204833984375,398.8903503417969,149.83145141601562,389.9990539550781,714.5576782226562,116.0038070678711,2037.4610595703125,214.284912109375,4797.271484375,310.3047790527344,223.7777862548828,202.59942626953125,457.7792053222656,275.63262939453125,273.71917724609375,98.34883880615234,30.10123634338379,33.29680252075195,85.59532165527344,156.10147094726562
Spotx19,75.94942474365234,25.29253387451172,293.3851318359375,25.201976776123047,134.40098571777344,2257.784912109375,46.9369010925293,14.00244140625,95.89569091796875,38.13364791870117,40.05849075317383,32.56126403808594,41.66682434082031,34.589107513427734,77.271728515625,36.449668884277344,47.79448699951172,40.78047180175781,35.87601852416992,46.349945068359375,25.514970779418945,22.97557830810547,1664.8160400390625,114.76519775390625,52.78820037841797,81.88177490234375,2753.113525390625,46.824424743652344,29.581029891967773,13.523346900939941,1574.2144775390625,107.63526153564453,8872.3095703125,303.8165588378906,376.247802734375,34.185916900634766,43.949710845947266,87.69876861572266,6.351562023162842,32.75766372680664,92.3862075805664,70.25792694091797,52.66655731201172,10.1461181640625,17.453641891479492,61.67473602294922
Spotx20,690.6561889648438,220.39523315429688,1601.762451171875,607.4977416992188,196.90652465820312,326.0114440917969,194.7677001953125,357.3707580566406,104.71495056152344,104.10479736328125,108.65227508544922,107.19469451904297,572.67822265625,1018.459228515625,319.5815734863281,399.76641845703125,223.889404296875,208.9819793701172,446.92291259765625,288.4483947753906,1218.462158203125,1403.5966796875,9715.2431640625,601.10791015625,568.206298828125,750.970703125,4384.556640625,4025.04248046875,246.24990844726562,441.4942932128906,661.1406860351562,465.81591796875,6938.24169921875,412.8355407714844,5361.22802734375,246.58380126953125,194.1650848388672,1009.968994140625,46.086326599121094,138.15432739257812,127.4334487915039,469.916259765625,36.16786193847656,72.94461822509766,85.80201721191406,196.2350616455078
Spotx21,532.8399658203125,451.6019592285156,1528.7728271484375,789.7566528320312,364.1136474609375,139.04615783691406,191.16270446777344,52.219913482666016,229.3363037109375,79.617431640625,86.61165618896484,99.65562438964844,76.46871948242188,109.22714233398438,66.34286499023438,101.98613739013672,70.41971588134766,76.47840118408203,84.36158752441406,121.53862762451172,372.05072021484375,953.7332153320312,7119.19384765625,1768.4320068359375,190.58787536621094,213.09329223632812,1926.6923828125,296.03802490234375,158.6009521484375,847.51318359375,1795.1412353515625,140.92283630371094,4021.720458984375,72.25450897216797,6172.2099609375,3431.919677734375,548.1409301757812,91.9787826538086,666.888671875,399.8602294921875,160.80380249023438,342.5496826171875,19.152517318725586,53.18621063232422,60.29374694824219,97.24378204345703
Spotx22,1198.5230712890625,180.62940979003906,1666.4530029296875,232.59642028808594,342.50885009765625,57.19856262207031,2338.632080078125,45.82135772705078,4361.95361328125,792.4122924804688,82.41095733642578,92.5201187133789,101.32188415527344,105.24480438232422,102.25576782226562,100.88739013671875,196.46530151367188,66.91024017333984,55.832096099853516,57.3241081237793,840.9898071289062,32.71437454223633,225.90464782714844,100.13059997558594,2608.933349609375,126.91109466552734,145.54946899414062,785.1864624023438,261.03717041015625,49.82299041748047,1698.6143798828125,65.7905502319336,95.03960418701172,8818.1806640625,575.4092407226562,138.0042724609375,303.5555419921875,85.6781005859375,19.678485870361328,79.25716400146484,129.1007080078125,116.26515197753906,22.494216918945312,27.745420455932617,79.31940460205078,123.12335205078125
Spotx23,672.5362548828125,126.33995056152344,1955.3284912109375,167.74864196777344,184.12850952148438,8.699573516845703,17.37035369873047,19.682783126831055,38.388648986816406,26.638324737548828,49.08191680908203,30.831256866455078,14.17247200012207,25.730131149291992,1702.96484375,10.43638801574707,15.897002220153809,23.844518661499023,23.196107864379883,11.449180603027344,76.4630355834961,9.882204055786133,12.941991806030273,1426.3160400390625,11.936300277709961,28.624126434326172,25.484540939331055,8.474358558654785,11.819769859313965,13.212424278259277,644.5635375976562,233.96266174316406,43.38291549682617,7.162458896636963,4254.5595703125,19.773136138916016,29.02382469177246,144.7071990966797,10.285855293273926,38.72907257080078,81.86053466796875,13.436960220336914,8.339117050170898,13.253092765808105,11.814430236816406,65.72496795654297
Spotx24,246.9006805419922,35.07551193237305,794.0093994140625,30.50533676147461,325.9178466796875,37.145877838134766,2240.097900390625,42.58539581298828,51.23661804199219,94.77898406982422,56.12054443359375,76.94924926757812,152.48345947265625,1255.10302734375,42.13003921508789,61.16403579711914,56.42573165893555,76.99101257324219,37.115787506103516,42.283912658691406,1565.5167236328125,102.27102661132812,4292.1826171875,94.16744995117188,68.51304626464844,65.30115509033203,580.4483032226562,83.96222686767578,36.760807037353516,44.38140869140625,211.41827392578125,232.13548278808594,4401.13916015625,52.88652801513672,3344.17041015625,83.82811737060547,57.354915618896484,74.22489166259766,12.361976623535156,80.02032470703125,35.396095275878906,30.086069107055664,12.047508239746094,58.81509780883789,31.1474609375,89.20652770996094
Spotx25,17.633914947509766,16.955852508544922,18.730770111083984,9.677154541015625,533.308837890625,9.331875801086426,26.665124893188477,33.52988052368164,10.60789966583252,10.057512283325195,14.17924690246582,12.738903045654297,15.808907508850098,22.517250061035156,13.464969635009766,18.205854415893555,22.17331314086914,15.161282539367676,12.609212875366211,12.7034912109375,21.489578247070312,42.66612243652344,2798.350830078125,803.4991455078125,76.45745086669922,960.9475708007812,426.8841857910156,44.8747673034668,28.429851531982422,18.859981536865234,234.15843200683594,26.490036010742188,1432.1177978515625,30.44766616821289,7224.2958984375,163.3611297607422,175.09613037109375,20.654918670654297,16.158836364746094,33.45637512207031,325.9618835449219,13.100811958312988,6.338522434234619,7.503846168518066,21.62689781188965,34.030479431152344
Spotx26,1220.3148193359375,297.0408935546875,3124.882080078125,358.79864501953125,376.2281494140625,148.84153747558594,291.31329345703125,86.54387664794922,166.20155334472656,322.9143371582031,181.4211883544922,296.7980651855469,13442.306640625,681.6240234375,113.51548767089844,279.7312927246094,150.15354919433594,276.6204833984375,103.64645385742188,328.8360900878906,507.49591064453125,257.25152587890625,7839.00439453125,1157.0738525390625,163.14138793945312,318.08404541015625,1821.31201171875,629.5599975585938,206.03700256347656,59.65895462036133,665.2935180664062,225.9578857421875,5409.08935546875,103.50625610351562,519.9983520507812,155.8529052734375,161.94485473632812,118.78128814697266,31.155860900878906,186.91098022460938,489.5882568359375,108.5574951171875,21.01568603515625,38.73089599609375,66.41523742675781,177.7976837158203
Spotx27,757.6707763671875,593.2265625,1033.7335205078125,279.4085388183594,356.1986999511719,1181.95556640625,761.1968994140625,389.6902160644531,215.75306701660156,168.01763916015625,322.7478332519531,979.3822021484375,5031.24951171875,1543.2996826171875,337.46246337890625,14384.66015625,114.29851531982422,288.05999755859375,8864.52734375,727.1483764648438,3232.34619140625,327.5472412109375,7098.4658203125,349.1295166015625,161.834228515625,284.5746765136719,578.6467895507812,192.9549560546875,195.6547393798828,170.16270446777344,610.4402465820312,280.87921142578125,3667.932861328125,104.94727325439453,273.2969055175781,77.71764373779297,88.22042083740234,439.0361022949219,1298.0928955078125,490.3455810546875,355.6360168457031,1713.357666015625,223.4008026123047,110.38996124267578,91.72320556640625,236.69583129882812
Spotx28,721.2592163085938,377.4507751464844,1740.260498046875,450.1659851074219,147.5242462158203,45.60372543334961,69.99209594726562,42.56095886230469,36.08280944824219,50.41331100463867,73.15970611572266,71.06197357177734,31.344446182250977,51.50263595581055,39.244266510009766,54.193641662597656,66.19898986816406,50.17876052856445,81.4630126953125,41.984683990478516,1258.566650390625,911.0357666015625,5430.427734375,274.9437255859375,1669.7117919921875,250.19630432128906,6439.7080078125,1118.7794189453125,1953.095458984375,114.75509643554688,157.24560546875,27.468626022338867,42.52326965332031,45.57107925415039,2299.465576171875,113.96215057373047,80.76329803466797,65.41255950927734,26.004995346069336,208.00637817382812,72.3458023071289,2972.715087890625,31.248071670532227,22.577884674072266,21.915678024291992,84.52877807617188
Spotx29,721.9988403320312,180.60897827148438,635.2388916015625,150.0,149.05056762695312,28.602575302124023,40.90089797973633,19.93205451965332,67.93022155761719,31.892274856567383,19.495182037353516,33.907569885253906,1782.2939453125,482.209228515625,1600.3441162109375,57.14339828491211,4291.16455078125,1498.204345703125,31.72641944885254,31.792776107788086,41.86488342285156,39.7733039855957,31.85279083251953,49.7855224609375,45.1944694519043,41.80707931518555,48.0782585144043,434.45294189453125,19.521928787231445,27.66364860534668,997.83642578125,103.04228210449219,152.4832763671875,1360.5906982421875,2483.35986328125,39.961856842041016,44.70927810668945,2742.3037109375,42.78749465942383,45.14392852783203,67.16303253173828,24.572311401367188,5.5851569175720215,24.51250457763672,48.42177963256836,54.5894889831543
Spotx30,188.31106567382812,67.7859115600586,1059.9727783203125,97.49520111083984,111.06117248535156,341.9320983886719,466.44915771484375,177.2172393798828,261.9365539550781,10116.3701171875,147.57662963867188,426.6555480957031,152.23538208007812,114.98712158203125,120.54744720458984,609.1536865234375,1896.95654296875,2814.35009765625,378.8347473144531,407.81524658203125,675.9121704101562,1730.61767578125,11440.8603515625,611.08544921875,630.8809204101562,455.16595458984375,2403.50390625,343.3334655761719,313.8486022949219,389.8907470703125,459.7281494140625,208.14776611328125,2779.241455078125,87.53205871582031,2102.364501953125,143.15499877929688,169.63900756835938,151.2583465576172,571.5399780273438,178.61900329589844,72.83370971679688,79.33516693115234,80.49019622802734,39.23283767700195,72.40679931640625,123.92994689941406
Spotx31,375.71856689453125,71.78038787841797,972.8275146484375,146.67138671875,78.3775405883789,31.512832641601562,30.259109497070312,1590.2557373046875,65.2997055053711,21.166669845581055,883.4509887695312,42.92866897583008,75.77308654785156,33.402809143066406,38.46670913696289,31.407058715820312,23.627050399780273,57.46109390258789,30.783613204956055,44.2943000793457,1394.564697265625,33.346221923828125,2883.535888671875,73.42870330810547,24.92681121826172,31.868886947631836,87.49781036376953,20.606630325317383,14.347285270690918,17.425291061401367,509.3531188964844,179.3328857421875,4400.9267578125,17.993391036987305,452.3819274902344,31.222286224365234,41.3703727722168,43.64165115356445,5.259858131408691,44.13413619995117,76.58586120605469,201.8126983642578,18.346689224243164,3.644906759262085,11.091636657714844,45.41598129272461
Spotx32,4.432314872741699,6.5492658615112305,5.262807846069336,3.8451452255249023,9.44884967803955,12.93217658996582,24.474891662597656,20.990150451660156,21.101282119750977,25.167552947998047,93.2679672241211,69.88066864013672,34.72097396850586,31.580951690673828,30.702150344848633,13.985821723937988,29.13429832458496,12.833979606628418,14.134489059448242,32.07101058959961,43.81022262573242,734.1350708007812,3251.55419921875,52.001609802246094,26.33282470703125,41.632389068603516,108.94464874267578,58.93206024169922,428.6658935546875,19.541763305664062,898.1597290039062,1112.8994140625,5137.77685546875,14.709089279174805,3555.4638671875,32.075538635253906,30.769258499145508,25.56078338623047,7.8731794357299805,27.816007614135742,17.39918327331543,9.449959754943848,1.5792253017425537,4.643860816955566,10.441704750061035,54.53427505493164
