,q05_nUMI_factorsAstro_0,q05_nUMI_factorsAstro_1,q05_nUMI_factorsAstro_2,q05_nUMI_factorsAstro_3,q05_nUMI_factorsAstro_4,q05_nUMI_factorsExt_Amy_1,q05_nUMI_factorsExt_Amy_2,q05_nUMI_factorsExt_ClauPyr,q05_nUMI_factorsExt_Hpc_1,q05_nUMI_factorsExt_Hpc_2,q05_nUMI_factorsExt_Hpc_3,q05_nUMI_factorsExt_Hpc_4,q05_nUMI_factorsExt_L23,q05_nUMI_factorsExt_L25,q05_nUMI_factorsExt_L56,q05_nUMI_factorsExt_L5_1,q05_nUMI_factorsExt_L5_2,q05_nUMI_factorsExt_L6,q05_nUMI_factorsExt_L6B,q05_nUMI_factorsExt_Pir,q05_nUMI_factorsExt_Thal_1,q05_nUMI_factorsExt_Thal_2,q05_nUMI_factorsExt_Unk_3,q05_nUMI_factorsInh_1,q05_nUMI_factorsInh_2,q05_nUMI_factorsInh_3,q05_nUMI_factorsInh_4,q05_nUMI_factorsInh_5,q05_nUMI_factorsInh_6,q05_nUMI_factorsInh_Lamp5,q05_nUMI_factorsInh_Meis2_1,q05_nUMI_factorsInh_Meis2_2,q05_nUMI_factorsInh_Meis2_3,q05_nUMI_factorsInh_Meis2_4,q05_nUMI_factorsInh_Pvalb,q05_nUMI_factorsInh_Sst,q05_nUMI_factorsInh_Vip,q05_nUMI_factorsLowQ_2,q05_nUMI_factorsMicro,q05_nUMI_factorsNb_1,q05_nUMI_factorsNb_2,q05_nUMI_factorsOPC_1,q05_nUMI_factorsOPC_2,q05_nUMI_factorsOligo_1,q05_nUMI_factorsOligo_2,q05_nUMI_factorsUnk_1
Spotx11,226.18755340576172,1148.235418701172,1214.442449951172,1349.4664306640625,45.60484943389893,24.971708583831788,17.91605033874512,40.48526153564453,18.66673364639282,27.434557819366457,19.92606430053711,18.601015853881837,10.48239607810974,25.66121520996094,21.283150482177735,19.976441287994387,32.25308017730713,17.697652149200437,21.441000556945802,7.930255889892578,358.15446319580076,29.72621355056763,2172.309606933594,13.578214359283447,50.043008995056155,21.845167922973634,15.444574165344239,295.2817031860352,19.209192180633544,34.684751701354976,10.575323867797852,10.768541526794435,13.703224182128906,79.3664421081543,3426.4224121093753,39.37241401672364,23.46141233444214,15.962160778045655,10.482242631912232,27.28108196258545,51.26245403289795,9.319258880615234,18.587157726287842,35.13440570831298,14.910907936096192,9.89329652786255
Spotx12,92.75818290710448,23.911619663238525,87.91157798767091,17.66294746398926,107.10733108520508,357.0379180908203,260.33433532714844,138.8797164916992,67.98251953125,30.99764451980591,100.73472518920899,151.0468505859375,227.51753540039064,302.0109893798828,40.70905742645264,280.13922119140625,51.48001804351807,68.21442413330078,22.582225704193117,441.6687469482422,18.60918598175049,25.130049800872804,24.706068325042725,90.12844734191894,445.7415451049805,250.55765914916992,288.19857025146484,150.50216522216797,1260.4532897949218,119.15839576721191,61.9281421661377,293.3021484375,1987.9017150878906,71.21257438659669,43.244783592224124,48.48470039367675,152.58760681152344,169.16801528930665,19.31963024139404,27.09736833572388,132.61948928833007,39.215702056884766,9.676603269577027,17.835160636901854,20.05996618270874,15.148560667037966
Spotx13,365.6762710571289,96.50709228515625,1503.2064025878908,288.4265319824219,128.61827087402344,45.88427848815918,42.21299648284912,40.461575508117676,76.41453628540039,19.040481090545658,25.277079772949218,18.87601470947266,34.1129638671875,66.84560775756836,35.245424652099615,59.97097225189209,39.871155738830566,27.04281816482544,36.872265052795406,32.97500495910644,54.887311172485354,739.8741149902344,2738.6839843750004,86.22071647644043,216.39389648437498,278.98060455322263,296.667562866211,606.9398651123047,170.77682800292968,42.610846519470215,83.3367748260498,479.292465209961,1559.51767578125,75.67848587036133,129.52189941406252,166.3396697998047,96.90820426940917,53.366380310058595,21.2847674369812,190.99713897705078,572.1467193603517,30.422304344177245,11.20947642326355,41.05511302947998,18.26256856918335,19.18363666534424
Spotx14,3.4010892152786254,1.8248871862888336,4.471784377098083,2.868246614933014,2.825194001197815,3.887934982776642,5.963116478919983,7.5632935762405396,5.992057633399964,3.919597363471985,5.623349523544311,8.654933166503906,8.056736683845521,8.82660756111145,5.513510918617249,6.149249005317688,5.391488242149353,6.611822628974915,8.626164865493774,6.863776230812072,1283.7991821289063,13.622921562194826,1120.3148620605468,3.0913436770439144,4.5500640869140625,3.2608233094215398,5.252696967124939,6.960422873497009,2.930684244632721,3.223412621021271,3.350361406803131,3.4943032264709477,4.89617280960083,3.725512337684631,3.145245349407196,4.060331010818482,4.899267506599426,6.053671431541442,1.3550049126148225,5.965560817718505,2.9977284550666807,3.723803198337555,4.422413682937622,4.149331331253052,1.393728679418564,5.097211265563965
Spotx15,353.0251937866211,37.77489337921142,578.2178741455078,227.58078384399414,91.06969451904297,28.113444995880126,18.432058048248294,59.34889240264893,59.82902545928955,293.3310806274414,26.828153991699217,40.125277519226074,18.36932430267334,22.664645576477053,23.704667472839358,20.04566125869751,22.501282024383546,37.162696266174315,77.7273780822754,36.917594528198244,1222.6445007324219,217.58235397338868,6307.408740234375,85.75930252075196,30.684041213989257,23.652738094329834,50.21924152374268,53.25061721801758,42.78261814117432,17.821085929870605,557.1789855957032,15.25679907798767,16.570707702636717,27.010392284393312,11.67730040550232,28.76814470291138,25.053968715667725,39.660378074646,244.98426742553713,31.202230644226077,19.282932472229003,20.558078193664553,19.524467945098877,29.18987646102905,64.7907054901123,9.663238191604615
Spotx16,30.286926078796387,9.73720555305481,245.8617401123047,33.37265567779541,18.43680467605591,109.13467140197754,94.76230888366699,252.76808547973633,175.17281646728517,311.30244598388674,55.63875865936279,59.8606201171875,75.5782859802246,54.90008201599122,65.07285919189454,59.78454475402832,87.00660209655761,135.73977661132812,153.9464225769043,83.1113468170166,1086.3420837402343,285.66780548095704,3315.7461059570314,128.8007339477539,91.30762481689453,44.36503925323486,77.1872055053711,72.56777648925782,35.32379627227783,60.42697219848633,2546.300280761719,77.37465400695801,2670.0836669921873,179.65880813598633,1505.7921142578125,91.46770668029785,65.55224685668945,49.29851951599122,513.7423309326172,21.873405456542972,30.326946926116943,48.2816219329834,14.305266332626342,18.6005202293396,41.772565841674805,15.425270080566406
Spotx17,40.34341888427735,78.50756950378418,109.22611198425292,81.16188278198243,27.235104370117188,652.24296875,474.858708190918,257.7810363769531,63.78856239318848,229.61940612792966,126.6010108947754,222.2740234375,123.69827537536622,56.66040897369385,28.893666744232178,53.12934741973877,161.09959640502927,65.12513198852538,187.87097396850587,240.60901870727537,3313.2145751953126,1269.0560791015623,9807.30078125,973.6643249511719,102.6418342590332,75.92744064331055,170.15908279418946,174.82867813110352,69.42093696594239,134.0298973083496,1053.094885253906,269.2267303466797,4440.50380859375,78.61349906921387,61.157425498962404,99.03122940063477,83.60038299560547,42.01091632843018,71.3192108154297,84.01775283813477,31.883507442474365,23.60843620300293,42.19882392883301,201.40375137329102,32.87748432159424,13.271994066238403
Spotx18,652.2547393798828,464.4529800415039,1325.4147033691406,1812.6676330566406,69.1491641998291,179.75970382690429,187.9695671081543,193.39201126098632,159.86600570678712,561.0805786132813,105.7581916809082,99.53949356079102,53.10868759155273,43.38099117279052,749.4579254150391,74.77660789489747,148.54726638793946,219.0870346069336,9028.347607421876,96.83749923706056,932.9477020263672,435.9859054565429,4466.409155273437,587.5976409912109,863.0354064941406,181.34591064453127,181.00377044677734,403.20989990234375,104.47624015808105,450.8223052978516,98.67537841796874,74.67105484008789,157.74023056030273,356.9966720581055,2494.5009643554686,450.98702545166014,192.3607292175293,90.38909378051757,299.29930572509767,98.06974906921387,82.28347282409668,31.468726348876952,45.74569530487061,52.498284912109376,41.45622329711914,22.95995855331421
Spotx19,25.681515598297118,18.502030658721925,27.835964393615725,39.10595779418945,30.505521774291992,2010.5150756835938,177.14923629760744,21.042509841918946,91.92922248840333,85.0973907470703,39.088069915771484,32.01009349822998,60.77248077392578,31.35144386291504,99.46434020996094,46.608699798583984,148.03496322631838,66.8116481781006,55.69117622375489,132.3672073364258,25.76970739364624,44.33302040100098,552.2274169921875,165.44280395507812,118.4660873413086,138.14566040039062,1037.4532653808594,76.27702789306642,61.5534294128418,24.797739791870118,827.5648345947266,168.3064125061035,6599.494921875,290.70172729492185,34.17401809692383,68.02605476379394,81.70617218017578,63.00180168151855,6.494657969474793,24.126136589050294,38.44916076660156,29.291867542266846,54.78391857147217,21.492222881317137,20.842984008789063,18.670617485046385
Spotx20,126.57673873901368,73.12853813171387,874.8340545654297,559.9466705322266,45.51536750793457,360.07996063232423,222.17001953125,385.3934890747071,146.3643020629883,125.43492126464844,73.66728172302246,65.1293186187744,787.3894378662109,340.4644607543945,271.25609283447267,444.9145812988281,520.8347595214843,313.4791458129883,481.24378051757816,445.9105926513672,1277.9221252441405,1407.7963256835938,5833.9293212890625,341.46153259277344,738.7804107666016,344.2057601928711,2541.71455078125,3759.095166015625,190.6557205200195,642.9826782226562,110.3748477935791,567.8207000732422,2985.1737182617185,688.5661376953125,2884.6687255859374,368.554997253418,168.07861633300783,533.8603057861328,13.341348552703858,35.62597370147705,25.65015058517456,309.13360290527345,61.17725849151611,156.59143295288084,45.8372106552124,20.495916652679444
Spotx21,68.54399948120118,161.64647827148437,1015.024755859375,803.3625122070313,80.18638496398925,277.4409713745117,609.3380187988282,89.9215160369873,249.10517349243167,91.3949806213379,63.364309501647945,92.05353622436523,71.02509880065918,84.38653030395507,45.71598110198975,61.73586444854736,114.34532318115234,46.376155853271484,118.89799919128419,278.5154281616211,329.5846435546875,969.9680267333985,4182.120092773437,1241.6775085449217,217.81602096557617,106.8728012084961,587.8211486816406,430.7258361816406,144.4675735473633,784.7712615966797,847.597235107422,199.32813949584963,1326.0041564941407,117.00072937011718,3952.414685058594,3180.2614501953126,815.8038513183594,51.26581172943116,484.4912200927734,189.70037689208985,47.59362239837647,213.28438873291014,19.37547283172608,115.88180007934571,36.921504211425784,12.879999876022339
Spotx22,438.9122955322266,42.42430725097656,1340.0371704101562,123.80035552978515,85.30239830017089,96.11662254333497,868.8963684082032,72.19522285461426,3612.46552734375,721.4547454833985,107.53089561462403,83.03487739562988,118.92086219787598,67.7750057220459,107.50162239074707,103.75781478881837,359.7860794067383,75.66137580871583,60.629662895202635,113.12733726501465,418.45193939208986,75.18806304931641,29.743191146850588,61.763311767578124,963.200244140625,98.60700416564943,111.37576255798339,502.98038482666016,224.5264991760254,44.39234561920166,477.50817413330077,42.33531074523926,31.06774196624756,7948.697363281251,54.07006359100342,174.32900924682616,219.86768341064453,78.64860153198242,10.845828914642334,36.96908302307129,27.365544319152832,84.67683258056641,51.992664718627935,66.35161590576172,68.88456802368165,36.370544815063475
Spotx23,189.29091491699216,40.66470108032226,1735.290185546875,121.31605110168456,60.114460945129395,16.55683078765869,31.642133522033692,42.287271881103514,87.95650138854981,47.71336841583252,50.36234722137451,31.79668321609497,31.89927444458008,36.259107208251955,1042.5046020507814,25.54604482650757,28.264097881317138,49.10985336303711,84.12718620300294,24.575446033477782,47.778926086425784,19.858752441406253,8.191448879241943,309.9923583984375,23.383488368988036,43.52432231903076,49.17663764953613,13.829995727539064,14.487419271469118,25.77672567367554,150.8699882507324,68.90334091186524,24.37850675582886,5.152291321754456,3149.9411132812497,38.38764667510986,90.78604049682617,255.59294662475588,13.080619955062867,40.42157135009766,44.27254314422608,7.011156845092773,24.412330627441406,20.703372764587403,22.14248380661011,21.85325050354004
Spotx24,99.61059226989747,23.56792449951172,442.79722137451176,25.90452280044556,109.20704994201661,77.54187164306641,1373.0895385742188,96.33869743347168,101.5593994140625,229.86024169921876,91.15904731750489,120.42422103881836,472.4805435180664,593.3844451904297,54.48441753387451,106.45149650573731,186.88187637329102,111.7992588043213,58.15275268554687,59.81172237396241,1436.4596923828124,160.571866607666,2481.84658203125,68.4619384765625,92.2251407623291,39.4182373046875,127.12293357849121,121.95544853210448,42.344126510620114,75.10947341918946,53.34674224853516,648.2380645751954,1898.3028625488282,179.84815826416016,1712.0669372558593,164.8242645263672,94.64471473693848,121.16115837097168,4.737145042419434,41.06007328033448,9.240060186386108,33.462185287475585,23.133694648742676,63.21334857940674,15.544564819335939,20.428972816467287
Spotx25,21.235970973968506,16.001678943634033,13.749631643295288,11.56030888557434,170.54692459106445,29.783992576599122,56.093464088439944,59.21935501098633,21.61359815597534,50.49831848144531,16.433314990997314,15.509531545639039,35.55310916900635,19.312491512298585,19.979451847076415,23.4692852973938,31.00531015396118,25.821787357330322,15.207976531982423,45.679495620727536,34.67215518951416,68.91683197021484,1603.1126831054687,331.1659362792969,220.77446365356445,310.86859130859375,120.90054397583008,132.63917541503906,33.394212913513186,57.09112339019776,82.15575065612792,53.293174743652344,337.4414474487305,146.2980438232422,5950.546069335937,268.1931442260742,170.97137756347655,58.64301433563232,10.378209400177,32.861969566345216,182.52358169555666,16.244365882873534,12.80190076828003,12.329032945632935,19.75742902755737,13.013284301757812
Spotx26,304.6090911865234,93.83767623901367,2801.9369262695313,263.0182388305664,60.727691078186034,161.11834335327148,542.6411499023437,110.41779823303223,233.2360496520996,517.2901458740234,163.2363868713379,273.7214492797852,11789.358642578125,600.6634674072266,102.99933433532715,341.03175354003906,246.46955718994138,447.51497192382817,101.20317192077637,715.579214477539,358.5967849731445,327.74730834960934,4636.866479492188,661.7104614257813,173.8482353210449,140.54760055541993,518.9925231933594,396.45795898437495,227.05950927734375,60.20129165649414,204.61332473754882,330.76159515380857,1788.2793334960936,139.36641006469728,60.66615428924561,111.35234718322754,128.78667831420898,60.71397819519043,12.34186487197876,81.63327674865724,222.73790740966797,51.62727661132813,30.397497558593752,51.23903255462647,39.58958969116211,29.00557918548584
Spotx27,107.74566917419435,436.81656036376955,276.97733306884766,173.95122833251955,62.189995002746585,735.2744842529297,1016.3307586669922,629.471923828125,183.97186203002929,287.08170318603516,220.40221633911133,765.0998809814454,3980.566162109375,1018.4095977783203,430.8637268066406,12820.762841796875,126.43647270202636,337.27305908203124,8070.888525390626,993.8348327636719,3220.5248413085938,255.6314224243164,3225.819384765625,133.67534942626952,93.03667449951172,56.41376361846924,78.6414276123047,70.26037521362305,84.07012596130372,117.65467796325684,125.59862098693847,236.1059829711914,360.34510955810543,98.690189743042,24.03273105621338,31.792181587219236,35.966962051391604,266.086474609375,945.2145111083985,105.54077453613282,133.43602981567383,1245.1496215820314,327.5571914672851,204.9755126953125,32.49619464874268,21.280990695953367
Spotx28,140.9974510192871,214.6897171020508,1207.6316040039062,451.07359466552737,29.986185836791996,50.94182014465332,56.63466129302979,50.313076972961426,42.55789699554443,104.07026252746581,68.05654945373534,52.03685722351074,41.94233875274658,30.568842220306397,40.50978221893311,50.34188919067383,69.00223388671874,46.45499248504639,92.62716560363769,55.11919288635254,981.4314025878906,986.7317108154297,3029.181640625,213.8138214111328,2023.2817687988281,118.9108943939209,3691.368408203125,1051.6579284667969,1613.313427734375,171.8616897583008,24.299725246429446,24.509603500366214,15.566980600357056,39.04941024780274,573.2017028808594,209.61363677978517,106.91242561340333,60.2358642578125,11.801680946350098,83.44945755004883,25.8679780960083,2313.5407836914064,237.22177963256837,35.63199520111084,20.762811565399172,12.601139688491822
Spotx29,388.57699432373045,102.80735626220704,146.05282058715818,83.4901756286621,43.7967845916748,35.96928596496582,69.60388832092285,39.758188247680664,170.35822296142578,127.52304725646972,22.917542266845704,25.289499282836914,725.1810180664063,368.024626159668,1481.61015625,233.4464210510254,3787.8723754882812,987.5248626708985,83.5050651550293,61.51545238494873,29.583724308013917,41.52603416442871,15.804442262649538,27.094842624664306,55.76432876586914,24.99722900390625,42.36888847351074,175.91672058105468,43.39148502349853,42.763638496398926,115.66218032836915,91.25774459838867,25.31550197601318,1042.1339416503906,1074.1933715820312,55.44943008422852,61.94107360839844,2056.8564208984376,26.350407505035403,41.78317642211914,25.738033771514893,10.95709309577942,11.825089406967164,49.4777494430542,45.020743751525885,24.67957525253296
Spotx30,35.33463592529297,23.41155643463135,423.333935546875,95.7366813659668,21.92278232574463,465.6947387695312,517.1273559570312,362.3158630371094,452.4157241821289,9213.58583984375,97.80617103576661,311.9712387084961,113.92217254638673,40.519880867004396,80.04703941345214,728.1265594482421,1559.4146728515625,1766.1880798339844,592.4038208007813,479.56123046875,914.4821044921875,1309.6298461914062,7436.494555664062,330.2748764038086,998.4303039550781,121.25883674621582,345.70211334228514,228.10046157836913,230.30631790161132,488.67036285400394,78.60979080200197,326.0825653076172,221.01418685913086,115.2120174407959,369.4096878051758,198.77719345092774,96.66031074523926,80.88773193359376,409.4426712036133,43.383484840393066,18.726346588134767,36.099523353576664,151.657470703125,84.25276412963868,35.74647159576416,14.207639598846436
Spotx31,120.95617332458495,33.554474449157716,602.3303497314453,129.9446937561035,28.04264316558838,85.94437179565429,37.42497158050538,1238.6885620117187,86.29748306274413,48.19205169677735,564.1600372314454,86.01041526794434,143.7917137145996,29.37053461074829,72.52674217224121,27.802044200897214,56.88558769226074,88.90007171630859,64.36102752685547,80.63446464538575,1176.810711669922,64.77158775329589,1445.1921691894531,50.78059387207031,29.793837165832517,16.136105346679688,36.7279541015625,24.124178218841553,17.616861629486085,49.051086807250975,122.8770923614502,540.645718383789,2318.435192871094,24.988446331024168,52.16591167449951,71.13230590820312,47.20805244445801,38.92346134185791,2.7605161666870117,15.515031242370606,35.57947311401367,91.45191764831543,44.996151542663576,8.068148136138916,18.536206245422363,12.66341519355774
Spotx32,3.565322279930115,4.153092288970948,3.4947661042213443,5.286324620246888,3.0427309989929205,27.870472049713136,51.8298137664795,19.675879955291748,31.00328998565674,70.68129882812501,116.49551277160644,108.30485305786134,57.38234748840332,30.491360664367676,39.67721309661866,18.864986896514893,98.48306274414062,26.04902458190918,19.39028377532959,49.26860256195068,146.31857223510744,429.4749542236328,1952.442236328125,38.165982246398926,43.47354965209961,39.81711959838867,73.76394767761231,94.03701133728028,238.9255584716797,32.987131690979005,364.3501327514648,1210.1193420410157,3404.8507080078125,57.9098466873169,2333.4388916015623,68.8955596923828,45.37436218261719,28.9060998916626,3.390745031833649,20.081639862060545,10.218656158447267,6.494019222259522,4.116985225677491,9.346454191207886,14.218731069564821,20.269104290008542
