,mean_spot_factorsAstro_0,mean_spot_factorsAstro_1,mean_spot_factorsAstro_2,mean_spot_factorsAstro_3,mean_spot_factorsAstro_4,mean_spot_factorsExt_Amy_1,mean_spot_factorsExt_Amy_2,mean_spot_factorsExt_ClauPyr,mean_spot_factorsExt_Hpc_1,mean_spot_factorsExt_Hpc_2,mean_spot_factorsExt_Hpc_3,mean_spot_factorsExt_Hpc_4,mean_spot_factorsExt_L23,mean_spot_factorsExt_L25,mean_spot_factorsExt_L56,mean_spot_factorsExt_L5_1,mean_spot_factorsExt_L5_2,mean_spot_factorsExt_L6,mean_spot_factorsExt_L6B,mean_spot_factorsExt_Pir,mean_spot_factorsExt_Thal_1,mean_spot_factorsExt_Thal_2,mean_spot_factorsExt_Unk_3,mean_spot_factorsInh_1,mean_spot_factorsInh_2,mean_spot_factorsInh_3,mean_spot_factorsInh_4,mean_spot_factorsInh_5,mean_spot_factorsInh_6,mean_spot_factorsInh_Lamp5,mean_spot_factorsInh_Meis2_1,mean_spot_factorsInh_Meis2_2,mean_spot_factorsInh_Meis2_3,mean_spot_factorsInh_Meis2_4,mean_spot_factorsInh_Pvalb,mean_spot_factorsInh_Sst,mean_spot_factorsInh_Vip,mean_spot_factorsLowQ_2,mean_spot_factorsMicro,mean_spot_factorsNb_1,mean_spot_factorsNb_2,mean_spot_factorsOPC_1,mean_spot_factorsOPC_2,mean_spot_factorsOligo_1,mean_spot_factorsOligo_2,mean_spot_factorsUnk_1
Spotx11,0.4794168770313263,2.00702166557312,1.2665232419967651,1.5764751434326172,0.28681111335754395,0.025524932891130447,0.020013656467199326,0.03446061536669731,0.025978175923228264,0.02752002701163292,0.04347918555140495,0.0328095518052578,0.020575491711497307,0.043409135192632675,0.02655271254479885,0.0227814931422472,0.02491934970021248,0.0256061851978302,0.022640058770775795,0.01672532595694065,0.13962166011333466,0.03305438905954361,0.6609105467796326,0.026234807446599007,0.046798620373010635,0.05246228724718094,0.027929529547691345,0.15483039617538452,0.04222943261265755,0.05629672855138779,0.034562256187200546,0.020328620448708534,0.026067035272717476,0.07034311443567276,1.2727718353271484,0.04515153169631958,0.0413808599114418,0.03019930049777031,0.09598862379789352,0.11698514968156815,0.1944393813610077,0.03959255665540695,0.056677162647247314,0.07135766744613647,0.10250095278024673,0.09631552547216415
Spotx12,0.23317259550094604,0.10063892602920532,0.15326979756355286,0.07287075370550156,0.4097091257572174,0.15992698073387146,0.1322525292634964,0.09501514583826065,0.05929265916347504,0.02633439190685749,0.15398286283016205,0.15623901784420013,0.12438581138849258,0.21134233474731445,0.050695352256298065,0.13289481401443481,0.0359322614967823,0.059302158653736115,0.025783589109778404,0.17686553299427032,0.01726711168885231,0.027249382808804512,0.02601187489926815,0.10105467587709427,0.19900332391262054,0.2629542946815491,0.17906072735786438,0.10949195176362991,0.7317149639129639,0.12834970653057098,0.11406844109296799,0.1969316303730011,0.9410799741744995,0.06057105213403702,0.04796947166323662,0.0547601580619812,0.1483023464679718,0.15974383056163788,0.14039088785648346,0.12165024131536484,0.37141621112823486,0.10787839442491531,0.02921939827501774,0.04949020966887474,0.11132035404443741,0.19782492518424988
Spotx13,0.6844987869262695,0.35868167877197266,1.501083254814148,0.46649813652038574,0.582745373249054,0.04356500878930092,0.044857513159513474,0.036424312740564346,0.07088766247034073,0.024744132533669472,0.0674888864159584,0.042998746037483215,0.03903372213244438,0.08809013664722443,0.05051600933074951,0.05064131319522858,0.02523037977516651,0.03961466997861862,0.040695708245038986,0.03366580605506897,0.04581797495484352,0.2964734733104706,0.813365638256073,0.09124410152435303,0.1354457139968872,0.30426037311553955,0.18385961651802063,0.27150845527648926,0.15959830582141876,0.06461029499769211,0.1549706906080246,0.27791813015937805,0.7542519569396973,0.07367251068353653,0.11024127155542374,0.13593690097332,0.13091029226779938,0.07793639600276947,0.13553482294082642,0.4172155261039734,1.1320687532424927,0.12040799111127853,0.03467538207769394,0.08073237538337708,0.12595389783382416,0.22033505141735077
Spotx14,0.01937016099691391,0.0204937607049942,0.012436101213097572,0.011753859929740429,0.02581336908042431,0.005567397456616163,0.007700962945818901,0.00983666442334652,0.008472295477986336,0.0054772887378931046,0.01736266538500786,0.0148594556376338,0.01101321168243885,0.016223425045609474,0.008381105028092861,0.00719925481826067,0.0055082691833376884,0.010497556068003178,0.009086563251912594,0.009071902371942997,0.35731104016304016,0.015142703428864479,0.33373501896858215,0.007787953596562147,0.007605826482176781,0.010749023407697678,0.007423133589327335,0.010644625872373581,0.0072328816168010235,0.008656126447021961,0.012679865583777428,0.008598320186138153,0.00913524441421032,0.005370426457375288,0.005194761324673891,0.00784826185554266,0.015236806124448776,0.012056204490363598,0.0191027969121933,0.027707302942872047,0.018253661692142487,0.017846696078777313,0.01568726822733879,0.012044786475598812,0.014842718839645386,0.0605391301214695
Spotx15,0.639726996421814,0.19229769706726074,0.6386428475379944,0.3724856674671173,0.4023601710796356,0.03552461788058281,0.027079297229647636,0.054596468806266785,0.057666897773742676,0.11612330377101898,0.07492763549089432,0.06805121153593063,0.024604827165603638,0.041808709502220154,0.034365374594926834,0.02539372444152832,0.021106170490384102,0.040018413215875626,0.05321365222334862,0.03241431340575218,0.3801838159561157,0.11994323879480362,1.7920255661010742,0.09118518978357315,0.039445023983716965,0.06544306874275208,0.07318514585494995,0.05291421338915825,0.06732827425003052,0.03685075789690018,0.5022275447845459,0.024567149579524994,0.02962343953549862,0.035586558282375336,0.019373051822185516,0.040392011404037476,0.045236483216285706,0.05346381291747093,0.7235801219940186,0.11039078235626221,0.12067249417304993,0.09146534651517868,0.048093654215335846,0.06660196185112,0.2426428645849228,0.15100841224193573
Spotx16,0.1457267850637436,0.08221982419490814,0.3192983567714691,0.09643226116895676,0.14750421047210693,0.0780390202999115,0.08934907615184784,0.1343947798013687,0.12456628680229187,0.13619640469551086,0.1310945451259613,0.0974297896027565,0.06302084028720856,0.09485126286745071,0.07949639856815338,0.05745503306388855,0.047261688858270645,0.09771355241537094,0.09305641055107117,0.08213073760271072,0.36876991391181946,0.15530452132225037,1.0005297660827637,0.1275293529033661,0.07623790949583054,0.10783875733613968,0.0840272307395935,0.06995093077421188,0.06486605107784271,0.08854290097951889,1.843874454498291,0.1051059365272522,1.2736756801605225,0.12543104588985443,0.6500077843666077,0.08259550482034683,0.11302090436220169,0.07195356488227844,1.364451289176941,0.10928687453269958,0.1565583199262619,0.1450563222169876,0.05075300112366676,0.05803753435611725,0.18493536114692688,0.2073863446712494
Spotx17,0.15524320304393768,0.291094034910202,0.2086631804704666,0.19925983250141144,0.18836499750614166,0.2814500033855438,0.2399769276380539,0.16060523688793182,0.08501438051462173,0.13602498173713684,0.21529431641101837,0.2471819519996643,0.09556149691343307,0.0897681713104248,0.05887584388256073,0.05292593315243721,0.08076221495866776,0.08264327794313431,0.11920654028654099,0.13624612987041473,0.9857624769210815,0.5222984552383423,2.795635938644409,0.5968146920204163,0.09482736885547638,0.15330250561237335,0.17382241785526276,0.13422051072120667,0.10730920732021332,0.1699291318655014,0.9311811923980713,0.2302524447441101,2.066281795501709,0.09738083183765411,0.08135666698217392,0.1219644546508789,0.1296880692243576,0.07981722801923752,0.33876556158065796,0.2736126482486725,0.17193728685379028,0.11191926896572113,0.09454502910375595,0.26712584495544434,0.17334067821502686,0.19852890074253082
Spotx18,1.2267918586730957,1.1177606582641602,1.4502495527267456,2.1375598907470703,0.4271843731403351,0.1294441819190979,0.1427588015794754,0.12713155150413513,0.1457221508026123,0.22749431431293488,0.21260137856006622,0.1583554744720459,0.05800709128379822,0.07891158759593964,0.4476161599159241,0.0880931168794632,0.08558554947376251,0.16880343854427338,2.6046440601348877,0.0854494571685791,0.32286661863327026,0.2576447129249573,1.3760521411895752,0.4230348467826843,0.3915024399757385,0.24633078277111053,0.1737687885761261,0.24231280386447906,0.15783056616783142,0.35106223821640015,0.21481651067733765,0.09864528477191925,0.17818550765514374,0.2254004329442978,1.0325846672058105,0.3152976632118225,0.22053922712802887,0.15081477165222168,0.950401782989502,0.35301005840301514,0.3955473303794861,0.12646926939487457,0.11493115872144699,0.12535616755485535,0.20574802160263062,0.25141119956970215
Spotx19,0.1192648634314537,0.10162097215652466,0.08425143361091614,0.09869474917650223,0.19489048421382904,0.6653904914855957,0.11946944892406464,0.031809572130441666,0.0844130665063858,0.054701127111911774,0.09924086928367615,0.06617699563503265,0.05747643858194351,0.04844679310917854,0.09060478210449219,0.04149944335222244,0.06546265631914139,0.07550440728664398,0.04929330199956894,0.08368862420320511,0.029827190563082695,0.04767397791147232,0.2059520184993744,0.16173617541790009,0.07706538587808609,0.18059951066970825,0.47724074125289917,0.06822381913661957,0.0853806659579277,0.05763810873031616,0.7209831476211548,0.1565426141023636,2.938983678817749,0.1722412258386612,0.04703722521662712,0.06986226886510849,0.10028305649757385,0.08395994454622269,0.05143527686595917,0.13307712972164154,0.16954860091209412,0.09509407728910446,0.09452121704816818,0.05357855558395386,0.12528002262115479,0.2055424600839615
Spotx20,0.4228132367134094,0.31580328941345215,1.036143183708191,0.8517546057701111,0.30632439255714417,0.2178514003753662,0.16331784427165985,0.22207872569561005,0.1358208805322647,0.08535893261432648,0.1728881299495697,0.11825700104236603,0.3647584617137909,0.3155687153339386,0.24282227456569672,0.23430350422859192,0.20226487517356873,0.22209298610687256,0.243751659989357,0.22768917679786682,0.4645102918148041,0.5577378869056702,1.7429838180541992,0.30767539143562317,0.38125383853912354,0.43524500727653503,1.1274937391281128,1.4025195837020874,0.21606311202049255,0.4865095317363739,0.23739400506019592,0.3938119113445282,1.499411940574646,0.38210976123809814,1.1572072505950928,0.287502259016037,0.22932086884975433,0.4767666459083557,0.1277359277009964,0.1848376840353012,0.17142437398433685,0.5382587313652039,0.12652572989463806,0.26231589913368225,0.2373633086681366,0.24456742405891418
Spotx21,0.2889830768108368,0.497810959815979,1.1282031536102295,1.0699114799499512,0.41594988107681274,0.16092227399349213,0.29232317209243774,0.07621990889310837,0.17512327432632446,0.08280525356531143,0.13695280253887177,0.1683109551668167,0.06968425214290619,0.10734101384878159,0.06942519545555115,0.06726866960525513,0.07798071205615997,0.0558965764939785,0.0824877917766571,0.1459970623254776,0.17190654575824738,0.4044581651687622,1.275197982788086,0.7043636441230774,0.15279558300971985,0.20981648564338684,0.36377963423728943,0.2610386312007904,0.17484745383262634,0.5476341843605042,0.8084590435028076,0.1893116533756256,0.7551679015159607,0.11023014783859253,1.5400536060333252,1.3296958208084106,0.5635765790939331,0.08756457269191742,1.3808451890945435,0.5011234879493713,0.22293543815612793,0.4340142011642456,0.06255311518907547,0.1933220773935318,0.20487937331199646,0.1927908957004547
Spotx22,0.8386945128440857,0.19218361377716064,1.4068301916122437,0.3018684685230255,0.4213148355484009,0.08038823306560516,0.3431163728237152,0.07306953519582748,1.2860027551651,0.26071539521217346,0.19430924952030182,0.13895078003406525,0.08755994588136673,0.10030264407396317,0.12321043759584427,0.07727058231830597,0.13686412572860718,0.08111719787120819,0.05473486706614494,0.07810170948505402,0.17902952432632446,0.06690754741430283,0.04342619329690933,0.10403154045343399,0.39630043506622314,0.1563693881034851,0.11892818659543991,0.2577701508998871,0.2073097676038742,0.09247522801160812,0.46354570984840393,0.06361129134893417,0.05534589663147926,2.8190622329711914,0.06842849403619766,0.14833176136016846,0.2242930382490158,0.11278384178876877,0.12282684445381165,0.177176833152771,0.17347538471221924,0.2117358148097992,0.12178714573383331,0.13992957770824432,0.31838905811309814,0.3219011127948761
Spotx23,0.395865797996521,0.15738172829151154,1.6810848712921143,0.25877177715301514,0.31877756118774414,0.022953633219003677,0.03109675459563732,0.03667399287223816,0.0658806562423706,0.030400585383176804,0.10315459966659546,0.059069354087114334,0.027155650779604912,0.051557671278715134,0.4639294743537903,0.025937508791685104,0.02403964102268219,0.04483348876237869,0.05359955504536629,0.026875492185354233,0.03153929114341736,0.023305051028728485,0.010191882960498333,0.20402058959007263,0.031859349459409714,0.08743589371442795,0.046908605843782425,0.022759702056646347,0.03160163015127182,0.04870827868580818,0.17279714345932007,0.07735922187566757,0.04030598700046539,0.012707275338470936,1.157909631729126,0.04906203970313072,0.10444066673517227,0.18956264853477478,0.09170536696910858,0.16049642860889435,0.1701776683330536,0.04080449417233467,0.05360614135861397,0.057060737162828445,0.13803713023662567,0.21763339638710022
Spotx24,0.2706685960292816,0.13075129687786102,0.5363702774047852,0.08832856267690659,0.4399643838405609,0.06609692424535751,0.476077675819397,0.08827103674411774,0.08187641203403473,0.10929561406373978,0.16523422300815582,0.14160868525505066,0.21203085780143738,0.38154110312461853,0.06604829430580139,0.0786522701382637,0.08279164135456085,0.10348489135503769,0.055972252041101456,0.05150135979056358,0.4476504921913147,0.11389617621898651,0.7568260431289673,0.08457569032907486,0.07620299607515335,0.09713732451200485,0.12345847487449646,0.09505817294120789,0.06574022769927979,0.09924901276826859,0.11627750843763351,0.3627219498157501,0.9375530481338501,0.1354195773601532,0.7010713815689087,0.135955348610878,0.11228663474321365,0.12749774754047394,0.07594457268714905,0.1653212606906891,0.07558764517307281,0.12445379048585892,0.05859094113111496,0.12246870994567871,0.09770800173282623,0.21247614920139313
Spotx25,0.08791729807853699,0.11502021551132202,0.05243033915758133,0.04605981707572937,0.5388476848602295,0.03575728461146355,0.04757212474942207,0.0495581328868866,0.031564611941576004,0.035485636442899704,0.05069144815206528,0.03731507062911987,0.03835795074701309,0.040132131427526474,0.03293436020612717,0.02408597618341446,0.021219152957201004,0.03205499053001404,0.02108321711421013,0.04280510172247887,0.030241133645176888,0.05701228976249695,0.5013983249664307,0.23102235794067383,0.12118881195783615,0.29797232151031494,0.10573581606149673,0.09009916335344315,0.054952431470155716,0.08325672149658203,0.12683513760566711,0.06278417259454727,0.22566111385822296,0.09300903230905533,2.1521334648132324,0.18238161504268646,0.17176379263401031,0.08006604760885239,0.09213180840015411,0.12556560337543488,0.45651236176490784,0.06482551991939545,0.033533696085214615,0.03983616083860397,0.11991856247186661,0.18116386234760284
Spotx26,0.6682542562484741,0.3852401375770569,2.7700514793395996,0.5835577249526978,0.4024384021759033,0.11681592464447021,0.28039610385894775,0.11053899675607681,0.18044835329055786,0.22797884047031403,0.3002314865589142,0.2941516637802124,3.536031484603882,0.4397364556789398,0.12000961601734161,0.19302807748317719,0.11281528323888779,0.260890394449234,0.09062401950359344,0.3269908130168915,0.17957600951194763,0.18741263449192047,1.4035602807998657,0.4636176824569702,0.12022369354963303,0.23815137147903442,0.3497586250305176,0.25205954909324646,0.23025952279567719,0.0924244299530983,0.31128865480422974,0.29470351338386536,0.9555580615997314,0.11495441198348999,0.09179239720106125,0.13053792715072632,0.17066912353038788,0.09543318301439285,0.12806886434555054,0.27172568440437317,0.6437751054763794,0.1852472573518753,0.09515166282653809,0.13083142042160034,0.2243162840604782,0.28143927454948425
Spotx27,0.36684471368789673,1.0303080081939697,0.43290022015571594,0.358902245759964,0.40848952531814575,0.37866997718811035,0.4527554512023926,0.34807288646698,0.18609504401683807,0.164193257689476,0.4042588174343109,0.6538317203521729,1.3868333101272583,0.7248297929763794,0.34599828720092773,3.8337316513061523,0.09556809067726135,0.2814498245716095,2.414215564727783,0.45725464820861816,0.9846442341804504,0.17226926982402802,1.0508931875228882,0.17146404087543488,0.08656485378742218,0.15032251179218292,0.10692685842514038,0.08686096221208572,0.13927266001701355,0.16794909536838531,0.2566431760787964,0.22307516634464264,0.33579811453819275,0.10610972344875336,0.055550381541252136,0.06746910512447357,0.08644445240497589,0.29676929116249084,2.493543863296509,0.3474460244178772,0.5058422684669495,1.6657668352127075,0.41674214601516724,0.3218841552734375,0.2172441929578781,0.2931009531021118
Spotx28,0.3990720510482788,0.5900940895080566,1.2800755500793457,0.6968916058540344,0.21061789989471436,0.0528254471719265,0.056017469614744186,0.054962001740932465,0.057767897844314575,0.06338445097208023,0.13690811395645142,0.07719213515520096,0.043294258415699005,0.06112508848309517,0.0573347806930542,0.048554927110672,0.05179557949304581,0.051973115652799606,0.07156586647033691,0.05358004942536354,0.34502726793289185,0.404611736536026,0.9341036081314087,0.20419460535049438,0.7272932529449463,0.22658230364322662,1.505868673324585,0.4537981152534485,0.955453634262085,0.17440290749073029,0.07934848964214325,0.040141019970178604,0.041597992181777954,0.05788373947143555,0.31852102279663086,0.16068141162395477,0.14763501286506653,0.09234157204627991,0.10593025386333466,0.3414493203163147,0.18177233636379242,2.5869436264038086,0.27786561846733093,0.09148265421390533,0.11778466403484344,0.16535496711730957
Spotx29,0.7014989256858826,0.3184787333011627,0.23512110114097595,0.2063276320695877,0.23789241909980774,0.03775903210043907,0.06376446038484573,0.04326657950878143,0.11671370267868042,0.07528521120548248,0.06457719206809998,0.05351656302809715,0.2930976450443268,0.2766820788383484,0.6615819931030273,0.13005834817886353,0.8677642345428467,0.4095662534236908,0.06754050403833389,0.05649976804852486,0.034656327217817307,0.04508303850889206,0.020143860951066017,0.045351866632699966,0.05857342109084129,0.06852778792381287,0.05318095535039902,0.12249504029750824,0.0678943395614624,0.0782538577914238,0.176091730594635,0.0894438847899437,0.04778566583991051,0.4342333972454071,0.4665699601173401,0.07327289134263992,0.09433646500110626,1.0807451009750366,0.13785357773303986,0.14557145535945892,0.147454172372818,0.05652942880988121,0.03505956381559372,0.09889043122529984,0.20885884761810303,0.221104234457016
