,q05_spot_factorsAstro_0,q05_spot_factorsAstro_1,q05_spot_factorsAstro_2,q05_spot_factorsAstro_3,q05_spot_factorsAstro_4,q05_spot_factorsExt_Amy_1,q05_spot_factorsExt_Amy_2,q05_spot_factorsExt_ClauPyr,q05_spot_factorsExt_Hpc_1,q05_spot_factorsExt_Hpc_2,q05_spot_factorsExt_Hpc_3,q05_spot_factorsExt_Hpc_4,q05_spot_factorsExt_L23,q05_spot_factorsExt_L25,q05_spot_factorsExt_L56,q05_spot_factorsExt_L5_1,q05_spot_factorsExt_L5_2,q05_spot_factorsExt_L6,q05_spot_factorsExt_L6B,q05_spot_factorsExt_Pir,q05_spot_factorsExt_Thal_1,q05_spot_factorsExt_Thal_2,q05_spot_factorsExt_Unk_3,q05_spot_factorsInh_1,q05_spot_factorsInh_2,q05_spot_factorsInh_3,q05_spot_factorsInh_4,q05_spot_factorsInh_5,q05_spot_factorsInh_6,q05_spot_factorsInh_Lamp5,q05_spot_factorsInh_Meis2_1,q05_spot_factorsInh_Meis2_2,q05_spot_factorsInh_Meis2_3,q05_spot_factorsInh_Meis2_4,q05_spot_factorsInh_Pvalb,q05_spot_factorsInh_Sst,q05_spot_factorsInh_Vip,q05_spot_factorsLowQ_2,q05_spot_factorsMicro,q05_spot_factorsNb_1,q05_spot_factorsNb_2,q05_spot_factorsOPC_1,q05_spot_factorsOPC_2,q05_spot_factorsOligo_1,q05_spot_factorsOligo_2,q05_spot_factorsUnk_1
Spotx11,0.2844293057918548,1.6543167889118195,1.049131602048874,1.3290315687656402,0.08845414444804191,0.007158811576664448,0.005179229634813964,0.012208542274311184,0.006094500795006752,0.006743530719541014,0.012707161717116833,0.009362741466611623,0.0029907094314694407,0.011250282311812044,0.007885776506736874,0.005597095820121467,0.006789968372322619,0.005551083036698401,0.005848809261806309,0.002178806986194104,0.09202700778841973,0.00884396703913808,0.59004425406456,0.005829024850390852,0.014828401710838079,0.012841277336701751,0.005593827716074883,0.09714311473071575,0.009340822184458376,0.01630228739231825,0.006800309824757278,0.004336980916559696,0.005792965251021087,0.0266732114367187,1.1821588277816772,0.013998698070645332,0.010866209166124465,0.007287188409827649,0.022249700967222452,0.03179621174931526,0.07681360095739365,0.009053424233570695,0.01324376678094268,0.02707707742229104,0.024599956721067427,0.02436973536387086
Spotx12,0.1165879163891077,0.03448317926377058,0.07589125037193299,0.017385613452643157,0.2074581675231457,0.10233876705169678,0.07524558939039706,0.04189020060002804,0.022167544532567262,0.007622024742886424,0.06416780427098275,0.07599816322326661,0.06492909044027328,0.13240489959716797,0.015092685027047992,0.0785138078033924,0.010835217405110597,0.02140762330964208,0.006157193798571825,0.12134363576769829,0.0047810891643166546,0.007476038672029972,0.006713493424467742,0.03869920074939728,0.1321677729487419,0.14738374948501587,0.10441437885165215,0.0494644932448864,0.6127447336912155,0.05602345056831837,0.03981288038194179,0.11799594685435295,0.8402240514755249,0.023934875335544347,0.01493459758348763,0.017248183861374857,0.07065968252718449,0.07727469205856323,0.041021549701690675,0.03159718289971351,0.19851303324103356,0.03807860780507326,0.006889655604027212,0.013748472509905697,0.03309145104140043,0.03729166183620691
Spotx13,0.4597300708293915,0.13909751772880555,1.2982761621475218,0.2836901739239693,0.24919787943363192,0.013153531076386572,0.012206386355683206,0.01220054943114519,0.024953309167176484,0.004679881758056581,0.016114617232233286,0.009503027377650143,0.009734975872561336,0.029298059735447166,0.013052573753520846,0.016793807875365017,0.00838985200971365,0.008486385317519309,0.01006293799728155,0.009062626492232084,0.014103159541264176,0.21992957368493082,0.7436603009700775,0.037023980915546414,0.06415236927568913,0.1639207124710083,0.10745208635926247,0.1994660682976246,0.08309349156916142,0.020033152587711812,0.05355171598494053,0.19303112775087358,0.6594299376010895,0.025429829955101013,0.04468912743031979,0.059150071069598194,0.04484614096581936,0.024364703707396983,0.04519122336059809,0.22268438339233398,0.8564031600952149,0.029550034366548062,0.007982645649462938,0.03161562411114573,0.030139474850147965,0.04723191820085049
Spotx14,0.004273650096729398,0.0026310672285035255,0.003859337675385177,0.002821474405936897,0.005473206355236471,0.0011137628520373254,0.0017237247666344047,0.0022808799403719604,0.00195483973948285,0.0009638813848141582,0.0035822418052703143,0.004357288451865315,0.0023002941976301376,0.003868398966733366,0.0020421394146978855,0.0017226066731382162,0.0011344867816660553,0.002075229398906231,0.0023538224748335776,0.0018853818473871797,0.32985294610261917,0.004052925016731024,0.3043541073799133,0.0013272808166220785,0.001348346279701218,0.001917230518301949,0.001902509230421856,0.0022871748311445116,0.0014252416149247438,0.00151501193176955,0.002153928764164448,0.0014066194649785758,0.0020709087839350104,0.0012514960195403547,0.0010847695462871342,0.0014434173761401327,0.002267758722882718,0.0027635866776108743,0.0028731499915011227,0.006956644682213665,0.00449143466539681,0.0036172960069961848,0.0031495573231950405,0.0031989373615942895,0.002295720938127488,0.01254484048113227
Spotx15,0.4431823909282684,0.0544971626251936,0.4990201905369758,0.22379830777645113,0.17652942538261412,0.008054063282907009,0.005328492936678231,0.017896230425685646,0.01953601548448205,0.07214506603777408,0.017111462634056808,0.020205420441925526,0.005242232815362514,0.009931499511003495,0.008785593276843428,0.005616659275256097,0.0047366145532578225,0.011660498986020685,0.021200288739055398,0.010151350032538177,0.3141749009490013,0.06471091844141483,1.7135830223560333,0.03683130610734224,0.009093030029907823,0.01390580884180963,0.018188616074621678,0.01750331846997142,0.02080465601757169,0.008382806088775396,0.35832125395536424,0.006142489658668637,0.007006945926696062,0.009077214216813444,0.004027726431377232,0.010230348585173488,0.011603575944900512,0.01809957092627883,0.5200327008962632,0.03635712489485741,0.02888462636619806,0.01997645478695631,0.013906213873997332,0.022511517256498338,0.10681969523429871,0.023780325986444948
Spotx16,0.03805114440619945,0.014048874331638216,0.2122857891023159,0.03280655425041914,0.03571445494890213,0.031279267929494384,0.027387718483805657,0.0762310203164816,0.05720921270549297,0.07651142403483391,0.03546714205294847,0.030143716651946307,0.021572918072342875,0.024072189908474685,0.02412337949499488,0.016754618566483262,0.018311824649572372,0.04259196221828461,0.04200043436139823,0.022841890808194876,0.2792224660515785,0.0849873412400484,0.9010501116514206,0.055283837206661704,0.02706543728709221,0.026081040874123572,0.027962100878357887,0.023854115419089796,0.01719054095447063,0.0283975631929934,1.6373855292797088,0.03112828331068158,1.1291703343391417,0.06036285199224949,0.5194452315568924,0.032523403875529766,0.030360510759055614,0.022498457226902246,1.0902426838874817,0.025499123707413675,0.04544471055269241,0.04689056370407343,0.010182810993865133,0.014330035774037242,0.0688529521226883,0.037967262975871566
Spotx17,0.05071971323341132,0.11319190114736558,0.09437137357890607,0.0798428948968649,0.05276501215994358,0.18685342893004417,0.13727907314896584,0.0777086615562439,0.020813717041164637,0.05646384283900261,0.08069743141531945,0.11185107827186584,0.03530479185283184,0.024837532732635736,0.010710961231961845,0.014894273830577731,0.033916296996176244,0.0204282340593636,0.05124770645052194,0.06612715497612953,0.8520682990550995,0.37746357917785645,2.6652151584625243,0.4180633515119553,0.030427196621894838,0.04465278051793575,0.06161031704396009,0.05752155147492886,0.03376982230693102,0.06300994046032429,0.6772032618522644,0.10836107544600963,1.8773684203624725,0.026410264149308204,0.021098062023520468,0.03522240687161684,0.03873998336493969,0.019183939788490534,0.1513211116194725,0.09795072637498378,0.04774245638400316,0.022932758461683987,0.030059182457625868,0.15527403652667998,0.05427988208830357,0.03267010096460581
Spotx18,0.819481509923935,0.66897194981575,1.1448407649993895,1.7826496839523316,0.13412495478987696,0.05151264052838088,0.05435278862714767,0.05833453144878149,0.052164807170629504,0.13795258924365045,0.06740636378526689,0.050100645422935484,0.015158415539190173,0.019004092365503312,0.27754381746053697,0.020944243110716344,0.03128453064709902,0.0686960820108652,2.464262294769287,0.02660535573959351,0.23988396152853964,0.12968781739473342,1.213135689496994,0.2523425221443176,0.25584779530763624,0.10660447366535664,0.06555583477020263,0.13255442902445794,0.05084086302667856,0.21199575886130334,0.06340951845049858,0.030061689857393506,0.06667853146791458,0.1199809856712818,0.8609951943159103,0.16048345640301706,0.0890531662851572,0.04127551857382059,0.6354665666818619,0.1143357489258051,0.12320507206022739,0.03057580962777138,0.03256100956350565,0.040487829223275186,0.06834471970796585,0.056527625396847726
Spotx19,0.03226967342197895,0.02665872247889638,0.024025435093790293,0.0384907903149724,0.059103439562022686,0.576187014579773,0.051185634359717375,0.0063428486930206425,0.029997560009360318,0.020933991577476264,0.024921543151140212,0.016103550046682357,0.017352849990129468,0.013744390709325672,0.03684226907789707,0.01305300360545516,0.0311631596647203,0.020960353873670103,0.015193971479311588,0.03635409232228994,0.0066243535839021215,0.013188024191185832,0.15000387653708458,0.07103711925446987,0.03510637264698744,0.0812184937298298,0.37571436911821365,0.025079020857810976,0.02992838164791465,0.011658335570245981,0.5319402247667312,0.06775261647999287,2.790701389312744,0.09766578264534474,0.01178877977654338,0.024207116942852734,0.0378287622705102,0.028769532684236765,0.013803864968940618,0.028133996948599815,0.05759259350597858,0.028449611086398364,0.03900401964783669,0.01657615778967738,0.03439411614090204,0.045969033241271974
Spotx20,0.15921696349978448,0.1053973775357008,0.7555595874786376,0.5510557234287262,0.08817709237337112,0.10319066643714905,0.06424234174191952,0.11620488204061985,0.047766610607504846,0.030833361949771643,0.046953595057129864,0.03278388511389494,0.2248217485845089,0.14921145886182785,0.10052867159247399,0.12462780214846134,0.10967858321964741,0.09829756394028664,0.13135852366685868,0.12254034020006657,0.32837255150079725,0.41856496632099155,1.5850304067134857,0.14659631997346878,0.21889160126447677,0.2023214116692543,0.9203419744968414,1.235363405942917,0.09279104471206666,0.3021779373288154,0.0709616854786873,0.22855623438954353,1.262293291091919,0.2313712991774082,0.9961934506893158,0.13112082332372665,0.07783960215747357,0.24359024465084078,0.028297125920653345,0.04154432024806738,0.038418601639568804,0.30005224645137785,0.04357812814414501,0.12060516551136971,0.07561422176659108,0.05042140390723944
Spotx21,0.08617599420249462,0.23311449214816093,0.87613123357296,0.7903741031885146,0.15535456240177156,0.07947535850107669,0.1761188104748726,0.027123964484781025,0.08131331466138363,0.022470153495669366,0.040408754348754884,0.04632673189043999,0.020271540246903898,0.03698442727327347,0.01693327371031046,0.017294826731085778,0.024080981872975825,0.014538214448839426,0.032427620328962806,0.07651965022087097,0.0846787717193365,0.28843712210655215,1.1362461566925048,0.5331500709056854,0.06452541463077069,0.0628274530172348,0.21294403225183486,0.14152818843722342,0.07029184736311435,0.3688116252422333,0.5451068818569184,0.08027073778212071,0.5605319648981095,0.03929923921823501,1.3644736349582671,1.131397044658661,0.37783213257789616,0.023394778836518526,1.0287443220615387,0.22114578410983085,0.07125861123204232,0.20730114877223968,0.0138032091781497,0.08931214325129985,0.060904665105044845,0.03170514144003391
Spotx22,0.5522799998521805,0.06115478556603193,1.1569280564785005,0.1219228159636259,0.16529015749692916,0.027543229050934315,0.2512327328324318,0.021776224393397572,1.1791029095649719,0.17737391516566278,0.06853961274027824,0.04181011486798525,0.033929526619613175,0.02972000129520893,0.03986435122787953,0.029061454534530642,0.07574695535004139,0.023736715875566007,0.01655319407582283,0.031071821227669716,0.10756098292768002,0.0223659279756248,0.00807818272151053,0.026524988841265442,0.2855267107486725,0.05796456448733807,0.040334860980510714,0.16531745493412017,0.10921148248016833,0.020872524939477447,0.30705460309982296,0.017032234463840723,0.01313950140029192,2.6710035681724547,0.01865522926673293,0.062023691646754746,0.10183295719325543,0.03588773142546415,0.02302155951038003,0.04309573117643595,0.040984700247645375,0.08226935490965843,0.0370371300727129,0.05114383548498154,0.11354409195482731,0.08952693231403828
Spotx23,0.23767293840646744,0.058553441800177096,1.500082004070282,0.11943078488111497,0.11636558808386326,0.004747404879890382,0.00914965821430087,0.012755521573126316,0.028677299991250037,0.011729426542297005,0.0321143239736557,0.016005422361195086,0.009106101421639324,0.015888409316539766,0.3863362267613411,0.00715882363729179,0.005951044661924243,0.015413751266896725,0.022948894742876293,0.00675319037400186,0.01227528383024037,0.005906374473124742,0.002226631063967943,0.133123604953289,0.0069314162246882915,0.025585392862558367,0.01780227515846491,0.004544049990363419,0.007053926773369313,0.012119075376540422,0.09693352356553078,0.027716550417244433,0.010309473518282175,0.0017325200547929855,1.0868286907672882,0.013659174740314485,0.04205977804958821,0.11668973378837108,0.027749298512935637,0.047150404006242756,0.06629930101335048,0.006805534521117807,0.017385072633624075,0.015967290848493576,0.03649134524166584,0.05379057247191668
Spotx24,0.12519689388573169,0.033954725787043574,0.3827492579817772,0.02544811284169555,0.21187218949198722,0.022219679318368435,0.3968834221363068,0.029054954089224337,0.033150473795831206,0.056534472107887264,0.05810791421681642,0.06063736155629158,0.13489765748381616,0.2600899636745453,0.02019419251009822,0.029825151804834603,0.03932281974703074,0.035057699866592885,0.01587042510509491,0.01643797466531396,0.3687684714794159,0.04776023272424937,0.6741277486085893,0.02940252870321274,0.02732477430254221,0.023171861283481122,0.04605835620313883,0.04009853769093752,0.020602762699127197,0.035309489257633685,0.03430945612490177,0.26095588207244874,0.8026099741458893,0.060424907878041265,0.5906801879405975,0.058631601929664615,0.04379423577338457,0.05532628744840622,0.010060220304876567,0.04785705022513866,0.013835489051416516,0.032489792071282865,0.016487103141844275,0.048696661926805974,0.025651750620454553,0.05024657659232617
Spotx25,0.026683570351451635,0.023063391353935005,0.011877045081928373,0.011365452501922847,0.3304139509797096,0.008536369539797306,0.016214548051357268,0.01785642234608531,0.007054990343749523,0.012418653909116983,0.010476220026612281,0.007803689572028816,0.010146360332146286,0.008462598081678152,0.007400548085570335,0.0065729050431400544,0.006526159960776568,0.008106634998694061,0.004149226658046246,0.012552081374451518,0.008911332767456771,0.020494088996201754,0.4355601295828819,0.14212447926402094,0.0654377244412899,0.18288091346621513,0.04378318730741739,0.04358801655471325,0.01624709339812398,0.026837661024183033,0.052830074727535245,0.021449744515120984,0.14262774288654329,0.049175999313592914,2.0534188747406006,0.09539454132318498,0.07920941524207592,0.02675754148513079,0.02202196316793561,0.038285847194492816,0.2734203338623047,0.015783362556248903,0.009121885476633906,0.009502170840278268,0.03257567025721073,0.032033880800008775
Spotx26,0.3828867182135582,0.13541464880108833,2.420225667953491,0.2588019847869873,0.11764619275927544,0.046155881695449354,0.15688207745552063,0.033308352902531625,0.07613880634307861,0.12717727571725845,0.10406378619372844,0.1377569243311882,3.362996518611908,0.2631741970777512,0.03816461246460677,0.09554544351994992,0.0518803933635354,0.1404463820159435,0.027619095519185066,0.1965183846652508,0.09216863214969635,0.0974934607744217,1.2590350389480591,0.2842059552669525,0.051543598994612694,0.08262767046689987,0.18791957423090933,0.13032603412866592,0.11046596728265286,0.028301986679434777,0.1315705858170986,0.13314485922455788,0.7563090920448303,0.04685017969459295,0.020945057272911072,0.03959996644407511,0.05962715540081263,0.02772300848737359,0.02620939277112484,0.09510409161448478,0.33338608294725414,0.05015372987836599,0.02164996117353439,0.039441869035363196,0.06525349132716657,0.07139207124710084
Spotx27,0.135431157797575,0.6296240061521531,0.23916210904717444,0.17093449085950851,0.12054166235029697,0.21068550944328307,0.29372718334198,0.18978653326630593,0.06001910474151373,0.07056170776486397,0.14052511826157568,0.3849607229232788,1.1362358450889587,0.44640519767999653,0.1596474699676037,3.5911666631698607,0.0266257930546999,0.10580714680254459,2.2021307587623595,0.2729810059070587,0.8271821886301041,0.07600229009985923,0.87614586353302,0.05738913267850876,0.027597262617200614,0.033162806369364264,0.0284782144241035,0.023109104484319687,0.04090363774448633,0.05532718487083912,0.08072803765535355,0.0950217057019472,0.15242270827293397,0.03319569993764162,0.008296354254707695,0.011316476110368966,0.016659619100391865,0.12149052880704403,2.0051566123962403,0.12305791191756725,0.19986768588423728,1.2096297085285186,0.23324882462620736,0.1580226466059685,0.05358890127390623,0.05237624812871218
Spotx28,0.1772921420633793,0.3096507668495178,1.04294091463089,0.4440029114484787,0.05807284899055958,0.014599621295928955,0.016364061273634434,0.015167337050661443,0.013895597029477359,0.02559549640864134,0.04339392930269242,0.026201903913170097,0.011971613904461265,0.013396779401227833,0.015014234557747842,0.014100158121436834,0.014516541827470064,0.014577244454994798,0.0252623557113111,0.015148708503693343,0.25221817642450334,0.29329927265644073,0.8227361768484116,0.09176698364317418,0.5997682690620423,0.0699245635420084,1.3369814693927766,0.3455421611666679,0.7847676694393158,0.08076465204358102,0.015620187157765033,0.009867967152968051,0.006581375631503761,0.013112728670239448,0.1977922059595585,0.07458975724875927,0.04949935544282198,0.027508733607828618,0.02509895768016577,0.09736665897071363,0.038747497275471686,2.245402443408966,0.16896179765462876,0.02747199507430196,0.03423580229282379,0.031025598570704457
Spotx29,0.4885604649782181,0.14815960228443145,0.12615370750427246,0.08210026025772095,0.08491099141538144,0.010312665533274413,0.020130036398768425,0.011988780042156578,0.055595505982637405,0.031361803691834216,0.01460712654516101,0.012738507008180022,0.20705360919237137,0.16128019168972968,0.5489009469747543,0.06539792716503143,0.7973616212606429,0.30982677936553954,0.02277927454560995,0.016895150672644375,0.007603759644553065,0.012346940021961926,0.0042933630757033825,0.011633237358182669,0.01652904869988561,0.01470756446942687,0.015348820202052594,0.057834431342780594,0.021110882982611656,0.020111996494233605,0.07436738684773446,0.03670926354825497,0.010701647587120534,0.3501984626054764,0.37067526280879975,0.01972192507237196,0.028674229327589274,0.9391842246055604,0.055950806848704814,0.04869293570518494,0.038554155826568605,0.010646175779402257,0.00842749597504735,0.038133060187101366,0.07425554469227791,0.06074989009648562
