	Astro_0	Astro_1	Astro_2	Astro_3	Astro_4	Ext_Amy_1	Ext_Amy_2	Ext_ClauPyr	Ext_Hpc_1	Ext_Hpc_2	Ext_Hpc_3	Ext_Hpc_4	Ext_L23	Ext_L25	Ext_L56	Ext_L5_1	Ext_L5_2	Ext_L6	Ext_L6B	Ext_Pir	Ext_Thal_1	Ext_Thal_2	Ext_Unk_3	Inh_1	Inh_2	Inh_3	Inh_4	Inh_5	Inh_6	Inh_Lamp5	Inh_Meis2_1	Inh_Meis2_2	Inh_Meis2_3	Inh_Meis2_4	Inh_Pvalb	Inh_Sst	Inh_Vip	LowQ_2	Micro	Nb_1	Nb_2	OPC_1	OPC_2	Oligo_1	Oligo_2	Unk_1
ENSMUSG00000002107	0.0009879872	0.00070536893	0.0008207244	0.0006717571	0.0008755264	0.0034884524	0.0040944456	0.0035699809	0.003815614	0.0025344142	0.0038804112	0.003871249	0.0043960772	0.003649327	0.0028668777	0.0041108895	0.0030039465	0.0035728537	0.0033968962	0.0041693267	0.0015394333	0.0019838861	0.0015576106	0.0012384146	0.00047802093	0.0006936149	0.0006685763	0.000473031	0.0006217341	0.00089699205	0.0035407091	0.0048792646	0.0047562295	0.001273293	0.0008187591	0.0009774147	0.00053918315	0.0023778179	0.0010948193	0.0022113246	0.001751217	0.00062389043	0.00020679527	0.00014608857	0.00013239897	0.0017280844
ENSMUSG00000066392	6.5716486e-05	0.00029771257	8.042637e-05	0.0003601686	7.956411e-05	0.00033586498	0.000349938	0.00050368434	0.001106039	0.0011983052	0.00029498094	8.142343e-05	0.000973217	0.0007344653	0.0011853252	0.00061801134	0.0008645642	0.0006903889	0.000687229	0.0006859016	0.00075229874	0.00039824625	0.000307277	0.00076071563	0.000911881	0.00066737144	0.0002737487	0.00016760477	8.998208e-05	0.00042154823	0.0013412929	0.0009623913	0.0007801889	0.0013912233	0.0010248206	0.001758147	0.002117057	0.00028193402	7.7791155e-05	7.195652e-05	0.002607338	0.0006190757	7.0334434e-05	3.232887e-05	4.705982e-05	0.00071260816
ENSMUSG00000024109	0.009224475	0.0076995287	0.009633641	0.008499183	0.00806737	0.0033086778	0.0036116792	0.002891936	0.001928279	0.002033656	0.0014638841	0.0012320289	0.0030349356	0.0038079077	0.0031745313	0.0033634298	0.0032933075	0.0028945908	0.0065037133	0.002967892	0.0037441798	0.0039328523	0.004044938	0.0028208236	0.0025085208	0.0032035264	0.0035135914	0.0044046426	0.0028980908	0.002360077	0.0016527234	0.0018432619	0.0012044495	0.0020424873	0.0011252933	0.0022623744	0.004902282	0.004988063	0.0002885812	0.004494504	0.0025032845	0.0052145277	0.00081236876	0.00022911123	0.00020187403	0.0024238108
ENSMUSG00000069670	0.00019556178	0.000125492	0.00012292288	0.0001267389	0.0002709846	0.001977456	0.0012497117	0.00048399455	0.00055215997	0.00052737497	0.0013549005	0.001265468	0.00062358327	0.00029394514	0.00080660556	0.0010349312	0.0012337469	0.0010325869	0.0013697982	0.0013582949	0.000279414	0.00049365766	0.0010458336	0.0007127726	0.0006916119	0.0007473169	0.00067949534	0.0016064437	0.0011052908	0.0007278682	0.0009638575	0.00091558933	0.0009629286	0.00021895504	0.0004343026	0.0003467348	0.00068447366	0.00068186776	0.0001681303	0.00033781663	0.00017423577	0.000111713096	0.0010990491	0.0035585903	0.0038706134	0.0006901517
ENSMUSG00000060924	0.000472375	0.000114615876	0.00025739832	0.00011081833	0.0010669418	0.0029005993	0.0026434644	0.0020332043	0.00173335	0.001862819	0.0022814146	0.002032726	0.0024324423	0.0023698087	0.0026487377	0.0020102724	0.0017828722	0.0020183658	0.002384443	0.0027253854	0.0012316708	0.00092659553	0.0010537625	0.001229364	0.001032286	0.0011689411	0.0012476112	0.0009898512	0.00036783805	0.0007094974	0.0011921537	0.0019181625	0.0024460447	0.0009787324	0.0015887327	0.0012550375	0.00174962	0.0016785146	0.00012513064	0.00082859	2.1788706e-05	0.0024971487	0.0009550735	5.6765566e-05	6.536933e-05	0.001585457
ENSMUSG00000025551	0.001052298	0.0011041936	0.0008146673	0.0012853044	0.0011528417	0.0036540756	0.0024957708	0.0022800167	0.0012642185	0.002114183	0.0023278669	0.0027711224	0.0026973425	0.00343586	0.0028316623	0.0027584808	0.0021510373	0.0023986239	0.002796145	0.0024690006	0.0025744848	0.002310564	0.002918145	0.0025295317	0.0028726168	0.0027475713	0.002757517	0.0027409187	0.0036640253	0.003438972	0.003525231	0.0040573822	0.0042944304	0.00235053	0.0019641495	0.002550452	0.001714455	0.0031673561	0.00010493059	0.0013623982	0.00082075887	0.0017975655	0.00014434665	6.0029466e-05	7.171956e-05	0.0020557633
ENSMUSG00000064115	0.002119624	0.0019461516	0.002136819	0.0017682903	0.0016699318	0.001943712	0.0012683271	0.0024979755	0.0022175862	0.0018902281	0.0028355145	0.0023670723	0.0018358883	0.0014093405	0.0013930468	0.0015356371	0.0013327785	0.001679405	0.0010317487	0.0017575407	0.0011882501	0.0011439434	0.0013996153	0.0006909137	0.00093725015	0.0009880733	0.00086919597	0.001446384	0.0013381047	0.00066131155	0.0010648145	0.0024526787	0.0014963157	0.0009906347	0.0007364825	0.0014146005	0.0009573298	0.0008898501	0.00013058943	0.0023758563	0.00089392293	0.0014375132	0.0020281328	0.00037752578	0.00065042754	0.0012671382
ENSMUSG00000063887	0.0012808563	0.0014909637	0.0014180249	0.0014536789	0.0015872082	0.0029817598	0.0022914042	0.0007486986	0.0016853726	0.002056254	0.0011937552	0.001276078	0.0017417698	0.001525849	0.0012259859	0.0020715771	0.002335506	0.0010762113	0.0010219659	0.002224303	0.00072095013	0.0010461959	0.0006361592	0.0017661738	0.0014293286	0.0014621963	0.0014696822	0.00040406582	0.0014769988	0.0014292831	0.0014661467	0.002456204	0.0016043059	0.0013314601	0.0006917698	0.0005651962	0.0008899867	0.0013970452	0.00012601004	0.001158525	0.0004442518	0.0028259808	0.0010264273	0.00034440064	0.00047328701	0.0013350558
ENSMUSG00000052581	2.6292439e-05	4.3502965e-05	2.0876529e-05	2.2769964e-05	1.1403558e-05	0.0004030598	0.0005182439	0.000113474605	1.6918555e-05	0.000120128105	0.00089589483	0.0010351882	0.00080133334	0.00010703751	0.00012423284	0.00034271443	0.0007043083	0.00043377536	0.000115855335	0.0005759911	4.5808356e-05	0.000258851	0.00029345366	0.00036019523	0.0004852798	0.00041941355	0.00045879706	0.0006541232	8.65784e-05	0.0002814876	0.0002747196	0.00018767541	0.00037672033	2.9708237e-05	0.00033387032	0.00024890757	0.00041341115	6.444023e-05	4.89608e-05	0.0004559951	0.00015886103	0.000578978	0.00013502865	2.223608e-05	2.8154187e-05	0.00039870144
ENSMUSG00000039419	4.42069e-05	4.0382492e-05	3.3341945e-05	5.4892294e-05	9.190061e-05	0.00014481568	0.00049955194	0.00036215666	0.0011189388	0.00069995405	0.00010419163	5.933912e-05	0.00030130727	0.00045443952	0.00023082254	0.00031305102	0.0004377265	0.0002757981	0.0002614806	0.00026601294	0.00051444385	0.0006122019	0.00043680033	0.0005557768	0.0007951961	0.0009760278	0.00085431116	0.0014890846	0.0016845023	0.0009397295	0.00020811653	0.0006375724	0.00072818325	0.0003702149	0.0012235848	0.00076257624	0.000734244	0.00046577273	6.52716e-05	0.00014383742	7.415121e-05	8.341341e-05	4.2358843e-05	2.4951856e-05	4.2779295e-05	0.0005758371
ENSMUSG00000049252	0.00062286254	0.00093051227	0.0006795948	0.00118709	0.0004900911	0.0011032231	0.0012968782	0.00014949124	0.00038274965	0.0006702464	0.0008893905	0.0012950693	0.00042529468	0.00045721908	0.0007855706	0.00071281503	0.0005014859	0.00053007586	0.0011451042	0.0004896766	0.00066226016	0.00079175783	0.00094792055	0.0007156234	0.00077963166	0.00089258776	0.00087620266	0.00035828046	0.00046880954	0.0010978372	0.0014676045	0.0006781809	0.00081392407	0.00030885468	0.00042608476	0.00022093448	0.00060890405	0.00045435698	0.00010265026	0.00030970818	8.074306e-05	0.0015123565	0.0003137778	0.00075804436	0.0014315418	0.00053812086
ENSMUSG00000040003	0.0015654227	0.0018528047	0.0017618809	0.002277415	0.0019224959	0.0016811751	0.0012771403	0.0021490473	0.0023000694	0.0024097236	0.0017336844	0.0018867024	0.0016130857	0.0017202388	0.0019646615	0.0015245103	0.0034392748	0.0014947216	0.0014712923	0.0012428326	0.002979614	0.00252657	0.0026596128	0.0016407766	0.0019900189	0.002067051	0.0018723244	0.001595246	0.0012538815	0.0011596148	0.0011015944	0.0010573715	0.0011321916	0.003556511	0.0025348389	0.0021755311	0.0014549753	0.0014567567	0.00014300914	0.0026189322	0.001529339	0.0020095876	0.0010687027	0.003296192	0.00590357	0.0014187325
ENSMUSG00000049336	3.7723e-05	2.7760638e-05	3.4806802e-05	5.1672316e-05	5.11978e-05	0.00054884894	0.00073338184	0.00071800733	0.0007515138	0.0004863551	0.0005319318	0.00033100793	0.00039586306	0.000698716	0.0003189144	0.0004817104	0.0004157787	0.00027593176	0.00030768156	0.00034291658	0.00016009514	0.0003188323	0.00029413722	0.0003571615	0.0007108535	0.0006770704	0.0005518495	0.0002568344	0.0007955179	0.00031642514	0.00035967477	0.000808928	0.00088086695	0.0005165265	0.0004096545	0.0003613235	0.00030758532	0.0004759664	3.918557e-05	0.000770763	0.00016069948	0.00016201814	2.3306044e-05	1.2543764e-05	8.6029366e-05	0.00052383996
ENSMUSG00000062257	2.5470008e-05	2.7712338e-05	2.8289161e-05	4.1478885e-05	6.588629e-05	0.00022453938	0.0005951158	0.0007670127	0.0010606911	0.0012579537	0.0007453116	0.0006085091	0.0009889741	0.00058019534	0.0006858771	0.00071899197	0.0010628331	0.0010211042	0.00048728715	0.00027572343	0.00046960695	0.00053875026	0.0008269305	0.0003906748	0.00045228424	0.00045311404	0.00050147146	0.00036241487	0.0006132367	0.00038919595	0.0005484155	0.00041251146	0.0003843874	0.00032118396	0.000669287	0.0005466258	0.00023570181	0.0006402458	7.805153e-05	0.0006115462	6.045396e-05	0.0012707132	0.0014154939	0.000112235575	0.00021576729	0.00057630945
ENSMUSG00000003279	0.0011922752	0.0011494552	0.0010549153	0.0012406266	0.00073109084	0.0024963447	0.0021527817	0.0017244047	0.003356742	0.0022880244	0.0034952473	0.0036781314	0.0020926856	0.0013608377	0.0018324987	0.0014944454	0.0020751872	0.0018617649	0.0010801109	0.002499844	0.0013219756	0.0013419756	0.0019942084	0.0013869877	0.00093934574	0.0009823805	0.00084928056	0.0020687184	0.00087189174	0.0028340877	0.0021490485	0.0007741692	0.001788677	0.0032014789	0.0040084724	0.0029714368	0.0018892017	0.0009992636	0.00016632547	0.0012672892	0.0005945637	0.0018041304	0.0006719387	8.897605e-05	0.00010469071	0.001123848
ENSMUSG00000052372	0.00048833736	0.0008954701	0.0003887996	0.0007108244	0.00045508708	0.0010772828	0.0013722077	0.00077468494	0.0005424561	0.0002709221	0.0011518945	0.0011185741	0.001756742	0.0010977252	0.0010180749	0.0009647257	0.0009625445	0.0006415418	0.0007001156	0.0016052304	0.00250977	0.0014691795	0.0011053998	0.001022264	0.0011727717	0.0011047584	0.0011888824	0.00050858286	0.00074928795	0.0012163293	0.0009497675	0.0014189251	0.0017701522	0.001865078	0.0015497593	0.00069559924	0.00050734787	0.0013454468	0.00015566552	0.0007751703	0.00043004166	0.0017546994	0.0012330269	0.00056637975	0.00052826793	0.000952569
ENSMUSG00000035864	0.00012343925	0.00010985106	7.038725e-05	9.9082594e-05	0.00017359908	0.0015891553	0.0018579116	0.0033645153	0.0016372406	0.0020309256	0.0017736868	0.001409816	0.0019829029	0.002460753	0.0025774844	0.0022671444	0.0018348984	0.0022769964	0.0028829388	0.0016823286	0.0016908972	0.0013804351	0.0016286344	0.0013384586	0.0012340544	0.001099388	0.0008017223	0.0006678924	0.001326928	0.0022221303	0.0024703261	0.0019126276	0.0017491082	0.002006126	0.001611779	0.001895057	0.0016580756	0.0018679162	0.00021286942	0.00080111454	0.00044466712	0.0001680444	0.00010528541	5.7206464e-05	0.00010791442	0.0015289871
ENSMUSG00000062991	9.705328e-05	7.048847e-05	9.690226e-05	5.5610242e-05	0.00018240497	0.0010533954	0.00065983034	0.000781806	0.00017663557	4.102072e-05	0.00020334312	7.095646e-05	0.0007769314	0.0011493484	0.0006506161	0.0009845037	0.0003576202	0.00082134665	0.0008400178	0.00082618906	9.140513e-05	0.00011040873	0.00014016443	0.0003651189	0.00054035394	0.00042238005	0.00030654826	0.0001060193	0.00049072894	0.00015467044	0.0003241239	0.0016174086	0.001316135	0.0010395672	0.00012071147	9.060307e-05	0.00012864896	0.00038380033	0.000103944025	0.00021774055	0.000265391	0.00020030547	0.00014999932	4.6531222e-05	5.898897e-05	0.00060559163
ENSMUSG00000033569	0.0017368516	0.0022534633	0.001733222	0.0025570935	0.0013746776	0.0017268714	0.0018530411	0.0023018122	0.0021322356	0.00091520493	0.0011618207	0.0010046572	0.0011822917	0.001334285	0.0016418676	0.0018054176	0.0013025012	0.0017906969	0.0020697506	0.0013804378	0.0009787945	0.0011017661	0.001198304	0.0016695294	0.0014351397	0.0016991416	0.0014955424	0.00091879885	0.00080464483	0.001145484	0.0018766983	0.00124474	0.0018859574	0.0010822378	0.0022404143	0.0010819691	0.0016385079	0.0017248682	8.279186e-05	0.0003593971	0.001143113	0.0013645793	0.00030271895	5.152042e-05	0.00019804476	0.0011544729
ENSMUSG00000029673	0.0012797854	0.0010441223	0.0013873711	0.0010528754	0.0016969565	0.0025343706	0.0014513478	0.002234707	0.0015724212	0.0017377299	0.0025364968	0.0032886232	0.0018925437	0.0015147941	0.0006700899	0.0010593231	0.0008435582	0.001439988	0.0006521552	0.0019871467	0.002419214	0.0018853178	0.0015347782	0.0008723162	0.00048688566	0.00078054116	0.00068275083	0.0010456365	0.001458004	0.0014722475	0.0016902826	0.0023500216	0.0018963458	0.0023226794	0.0010326077	0.0009987374	0.0013739074	0.0001645524	0.00010425106	0.004348832	0.003554852	0.0008021737	0.0016672725	0.001686898	0.0008385833	0.0010155598
ENSMUSG00000058589	9.716291e-05	0.00015652156	9.904528e-05	0.00017540305	0.00031951978	0.0022509939	0.0024022718	0.0013857399	0.003624809	0.0020931938	0.00227054	0.002511414	0.0022731908	0.0014305414	0.0028084305	0.0016416423	0.0031434647	0.0020761106	0.0030035363	0.0026609595	0.0043907617	0.0034802044	0.002045617	0.002071876	0.0015501226	0.0017148578	0.0016097614	0.001527867	0.0019437083	0.0021750513	0.0029002016	0.0031029803	0.0037020433	0.0012620671	0.0018913053	0.002338224	0.0023444174	0.0028407131	0.00022605633	0.0023923365	0.0024919026	0.004975459	0.0020799967	0.0018986689	0.0013577514	0.0019288413
ENSMUSG00000092329	0.0037648028	0.0034142816	0.0033396382	0.0026286894	0.003805849	0.0034806402	0.003500407	0.00358782	0.003274119	0.002762481	0.004117399	0.0038375498	0.003454059	0.003248978	0.0034354771	0.0031893358	0.0034332164	0.0035881102	0.003429061	0.003512665	0.0026460248	0.0026766409	0.002945984	0.0037610955	0.0033907408	0.0034817737	0.003504023	0.003489738	0.0032673895	0.003182991	0.003935766	0.0038337691	0.0037095908	0.0029160685	0.0030247555	0.0029591154	0.0030591523	0.0032183006	0.0065321275	0.004138677	0.0052153138	0.007015341	0.0031914075	0.0024760636	0.002908547	0.0030416884
ENSMUSG00000079157	4.8579885e-05	0.00026721368	7.476571e-05	0.0002931516	0.00011613851	0.0025753812	0.0019135753	0.0007295504	0.0018504036	0.0014307214	0.0018253627	0.0017331543	0.0010240794	0.00084114005	0.0022862009	0.001424857	0.0021758273	0.0011347451	0.0019767338	0.0020047983	0.0024406314	0.0021815165	0.0014292162	0.0019978995	0.0016938773	0.001741554	0.001942555	0.002338625	0.0011190667	0.0009375553	0.001511129	0.00059095625	0.0010068013	0.0035561535	0.0013233672	0.001459312	0.0011650965	0.0020486643	7.372329e-05	0.0013483098	0.00030492997	0.0016862095	0.00016207315	9.2815535e-05	5.5921882e-05	0.0013073889
ENSMUSG00000045083	2.366263e-05	2.4712814e-05	2.6302821e-05	3.42565e-05	8.1928334e-08	0.0004635684	0.00034363783	0.0006716351	7.3786534e-05	0.00015677042	0.00084872695	0.0009700898	0.0008750112	0.00095290516	3.03834e-05	0.00038031864	0.0004920337	0.0004824886	9.217006e-05	0.0008740304	0.0004988714	0.0007201958	0.00056686753	0.00061711436	0.0008193447	0.0008337167	0.00079645205	0.00082046003	0.00020053232	0.0005582409	0.0007345097	0.000731981	2.628978e-05	0.00034565953	5.3703912e-05	0.00034723824	0.00057917455	0.00029333084	4.663869e-05	0.00023591319	0.00010954517	6.0189e-05	0.00012032267	7.539089e-05	6.6510765e-05	0.00050311774
ENSMUSG00000060882	0.00036465513	0.0017207897	0.00026090405	0.0018165722	0.00018124745	0.00045623234	0.0006608949	0.00079544244	0.0017869172	0.0007551139	0.0013838625	0.0016407016	0.0007874394	0.00091769034	0.00067896233	0.00054545526	0.000654793	0.00065541256	0.0002909003	0.0004181382	0.0010896479	0.0013739219	0.00054163625	0.0005734471	0.000731126	0.00075071905	0.00076074246	0.0005538944	0.0016853388	0.00055030687	0.0028537242	0.0017950716	0.0015477699	0.0008719221	0.00036989537	0.0006494086	0.00030814842	0.0010938618	6.2683284e-05	0.0003763941	9.009103e-05	0.0017524038	0.00011600646	4.5277447e-05	4.8729104e-05	0.0008576015
ENSMUSG00000054728	0.0003538032	0.0001725499	0.00036456628	0.00010274486	0.00036308053	0.0009435101	0.0014294601	0.002469458	0.0017708718	0.0011883007	0.0004846595	0.00077602465	0.0020569104	0.0021231829	0.0021278425	0.0021782136	0.0017217114	0.0022543317	0.002001283	0.0010904245	2.204987e-05	5.083287e-05	8.790847e-05	0.0007908718	0.00041579612	0.0004036559	0.00035810407	0.00070947234	0.0002107947	0.001748904	0.0013839864	0.002840379	0.003930456	0.00078065466	0.0005958405	0.00029979786	0.0003603598	0.002133298	0.00010783634	0.00047728795	0.0008728456	0.00036860362	0.0006253622	0.0006384364	0.00064885966	0.0007560103
ENSMUSG00000069601	0.00015967907	0.00018856373	0.00010829338	0.00010081949	0.00010432704	0.0033940694	0.0031948676	0.00221541	0.0029202509	0.003410547	0.0040523345	0.0045232647	0.0025235806	0.003145039	0.0033461119	0.0026736	0.0027091776	0.0023193653	0.0032919955	0.0028967457	0.003076159	0.0027279302	0.0026827864	0.0037304761	0.0030378052	0.0031747837	0.0036165733	0.0039300164	0.0037929835	0.0027193003	0.0037993956	0.0043770056	0.0037510898	0.0020826028	0.0022810705	0.002804216	0.0031680968	0.003052319	0.00018154705	0.006537074	0.0014665273	0.0020647552	0.0033168136	0.00863513	0.003437445	0.002469391
ENSMUSG00000040037	0.00080756994	0.00070465216	0.00076567655	0.0008776359	0.00070956134	0.0017849159	0.0014186561	0.00058885984	0.00020844683	0.00022638077	0.00093740644	0.0009881129	0.0007773336	0.0016110842	0.000633524	0.0008826443	0.0005958791	0.0007062407	0.0010655809	0.0014751658	0.000485286	0.00049478526	0.0005020623	0.001152249	0.0003826763	0.00085658097	0.0007288003	0.00022281939	0.00048059743	0.0005627913	0.0009222443	0.0010496514	0.0010695091	0.0013269989	0.00061291055	0.0011866952	0.0007575856	0.00081155094	9.3762006e-05	0.0007630922	0.00047167987	0.0005428025	0.00037097515	0.00020796001	0.00022807496	0.00063760363
ENSMUSG00000032826	0.004194667	0.0047549237	0.0053078807	0.006028985	0.0042525036	0.0038217038	0.004575112	0.004715623	0.0025824578	0.0030306182	0.003105726	0.002789424	0.0031854922	0.0033076494	0.004665446	0.0042573223	0.0038464838	0.0044387192	0.004755207	0.0040925457	0.0025183666	0.0031081757	0.003561344	0.004164114	0.00386856	0.003936941	0.0040806173	0.004160941	0.0026386185	0.0032541498	0.0036803395	0.0023547923	0.0027358332	0.0040142164	0.0034942094	0.0034353496	0.0037312792	0.004476308	0.0017409617	0.004413279	0.0045184037	0.0022433463	0.0013211136	0.004176545	0.005755978	0.0029648368
