"","predicted.id","prediction.score.Inh_4","prediction.score.Oligo_2","prediction.score.Ext_Hpc_4","prediction.score.Ext_Unk_3","prediction.score.OPC_1","prediction.score.Inh_1","prediction.score.Ext_Pir","prediction.score.Ext_ClauPyr","prediction.score.LowQ_2","prediction.score.Ext_Amy_2","prediction.score.Micro","prediction.score.Ext_L23","prediction.score.Inh_Pvalb","prediction.score.Inh_5","prediction.score.Inh_Sst","prediction.score.Ext_Thal_1","prediction.score.Ext_L25","prediction.score.OPC_2","prediction.score.Ext_Hpc_1","prediction.score.Inh_Meis2_2","prediction.score.Astro_0","prediction.score.Inh_6","prediction.score.Unk_1","prediction.score.Ext_L5_2","prediction.score.Ext_L5_1","prediction.score.Ext_L56","prediction.score.Astro_2","prediction.score.Inh_Meis2_1","prediction.score.Ext_Hpc_2","prediction.score.Ext_L6","prediction.score.Oligo_1","prediction.score.Ext_Amy_1","prediction.score.Inh_Lamp5","prediction.score.Inh_2","prediction.score.Ext_Thal_2","prediction.score.Astro_1","prediction.score.Inh_Vip","prediction.score.Inh_Meis2_3","prediction.score.Inh_3","prediction.score.Ext_Hpc_3","prediction.score.Astro_3","prediction.score.Ext_L6B","prediction.score.Inh_Meis2_4","prediction.score.Nb_2","prediction.score.Nb_1","prediction.score.Astro_4","prediction.score.max","spot"
"Spotx11","Astro_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153160367693423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743448924655592,0,0,0,0,0.240903606002432,0,0,0,0,0.000331432572633791,0.743448924655592,"Spotx11"
"Spotx12","Inh_6",0.00141733124752953,0,0,0,0,0.021487960204669,0.107434644580285,0,0,0.0197274194009632,0,0,0,0,0.000290435481064003,0.0224557638311566,0,0,0,0,0.0313954903592793,0.721889341322695,0,0,0,0,0.0111654926338398,0,0,0,0,0,0,0,0,0,0,0.0474918583743028,0.0109428283047991,0,0,0.00430143425941633,0,0,0,0,0.721889341322695,"Spotx12"
"Spotx13","Astro_0",0,0.00248189224690282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173122866789464,0.395052472188889,0,0,0,0,0,0.281068456933233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148274311841511,0.395052472188889,"Spotx13"
"Spotx14","Ext_Thal_1",0.00683256471627866,0.0602185063505819,0,0.177159255850259,0,0,0,0,0,0,0,0,0,0,0,0.558122843304043,0,0,0,0,0,0,0.197666829778838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558122843304043,"Spotx14"
"Spotx15","Ext_Unk_3",0.00790612122918928,0.0143052574796708,0,0.821014603807804,0,0,0,0,0,0,0,0,0,0,0,0.0873803790773845,0,0,0,0,0.0489789405099202,0,0,0,0,0,0.00667916844048152,0,0,0,0,0,0,0,0.0137355294555493,0,0,0,0,0,0,0,0,0,0,0,0.821014603807804,"Spotx15"
"Spotx16","Nb_2",0.0259958522543303,0.0327491488833615,0,0.0506714825722848,0,0.0623919412446958,0,0,0,0,0,0,0,0,0.0348709413402808,0,0,0,0,0,0,0,0.0239215422176217,0,0,0,0,0.136390129028833,0,0,0,0,0,0,0.0376354408665565,0,0,0.236670062133378,0,0.0258714744152167,0,0,0,0.33283198504344,0,0,0.33283198504344,"Spotx16"
"Spotx17","Ext_Thal_1",0.0132709577234883,0.00283778112343784,0.00286244776763483,0.0263711931129275,0,0,0,0,0,0,0,0,0,0,0,0.895542014064573,0,0,0,0,0,0,0.0162591137282247,0,0,0,0,0,0,0,0,0,0,0,0.0335843897383261,0,0,0.0065775172499736,0,0.00269458549141384,0,0,0,0,0,0,0.895542014064573,"Spotx17"
"Spotx18","Ext_L56",0,0.00557788733893653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133101162632751,0,0.0122845884201051,0,0,0.481583575611628,0.0306261076696226,0,0,0,0,0,0,0,0,0.064782310729925,0,0.0414569620130499,0,0,0.0920085083867323,0.108988928103661,0,0.0174245604568254,0,0.0121654086367627,0.481583575611628,"Spotx18"
"Spotx19","Ext_Pir",0.0780034163070726,0.00369255765421723,0,0,0,0.0339535963361484,0.324794306047067,0,0,0.10750524120113,0,0,0,0,0,0,0,0,0,0.0648480976627716,0,0,0.00351598458660453,0,0,0.00181843189944259,0,0,0,0,0,0.0386339902793502,0,0.0345422663927091,0,0,0,0.276987418595464,0.0317046930380231,0,0,0,0,0,0,0,0.324794306047067,"Spotx19"
"Spotx20","Inh_3",0.196913605168431,0.00646189405407805,0,0,0,0.163896837138708,0,0,0,0,0,0,0,0.135167824561611,0,0.102105016245236,0,0,0,0,0,0.0120619834459771,0.0332426605159098,0,0.0404463634111926,0,0,0,0,0.014955203442861,0,0,0.00413578278677648,0.0415928605660712,0,0,0.00585321770919923,0,0.243166750953949,0,0,0,0,0,0,0,0.243166750953949,"Spotx20"
"Spotx21","Inh_Pvalb",0.0912136733319634,0.0548606106868118,0,0,0,0.0294380773755716,0,0,0,0,0,0,0.298471195609958,0,0.0764138057122384,0,0,0,0,0,0.000905002461736594,0,0,0.0156800688269703,0,0,0,0,0,0,0,0,0.185597420764909,0.0119129615907351,0.0269941966405039,0,0.0216945075778227,0,0.0143733380454828,0,0,0,0,0.171087796017171,0,0.00135734535812657,0.298471195609958,"Spotx21"
"Spotx22","Inh_Meis2_4",0.0253267620047153,0,0,0,0,0.121477987536309,0,0,0,0,0,0,0,0,0.00469119532722813,0,0,0,0.0233460087224247,0,0,0,0,0,0,0,0,0.0309238618910495,0,0,0,0,0,0.00132138398457172,0,0,0,0,0.0208451517435583,0,0,0,0.772067648790144,0,0,0,0.772067648790144,"Spotx22"
"Spotx23","Astro_0",0,0.00588583692898208,0,0,0,0,0,0,0,0,0,0,0.000629354778251057,0,0,0,0,0,0,0,0.485971775134892,0,0,0,0,0,0.401884047611609,0,0,0,0,0,0,0,0,0,0,0,0.00775274082877768,0,0,0,0,0,0,0.0978762447174878,0.485971775134892,"Spotx23"
"Spotx24","Inh_Pvalb",0.00203542027851115,0,0,0,0,0.000930521236793254,0,0,0,0.0100347764568591,0,0.00690068885324779,0.457491696265391,0,0.0136159426585907,0.0633187720565619,0,0,0,0.0717459738369448,0.0072203574878611,0,0.0116919371141139,0,0,0,0,0,0,0.0102031128534574,0,0,0,0.000756096591957378,0.321906815044685,0,0,0.0113316154984234,0,0,0,0,0,0,0,0.010816273766602,0.457491696265391,"Spotx24"
"Spotx25","Inh_Pvalb",0.0161870553351398,0.000880963970794318,0,0.00384250698140056,0,0.00111539674966589,0,0,0,0,0,0.0509506682256844,0.787287355674213,0,0.120007225410902,0,0,0,0,0,0,0,0.00915272625310674,0,0,0.00776892667916859,0,0,0,0,0,0,0,0.00152633398897966,0,0,0,0,0.00128084073094589,0,0,0,0,0,0,0,0.787287355674213,"Spotx25"
"Spotx26","Ext_L23",0,0,0,0,0,0,0,0,0,0,0,0.93540246842527,0,0,0,0,0.0627382043730564,0,0,0,0.000407204587747214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000841414007960994,0,0.000610708605965119,0.93540246842527,"Spotx26"
"Spotx27","Ext_L6B",0,0,0,0.0150191034301931,0,0.0272251813058831,0,0,0,0,0,0.142733679737183,0,0,0,0,0.00459095240300113,0,0,0.110639029085812,0,0,0.0071086082798207,0,0.276268667186768,0.114109733133205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302305045438135,0,0,0,0,0.302305045438135,"Spotx27"
"Spotx28","Astro_0",0.174036747323505,0,0,0,0.176590847430824,0,0,0,0,0,0,0,0,0.104061966305324,0,0.120589217710496,0,0,0,0,0.176981857726826,0.0124191200896616,0,0,0,0,0.052984408828142,0,0,0,0,0,0,0.112711671916548,0,0,0.026591718630578,0,0.0229556420851887,0,0,0,0,0,0,0.0200768019529068,0.176981857726826,"Spotx28"
"Spotx29","Ext_L5_2",0,0.000313071894590865,0,0,0,0,0,0,0,0,0,0,0.0501547794304688,0,0.00683257738777277,0,0.00428362396022889,0,0,0,0,0,0.0161659894054023,0.807220990858458,0.0533001427418526,0.0452565346381978,0,0,0,0.00848939740002377,0,0,0,0,0,0,0.00560502082269773,0,0.00237787146030625,0,0,0,0,0,0,0,0.807220990858458,"Spotx29"
"Spotx30","Ext_Hpc_2",0,0,0.216224405856245,0.024182997569828,0,0,0.0631747812035642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134000766128399,0,0.0220071767196321,0,0.011439114672855,0,0.0029194416950546,0,0.355934076035775,0.0040105468476416,0,0,0.00950107344816184,0,0.00144805208018698,0,0.0106147247659003,0,0,0.249180550724736,0,0,0,0,0.0159629817675795,0,0.355934076035775,"Spotx30"
"Spotx31","Ext_ClauPyr",0,0.00286901289547364,0,0,0,0,0,0.729990423938761,0,0,0,0.0123897602248763,0,0,0,0.0747004874313927,0,0,0,0,0.0421980421380699,0,0.0626230576220645,0,0,0,0.00224074901151404,0.023157577847684,0,0.0498308888901638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729990423938761,"Spotx31"
"Spotx32","Inh_Meis2_2",0.0596095298216769,0.0786777115185436,0,0.0115907125196704,0,0.0191004340680455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335113367490839,0,0,0.116438271828966,0.166061606694486,0,0,0,0.00824418385720619,0,0,0,0,0,0.00943013811987896,0.00685489880211295,0,0,0.168023294704815,0.0208558505737601,0,0,0,0,0,0,0,0.335113367490839,"Spotx32"
"Spotx33","Micro",0.0251592072964944,0,0,0,0,0.0284700399839049,0,0,0,0,0.855294617079415,0,0,0,0.00118556670141471,0,0,0,0.0198869457324413,0,0,0,0,0,0,0.0069622099276785,0.00936780294407916,0,0,0.00194284276411381,0,0,0,0,0,0.0103215496601129,0,0,0,0,0,0.041409217910345,0,0,0,0,0.855294617079415,"Spotx33"
"Spotx34","OPC_1",0,0.00234360321924918,0,0,0.970072176919323,0,0,0,0,0,0,0,0,0,0,0,0,6.59077868216802e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275183120746063,0,0,0,0,0,0,0,0,0,0.970072176919323,"Spotx34"
"Spotx35","Inh_3",0.196913677461918,0,0.043757320207646,0.0396900775607756,0,0.233718791990771,0,0,0,0,0.0146634256717756,0,0,0,0.0502027025516025,0,0,0,0,0,0,0,0.00703098627257982,0,0,0,0,0,0,0.00619248587593186,0,0,0,0.00137542848761348,0.0702252981721679,0,0,0.0156754211479891,0.283627884783255,0.0369264998159749,0,0,0,0,0,0,0.283627884783255,"Spotx35"
"Spotx36","Oligo_2",0,0.269226686257795,0,0.173536869349613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310171366457765,0,0.00976170430992494,0.103878451669164,0,0.0425919328860205,0,0.00422679176670401,0.202823871288154,0.0599181022099761,0,0,0,0,0,0,0,0,0,0.0285548241135261,0,0,0,0,0.0561260558637719,0,0.00180063931653658,0,0.0165369343230372,0.269226686257795,"Spotx36"
"Spotx37","Oligo_2",0.0425453606048486,0.299962510467447,0,0,0,0.010823173823073,0.247923032242683,0,0,0.000824489558352421,0,0,0.283349391743718,0,0,0.010618667465687,0,0,0,0.00674985704255558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398793232936066,0.0453203180108317,0,0,0,0.012003875747197,0,0,0,0,0,0,0,0.299962510467447,"Spotx37"
"Spotx38","Ext_L5_2",0.0192518866899234,0.000916520148669768,0,0,0,0.00924878688604243,0,0,0,0,0.360999238399067,0,0,0,1.08458493729126e-05,0,0,0,0,0,0.017113287967351,0.0506704824280192,0.0267475392206667,0.375340592661104,0,0,0.0159726110342191,0,0,0,0,0,0,0,0.00318552588581534,0,0.0237638329900201,0.0241120310481537,0.00594699777680337,0,0,0.0342619919944185,0,0,0,0.0324578290203534,0.375340592661104,"Spotx38"
"Spotx39","OPC_1",0.0230028461910257,0.0327893707443946,0,0.0064947468821676,0.609280182595823,0,0.113882046092998,0,0,0,0,0,0.00475093734443273,0,0,0,0.017316031626607,0.00403112356157284,0,0,0,0,0.00181540022544453,0,0,0.0102047527751075,0,0,0,0,0,0,0,0.016511197140992,0.0408512754202221,0,0.116217958218887,0,0.00285213118032537,0,0,0,0,0,0,0,0.609280182595823,"Spotx39"
"Spotx40","Inh_Pvalb",0,0,0,0,0,0.00111773898232564,0,0,0,0,0,0,0.766314585019744,0,0.066720127144402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357426022386699,0,0,0,0.0348577146589506,0,0,0,0,0,0,0.0952472319559078,0,0,0.766314585019744,"Spotx40"
"Spotx41","Inh_Meis2_2",0,0.0137876913740867,0,0,0,0.0928101996827143,0,0,0,0,0,0,0.0740576677587006,0,0,0,0,0,0,0.595311410956493,0,0,0.00817035598414577,0,0,0,0,0.0390640147783456,0,0,0,0,0,0,0,0,0.00454648018925765,0.00683009709100319,0.114347440770569,0.0469365446996552,0,0,0,0.00413809671502878,0,0,0.595311410956493,"Spotx41"
"Spotx42","Inh_Meis2_1",0.000605387078127135,0,0,0,0,0.000363299683208326,0.0444873985308958,0,0,0,0,0.000416784463627835,0,0,0,0,0,0,0,0.0225490204940841,0.118595209588374,0,0.00983162075169065,0,0,0,0.147381315049334,0.592003573148192,0,0,0,0,0,0,0,0,0,0.00513233831193535,0,0,0,0,0,0,0.00110717805177027,0.0575268748487613,0.592003573148192,"Spotx42"
"Spotx43","Ext_L56",0,0,0,0.00142228844873333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135982918043885,0,0,0.789855118865739,0,0,0,0.00213403069010986,0,0,0,0,0,0,0,0,0,0,0,0.205228732814979,0,0,0,0,0.789855118865739,"Spotx43"
"Spotx44","Ext_Thal_1",0.00650722021803745,0.00789048380182804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579196495136806,0,0,0,0,0,0,0,0,0.00012093229947497,0,0,0,0,0.00011041696863814,0,0,0,0.00407148001814691,0.350569634623346,0,0,0.00160553444986141,0.01146984687007,0,0,0,0,0,0,0.0384579556137912,0.579196495136806,"Spotx44"
"Spotx45","Inh_1",0.130416100539189,0,0,0,0,0.731906327266069,0,0,0,0,0,0,0,0,0,0,0.00317793031254043,0,0,0,0.012712058934776,0,0.00847192270880218,0,0,0,0,0,0,0.00092488092102242,0,0,0,0.00818685166495156,0.00217021269931946,0,0,0.0647011272572304,0.0373325876960997,0,0,0,0,0,0,0,0.731906327266069,"Spotx45"
"Spotx46","Inh_Meis2_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253950902866223,0,0,0,0.663898828853773,0.0162186164341161,0,0.0116316573171209,0,0,0,0.00370564885655365,0,0.0239370258657796,0.000572369389080234,0,0,0,0,0.215093952031114,0,0,0.0374593337084215,0.00169288237686814,0,0,0,0,0,0,0.000394594880550019,0.663898828853773,"Spotx46"
"Spotx47","Inh_5",0.113383436112104,0.00248768899105259,0,0,0.0746693956800897,0,0,0,0,0.0145000522305475,0,0.00974915068544197,0.0261668708537033,0.605177262080545,0,0,0.0181041270505932,0.0296679276355359,0,0.00735954705025401,0,0,0.0450622781293778,0,0,0,0,0,0,0,0,0,0,0.012863817797914,0,0,0,0.0127949988033634,0.00730999591761733,0,0,0,0,0,0,0.0207034509818605,0.605177262080545,"Spotx47"
"Spotx48","Astro_0",0,0,0,0,0,0,0.000467501546670028,0,0,0.011570056288002,0,0,0.020724105699296,0,0,0.0126676032856302,0.0448140017783898,0,0.00115633739769594,0.00650626477023495,0.327484377306753,0,0.0094506368478957,0.0319654975810957,0,0,0.10153233211107,0,0,0,0,0,0,0,0.223775995512859,0.0893169965484258,0,0,0.0269585843923745,0,0.01704051671014,0,0,0,0,0.0745691922234664,0.327484377306753,"Spotx48"
"Spotx49","Ext_L5_1",0,0.000941249476329977,0,0.0548468493642409,0,0,0,0,0,0,0,0.0749968160197892,0.00495292440959316,0,0,0,0.0464776669442969,0,0,0,0,0,0.013472145755743,0,0.796046288928815,0.00106901968562952,0,0,0,0,0,0,0,0,0.0071970394155619,0,0,0,0,0,0,0,0,0,0,0,0.796046288928815,"Spotx49"
"Spotx50","Ext_Pir",0.00119854113173902,0.00153490299779571,0,0,0,0,0.524317603677329,0,0,0.0368803727749775,0,0.0221736917751766,0,0,0,0,0,0,0,0.00326411636281107,0.0733396366928771,0,0,0,0.00448654051286204,0.00380436828051818,0,0,0,0.000209582308103182,0,0.273090877701272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556997657845383,0.524317603677329,"Spotx50"
"Spotx51","Inh_Meis2_3",0.00441093111592512,0.00555357263853307,0,0,0,0,0.00336609585463125,0,0,0,0,0,0,0,0,0,0,0,0,0.301062154893708,0.0220076907825784,0,0.0468928019079382,0,0,0,0.0323378074413913,0.0444526563242688,0,0,0,0,0,0.0311898156633367,0,0,0,0.460435874107387,0.0286100780204083,0,0,0,0,0,0,0.0196805212498935,0.460435874107387,"Spotx51"
"Spotx52","OPC_2",0,0.0600540734047767,0,0,0.0351157211127725,0,0,0,0,0,0,0,0,0,0,0,0,0.903327925923272,0,0,0,0,0,0,0,0,0,0,0,0,0.00150227955917792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903327925923272,"Spotx52"
"Spotx53","Inh_5",0.138847972740571,0.000554034893036048,0,0,0,0.00619185440103752,0,0,0,0,0,0,0,0.762595887983848,0,0,0,0,0,0,0,0,0.0453612592311253,0,0,0.000707559009060917,0,0,0,0.00159180732472815,0,0,0,0.0307827204350155,0,0,0,0,0.0133669039815778,0,0,0,0,0,0,0,0.762595887983848,"Spotx53"
"Spotx54","Ext_L56",0,0.0116295590770444,0,0,0,0,0.000807109181329559,0,0,0,0,0,0.0608577855579807,0,0.00826837130762057,0,0,0,0,0,0.167401542098143,0,0,0,0,0.445419687126663,0.0500961302668176,0,0,0,0,0,0,0,0,0,0,0.00191590253103985,0,0,0,0,0,0.0564338906276309,0.00655792908212102,0.190612093143609,0.445419687126663,"Spotx54"
"Spotx55","Ext_L56",0.0204456143448417,0.017978876220982,0,0,0,0.000912168021253446,0,0,0,0,0,0,0,0,0.0234708747153272,0,0,0,0,0.0147695640809037,0.0109304477916924,0,0.0285540212976738,0,0,0.826365878936255,0,0.0228282689298015,0,0,0,0,0,0.0137676593518049,0,0,0,0,0.0108627784375731,0,0,0,0,0,0,0.00911384787189193,0.826365878936255,"Spotx55"
"Spotx56","Inh_4",0.64225533088441,0,0,0.00830289375616468,0,0.0121913799546174,0,0,0,0,0,0,0,0.130815801058172,0,0,0.0359716712467033,0,0,0.0499331682193777,0,0,0.000211857736563516,0,0,0,0,0,0,0,0,0,0,0.0541732418027955,0.0184776743846512,0,0,0,0.0476669809565448,0,0,0,0,0,0,0,0.64225533088441,"Spotx56"
"Spotx57","Ext_Hpc_3",0,0,0.351251128377046,0,0,0,0.0966421940981477,0,0,0,0,0.0132533519867265,0,0,0,0,0.00290657356658138,0,0,0.00560736484678186,0,0,0,0,0.000486707292589902,0.000331005206006726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513859476812012,0,0,0,0,0.0156621978141069,0,0.513859476812012,"Spotx57"
"Spotx58","Oligo_2",0,0.959944786571057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204083444168882,0,0,0,0,0,0,0,0,0,0,0,0,0.0196468690120547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959944786571057,"Spotx58"
"Spotx59","Nb_2",0.0515531995151102,0,0.00293303099411634,0,0,0.0554107030477284,0,0,0,0,0,0,0,0,0,0,0.0169381827665808,0,0,0,0,0.0301038030878276,0.0165134659723671,0,0.00404903138258814,0,0.0103380286103243,0.330031837105107,0,0,0,0,0,0,0,0,0,0.00735461283216714,0,0.0179143663515919,0,0,0,0.442112869238451,0,0.01474686909604,0.442112869238451,"Spotx59"
"Spotx60","LowQ_2",0,0.218721404355821,0,0,0.0546604112848113,0.0451748524845328,0,0,0.586642757872628,0.0249447524698032,0,0,0,0,0,0,0,0,0,0,0.0222087819462129,0,0,0,0,0,0.0115227014157497,0,0,0,0,0,0,0,0,0,0,0,0.0276823785781789,0,0,0,0,0,0,0.00844195959226255,0.586642757872628,"Spotx60"
"Spotx61","Ext_Unk_3",0.00423636107756418,0.0157096338121726,0,0.676635425988962,0,0,0,0,0,0,0,0.0249428943376484,0,0,0,0.0223404196958249,0,0,0,0.0295321587728671,0,0,0.0889409402996346,0,0,0,0,0.00161806136323638,0,0.00471298768420217,0,0,0,0,0.106844324391873,0,0,0.0244867925760143,0,0,0,0,0,0,0,0,0.676635425988962,"Spotx61"
"Spotx62","Ext_Hpc_1",0,0,0,0,0,0.00778112878409749,0.0366765515753608,0,0,0.0396555709674412,0,0.00784658675408729,0,0,0,0,0,0,0.729362816149779,0,0.0313009563925765,0,0.0166147224385812,0.0734353259278489,0.0067286036499131,0,0.0335071647517211,0,0,0,0,0,0.00132373073464801,0,0,0,0.00434974951945989,0.0114170923544855,0,0,0,0,0,0,0,0,0.729362816149779,"Spotx62"
"Spotx63","Ext_Pir",0,0,0,0,0,0,0.969074231485898,0,0,0.00877768938782985,0,0.0198239534572254,0,0,0,0,0,0,0,0,0,0,0.00232412566904699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969074231485898,"Spotx63"
"Spotx64","Ext_L25",0.0551290240317513,0.00302109911351899,0,0,0,0.0569134219618978,0,0,0,0,0.301751754478258,0,0,0,0.0173053269461428,0.0335775785754095,0.388908630386074,0,0,0.0411789400526184,0,0,0.021158910911177,0,0,0,0,0.0144681279275302,0,0.00434246815489456,0,0,0,0.00448354745482861,0.0306611397128416,0,0,0.0271000302930571,0,0,0,0,0,0,0,0,0.388908630386074,"Spotx64"
"Spotx65","Ext_Pir",0.00643576095584075,0.0181542879671371,0,0.00621431145307077,0,0.120854171579631,0.293226772346192,0,0,0,0,0,0.172895391336869,0,0.0155320728363882,0,0,0,0,0.0619853471905506,0,0,0.0814138482092838,0,0,0,0,0,0,0,0,0.034595803626544,0.00262397722922811,0,0,0,0.00756896622389202,0,0.0642553807230998,0.114243908322274,0,0,0,0,0,0,0.293226772346192,"Spotx65"
"Spotx66","Ext_Thal_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802489249074457,0,0,0,0,0,0,0.0218401939083553,0,0,0,0,0,0,0,0,0,0,0,0.175670557017187,0,0,0,0,0,0,0,0,0,0,0,0.802489249074457,"Spotx66"
"Spotx67","Micro",0.0164482819687685,0,0,0,0,0.0371217140288114,0,0,0,0,0.83600034838141,0.00419184284377798,0,0,1.45002680511397e-05,0.0870357735156496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139700800743497,0.00521745891918119,0,0,0,0,0,0,0,0,0,0,0.83600034838141,"Spotx67"
