"","predicted.id","prediction.score.Inh_4","prediction.score.Oligo_2","prediction.score.Ext_Hpc_4","prediction.score.Ext_Unk_3","prediction.score.OPC_1","prediction.score.Inh_1","prediction.score.Ext_Pir","prediction.score.Ext_ClauPyr","prediction.score.LowQ_2","prediction.score.Ext_Amy_2","prediction.score.Micro","prediction.score.Ext_L23","prediction.score.Inh_Pvalb","prediction.score.Inh_5","prediction.score.Inh_Sst","prediction.score.Ext_Thal_1","prediction.score.Ext_L25","prediction.score.OPC_2","prediction.score.Ext_Hpc_1","prediction.score.Inh_Meis2_2","prediction.score.Astro_0","prediction.score.Inh_6","prediction.score.Unk_1","prediction.score.Ext_L5_2","prediction.score.Ext_L5_1","prediction.score.Ext_L56","prediction.score.Astro_2","prediction.score.Inh_Meis2_1","prediction.score.Ext_Hpc_2","prediction.score.Ext_L6","prediction.score.Oligo_1","prediction.score.Ext_Amy_1","prediction.score.Inh_Lamp5","prediction.score.Inh_2","prediction.score.Ext_Thal_2","prediction.score.Astro_1","prediction.score.Inh_Vip","prediction.score.Inh_Meis2_3","prediction.score.Inh_3","prediction.score.Ext_Hpc_3","prediction.score.Astro_3","prediction.score.Ext_L6B","prediction.score.Inh_Meis2_4","prediction.score.Nb_2","prediction.score.Nb_1","prediction.score.Astro_4","prediction.score.max","spot"
"Spotx13","Astro_2",0.00351358361263145,0,0,0,0,0,0,0,0,0,0,0,0,0.0267295289285318,0,0,0,0,0,0.0663916139449086,0.241116073935981,0,0,0,0,0,0.344132767411216,0,0,0,0,0,0,0.00520259504531508,0,0.0184064522583733,0,0.0485879918661932,0.00877470671258366,0,0.0767246433653355,0,0.113710454705174,0,0,0.0467095882137562,0.344132767411216,"Spotx13"
"Spotx14","Ext_Thal_1",0.00492077118607669,0,0,0.00384474510012283,0.0414397918018359,0,0,0,0.0039723338438435,0,0,0,0,0.050363900960866,0,0.725740432415399,0.00613202003584937,0,0,0,0.00444025355169628,0,0.00503533778204943,0,0.00613202003584937,0,0.00983774553597901,0,0.000800575872827441,0,0,0,0,0.00385495615902008,0.0025508504463512,0,0,0.0254876858432445,0.0205917619898828,0,0,0,0.0848548174391061,0,0,0,0.725740432415399,"Spotx14"
"Spotx15","LowQ_2",0.0154862330016842,0,0,0.172248081636558,0.00975347552441027,0.00774332243183296,0,0,0.34464839130939,0.00211677596433289,0,0,0,0,0,0.0665398766177089,0.00596178758211551,0,0,0,0.118317681521769,0,0.011675162357317,0,0.0750913669556301,0,0.0279311871957569,0.0191802781488269,0,0,0,0.00566399276889856,0,0,0.109899064551936,0,0,0,0.00774332243183296,0,0,0,0,0,0,0,0.34464839130939,"Spotx15"
"Spotx16","Inh_4",0.244325132480869,0,0,0,0.0302706799250047,0.00959463977533836,0.0225705201041758,0.0257672692748146,0.193235556853771,0.00267893281077989,0,0,0,0.0125247775308638,0,0,0,0,0,0,0,0,0.0105468555899757,0,0.0521676741789288,0.140070411856177,0,0,0,0,0,0,0,0.00284077900226851,0.00745636806741416,0,0,0,0.0132269235359988,0,0,0,0.23272347901362,0,0,0,0.244325132480869,"Spotx16"
"Spotx17","Ext_Thal_1",0.00472019500198176,0,0.010082545776041,0.0653702461688042,0,0,0,0,0,0,0,0,0,0.0488315810472603,0,0.653206258550213,0,0,0.0159840571602401,0,0,0.0206962390235909,0.0193251224052278,0,0,0,0,0,0,0,0,0,0,0,0.105056884849357,0,0,0,0.0128261070631034,0.0439007629541811,0,0,0,0,0,0,0.653206258550213,"Spotx17"
"Spotx18","Astro_0",0.0379817862094144,0,0,0,0,0.0189926041517131,0,0,0,0.0160340306577449,0,0,0,0,0,0.0219851397616991,0,0,0,0,0.394714262341952,0,0.0106450106111257,0.00218810305877044,0.0559656570185282,0.0807541845417785,0.121364724769277,0,0,0,0,0,0,0,0,0,0,0,0.0189926041517131,0,0,0.15114676900154,0.0692351237247433,0,0,0,0.394714262341952,"Spotx18"
"Spotx19","Inh_Meis2_3",0,0,0.00863101803079704,0,0,0,0,0,0,0.0582145212976774,0,0,0,0,0,0,0,0,0,0.038030769669522,0,0,0.0171586463922494,0,0,0,0,0.133781606989044,0,0,0,0,0,0,0,0,0,0.74418343762071,0,0,0,0,0,0,0,0,0.74418343762071,"Spotx19"
"Spotx20","Inh_5",0.043393490012227,0,0,0,0,0.00278157277561089,0,0,0.0468913411724903,0.000475744939641923,0,0,0,0.527077275412676,0,0.265925089292708,0.0108540716640139,0,0,0,0,0.00195225171097638,0.00436595244785317,0,0,0,0,0.000462830454576687,0,0,0,0,0,0.00183568964523835,0,0,0,0,0,0,0,0,0.0939846904719879,0,0,0,0.527077275412676,"Spotx20"
"Spotx21","Micro",0.0266961772272213,0,0,0,0.000402063755747349,0.0639334634916796,0,0.125599833139027,0,0.00356226876350669,0.297398277691154,0,0,0,0.00298140843004086,0.0189262692522536,0,0,0.0293542147923586,0,0,0.00447575067171991,0.000353912618680513,0,0,0,0,0,0.247571745295805,0,0.0303474511523838,0,0,0.000879409725501232,0,0,0,0,0.0337638193156687,0,0,0,0.00822944027496492,0.105524494402286,0,0,0.297398277691154,"Spotx21"
"Spotx22","Ext_Pir",0,0,0.00688811037480423,0,0,0.0470636288687223,0.223663317399647,0,0,0.20758565751251,0,0,0,0.00666810553133661,0,0,0.168646759176339,0,0.00231170026403878,0,0,0,0.0247644646835771,0,0.109486787759009,0,0,0.0177502137654896,0.0393960737457009,0,0,0.00550821382032073,0,0,0,0,0,0,0.0222123238008951,0.0128598571091658,0,0,0.0995766637341015,0.00561812245434216,0,0,0.223663317399647,"Spotx22"
"Spotx23","Astro_0",0,0,0,0,0,0.00142036928817637,0,0,0,0,0,0,0.19333537828796,0.0174960100908598,0.0184184682945398,0,0,0,0,0,0.340327135277101,0,0,0,0,0,0.164798708934789,0,0,0,0,0,0,0,0,0,0.0830365836551432,0,0.00451239336929119,0,0,0,0.161293838245507,0.0153611145566324,0,0,0.340327135277101,"Spotx23"
"Spotx24","Inh_Meis2_4",0.0211226827779998,0,0.0074191648277104,0,0.00551056862754266,0.0265605320344568,0,0,0.0147504010873291,0,0,0.0159470028548879,0,0,0,0.184698919414062,0.0235006347868,0,0,0,0,0,0.000862932923535823,0,0,0,0,0,0,0,0,0,0,0.0327326062588943,0,0,0,0.100004754051616,0,0.00447998971139963,0,0,0.562409810643765,0,0,0,0.562409810643765,"Spotx24"
"Spotx25","Inh_Pvalb",0.0127707409250759,0.0142237238248503,0,0,0,0.0226031032113515,0.00713808021314232,0,0,0,0,0,0.83066215734231,0,0,0,0,0,0,0,0,0,0.000109126518659978,0,0.00760803318106297,0,0,0,0,0,0.0363275764758777,0.0104338401685775,0,0.011845950615987,0,0,0,0,0.0139368846679396,0,0,0,0.00758326397755746,0.0247575188776081,0,0,0.83066215734231,"Spotx25"
"Spotx26","Ext_L23",0,0,0,0,0,0.0518041992690626,0.00646959626654302,0,0,0.00314584658638165,0,0.308109243609993,0,0,0,0.0649904928263651,0.28665832795675,0,0,0,0,0,0.0373099353863222,0,0.151303181468615,0,0,0,0,0.0902091766299668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308109243609993,"Spotx26"
"Spotx27","Ext_L5_1",0,0,0,0,0,0,0,0,0,0,0.186743812357257,0.0223961196923431,0,0,0,0,0,0,0,0,0,0,0.00791422277094243,0,0.598969381138695,0.0044741813261706,0,0,0,0.165360596279473,0,0,0,0,0,0,0,0,0,0,0,0.0141416864351185,0,0,0,0,0.598969381138695,"Spotx27"
"Spotx28","OPC_1",0.00154431558711575,0,0,0,0.549967062118637,0,0.00585282487484753,0.181391516698832,0,0,0,0,0.033076806245233,0,0,0.0589719312779711,0,0,0,0,0,0,0.00146649646310603,0,0,0,0,0,0,0,0,0,0,0,0.0214291103388493,0,0.00264366743611908,0,0,0,0,0,0.131023982676416,0.012632286282874,0,0,0.549967062118637,"Spotx28"
"Spotx29","Ext_L5_1",0,0,0,0,0,0,0.068312672708524,0.103519580488573,0.0126339721250698,0.128638063473128,0,0.0618261377263778,0,0,0,0,0.1007541737865,0,0,0,0,0,0.041239057423746,0.22871456069771,0.230793413854915,0,0,0,0,0.021566822479529,0,0.00200154523592698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230793413854915,"Spotx29"
"Spotx30","Ext_Hpc_4",0,0,0.318567167002646,0,0,0,0.0373892697325581,0,0.0402911040063928,0,0,0,0,0.0174519385654157,0,0,0,0,0.0733338987869699,0,0,0,0.012002082170915,0.00709347457220068,0.165609682769038,0.162216625517385,0,0,0.0797962674182048,0,0,0.0324243030692312,0,0,0,0,0,0,0.0108110888061848,0.0430130975828579,0,0,0,0,0,0,0.318567167002646,"Spotx30"
"Spotx31","Ext_Thal_1",0.00777823719267808,0.00118916427884764,0,0,0.0424556660139478,0.0120958099675547,0,0,0,0,0,0,0,0.079507073764293,0,0.284203291083658,0.00961587039372324,0,0,0,0.0272346298487375,0,0.000539772147451093,0,0,0,0.0601830992680858,0.000385613251137355,0,0,0,0,0,0.00229690162085708,0,0.070856665929477,0,0.147294682502898,0.0111760588622001,0,0,0,0.243187463874454,0,0,0,0.284203291083658,"Spotx31"
"Spotx32","Inh_Meis2_4",0.0236162983028411,0,0.040855881507934,0,0,0.097599222869454,0.152937369330062,0,0,0,0,0,0.0287391274427047,0,0.0078408746736817,0,0,0,0,0.0768665080382986,0,0,0.132401610383002,0.00721306817800041,0,0,0,0,0,0,0,0,0,0.0476298230624648,0,0,0,0.157522968474932,0.0108391560286536,0,0,0,0.215938091707971,0,0,0,0.215938091707971,"Spotx32"
"Spotx33","Micro",0,0,0,0,0,0,0,0,0,0.00407906465465907,0.443142178602086,0,0,0,0,0,0,0,0,0,0,0,0.000993237131053524,0.0093857610060195,0,0.231679711399111,0,0,0,0.0242175720027855,0,0.00136225306134078,0,0,0,0,0,0,0,0,0,0.285140222142944,0,0,0,0,0.443142178602086,"Spotx33"
"Spotx34","OPC_1",0,0,0,0,0.901932515135616,0,0.03585544287909,0,0,0.00934852071253994,0,0.0047488472853093,0,0,0,0,0.000438314449386302,0,0,0,0,0,0.00164516491269947,0.0070475651942029,0.00889640676548741,0,0,0,0,0.0208559271999991,0,0,0,0,0,0,0,0,0,0,0.00923129546566959,0,0,0,0,0,0.901932515135616,"Spotx34"
"Spotx35","Inh_Meis2_4",0.096860010831425,0,0.00201163352894585,0.140985095722916,0,0.0702878388071476,0,0.0568529603100479,0,0,0,0,0,0,0,0.175732663536254,0.00734366541906604,0,0,0,0,0,0,0,0.000360974047994549,0,0,0,0,0,0,0,0,0.00711873584357497,0.113965172128841,0,0,0.0187859358039657,0.0610417961605437,0,0,0,0.248653517859278,0,0,0,0.248653517859278,"Spotx35"
"Spotx36","OPC_2",0,0,0,0,0,0.000284010470147702,0,0.109877641423976,0,0.000372276014189848,0,0.00127784331432391,0,0,0,0.0855855578630191,0,0.362832033157088,0,0,0.117659657016774,0,0.00366086647386473,0,0.0321656178866493,0.0196272757398469,0.0283799018298421,0,0,0.0149934851912375,0,0,0,0,0,0,0,0,0,0.00363491412755244,0,0.101781673889475,0.117867245602014,0,0,0,0.362832033157088,"Spotx36"
"Spotx37","Inh_5",0,0,0,0,0,0.0446066858547485,0,0,0,0,0,0.0054664117817595,0.19267121080519,0.535321186239288,0,0,0,0,0,0,0,0,0.0123736138695687,0,0,0,0,0,0,0,0,0,0.162606577050063,0,0,0,0,0.0444389708624942,0.00251534353688798,0,0,0,0,0,0,0,0.535321186239288,"Spotx37"
"Spotx38","Micro",0,0,0,0,0.019740154211327,0,0,0,0,0,0.648632191963892,0,0,0,0,0,0,0,0,0,0.0183779974584615,0,0,0,0,0,0.193414556130015,0,0,0,0,0,0,0,0,0.115447960349009,0,0,0,0,0.0043871398872949,0,0,0,0,0,0.648632191963892,"Spotx38"
"Spotx39","Inh_4",0.157411660720677,0,0,0,0.0170294534433224,0.00202491689437518,0,0,0.0664468495379056,0.000552594189411169,0,0,0,0.116901535257444,0,0.136270995624449,0.00112777825855836,0,0,0,0,0,0.0630508405307348,0.102985191517344,0.153101315336932,0.115559258499413,0,0.0307074349678768,0,0.0284988622887341,0,0,0,0,0.00206023105589557,0,0,0,0.00627108187692744,0,0,0,0,0,0,0,0.157411660720677,"Spotx39"
"Spotx40","Inh_Pvalb",0,0,0,0,0,0,0,0,0,0,0,0,0.772149651351641,0.0728293421782069,0.0105646994218609,0,0,0,0,0,0,0,0.00253964243709255,0,0,0,0,0,0,0,0,0,0.0858220924533835,0,0,0,0.0468296352361973,0,0.000328367253797737,0,0,0,0.00893656966781973,0,0,0,0.772149651351641,"Spotx40"
"Spotx41","Inh_Meis2_1",0,0,0.0252202952481563,0,0,0.0732458594729084,0.00246673158439765,0,0,0.129783175271008,0,0,0,0,0,0,0,0,0,0.109682317538346,0,0,0.061221355127813,0,0,0,0,0.24831963852662,0,0,0,0.00700595809731309,0.0690869462574374,0,0,0,0.0356871457667927,0,0.0250029405957802,0,0,0,0.213277636513427,0,0,0,0.24831963852662,"Spotx41"
"Spotx42","Astro_0",0,0,0,0,0,0,0.000527621290717203,0,0,0,0,0,0,0,0,0,0,0,0,0.223858502832385,0.302617225301198,0,0.00180216506183871,0.00112853701936911,0,0,0.169432088396636,0,0,0,0,0,0,0,0,0.0658545958000753,0,0.178266916562473,0,0.00455882375975872,0.0204740081986756,0,0,0,0,0.0314795157768746,0.302617225301198,"Spotx42"
"Spotx43","Ext_L6B",0,0,0,0,0,0,0,0,0,0.00021967830076652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622620401762241,0.246423063086327,0,0,0,0.00440064212519019,0,0,0,0,0,0,0,0,0,0,0,0.686694576311492,0,0,0,0,0.686694576311492,"Spotx43"
"Spotx44","Ext_Thal_1",0,0.00139750142740464,0,0.136718064040513,0,0,0,0,0.103436689067871,0,0,0,0,0,0,0.230231218392661,0,0,0.156724593921374,0,0.102079256661555,0,0,0,0,0,0.0241011487105726,0,0,0,0,0,0.0320239226042798,0,0.0560168643112159,0.141856410152666,0.015414330709887,0,0,0,0,0,0,0,0,0,0.230231218392661,"Spotx44"
"Spotx45","Inh_1",0.000866416289223517,0,0,0,0,0.21162424025195,0.167638228206579,0.154218240859912,0,0,0,0,0,0.120840983994337,0,0.100885397079214,0,0,0,0.0113914620085146,0,0,0.0359980379301091,0,0.0858420521089975,0,0,0.048701735299171,0,0,0,0,0,0,0,0,0,0.0509653953701082,0.00299530348158871,0.00803250712029465,0,0,0,0,0,0,0.21162424025195,"Spotx45"
"Spotx46","Inh_5",0,0,0.114022632748504,0,0,0.042413003635963,0.0409282158558416,0,0.0583338760879772,0.0139291733922003,0,0.00196038129796516,0,0.302351612633261,0,0,0.041638641380888,0,0,0.0715277167627245,0,0,0.0433081380888864,0,0,0,0,0.179861198833518,0,0,0,0,0,0,0,0,0,0.0897254092822702,0,0,0,0,0,0,0,0,0.302351612633261,"Spotx46"
"Spotx47","OPC_1",0.000392240235444341,0,0,0,0.378120004457403,0.0677206662399195,0,0.334622669519069,0.039106532280988,0,0,0.00118370115665261,0,0,0.134537738292415,0,0,0,0,0.00282588125834515,0,0,0.00513010328895441,0,0,0,0,0.00459786515437318,0,0,0,0,0.00349318552536252,0,0,0,0,0.00699482137584509,0.00817654047229443,9.30206177009413e-05,0,0,0,0.0130050301252332,0,0,0.378120004457403,"Spotx47"
"Spotx48","Astro_0",0.00364501054669908,0.0103143704749448,0.0391034656579414,0,0,0.00409985074678564,0,0,0,0,0,0,0,0,0,0.0225400253498133,0.0113425291435792,0,0,0.00741674668154967,0.395493312331995,0.00980421765695179,0.0353576710701736,0.00652141593119325,0,0,0.326455146246814,0,0,0,0,0,0,0.00783965194758555,0,0.00812397198862958,0,0.00551096713337384,0,0.0231168794311734,0.0581037163352409,0,0.0252110513255552,0,0,0,0.395493312331995,"Spotx48"
"Spotx49","Ext_L5_1",0,0,0,0,0,0.0165151492445051,0.100975399703507,0,0,0.0361237126253427,0,0.227572284213499,0,0.189900918638931,0,0,0.000505605388475553,0,0,0.0698730098662292,0,0,0.0838691126463649,0,0.242917162586596,0,0,0,0,0.0267877751934671,0,0,0,0,0,0,0,0,0.00495986989308178,0,0,0,0,0,0,0,0.242917162586596,"Spotx49"
"Spotx50","Ext_Amy_2",0,0,0,0,0,0,0.216825734599292,0.0405152197111217,0,0.369998409139765,0,0.01655245514747,0,0,0,0,0,0,0,0,0,0,0.0298882518151142,0.0632466648264421,0.104455435880169,0.00232755786327093,0,0,0,0.0957884786753151,0,0.0604017923420403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369998409139765,"Spotx50"
"Spotx51","Inh_Meis2_3",0.066249538073487,0,0.0219571980024182,0,0,0.174315043928851,0,0,0.0135771560892537,0,0,0,0,0,0.0983504854438811,0,0,0,0,0.078177702953022,0.0524636577505585,0,0.00354176636960645,0.0507659526281847,0,0,0.014541077138875,0,0,0,0,0,0,0,0,0,0,0.384038670432216,0.00633698786372474,0.00282140937093781,0,0,0.0328633539549844,0,0,0,0.384038670432216,"Spotx51"
"Spotx52","OPC_2",0,0,0,0,0.00570523778028174,0,0,0.000938015392218602,0,0,0,0,0,0,0,0,0,0.993356746827499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993356746827499,"Spotx52"
"Spotx53","Inh_5",0.0105116411517764,0,0.0797478839708737,0,0,0.0339330543056713,0.0389384346231159,0,0,0.0234804691509698,0,0.0083805490390647,0.0449606683085247,0.657450482945895,0.000714732589334057,0,0.062397931161792,0,0.000403840762382462,0,0,0.0146108863848662,0.00950822731004818,0,0,0,0,0,0,0,0,0,0,0.000612714378825852,0,0,0,0.00545326483846636,0.00889521907839288,0,0,0,0,0,0,0,0.657450482945895,"Spotx53"
"Spotx54","Astro_0",0,0,0,0,0,0.0340935068924358,0.107201950513329,0,0,0.00589019305609255,0,0.000512123068987669,0,0,0,0.0134807891624985,0.0113237050509622,0,0.0462853347083805,0,0.314828319613169,0,0.00762999045757463,0.116962071735993,0.106969765369162,0,0.0777546881273455,0,0,0.0447409697610245,0,0,0,0,0,0,0,0,0,0.00566707182003691,0,0,0.106659520663007,0,0,0,0.314828319613169,"Spotx54"
"Spotx55","LowQ_2",0.0198077428962586,0,0.0179706601048011,0.0467810516975167,0,0.0245519346171934,0.115628847814519,0,0.31239389996693,0.000247809285686414,0,0,0.052347772879285,0,0.0125901172203942,0,0,0,0,0.0305293756972285,0.00722263613939273,0,0.170288103620792,0,0,0,0.00689491786715146,0,0,0,0,0.148506926011409,0,0.00419148577849009,0,0,0,0.0300217492138145,2.49691891361728e-05,0,0,0,0,0,0,0,0.31239389996693,"Spotx55"
"Spotx56","Inh_Meis2_4",0.0293877680153654,0.00565716317550014,0,0.238921047463832,0,0,0.0298738176538462,0.0124854320292553,0,0,0,0,0,0.190522383700188,0,0.0290873398740767,0.00684812590417899,0,0,0,0,0.0213113209696842,0.000920717163959977,0,0.0176308184116428,0,0,0,0,0,0.0043261516841998,0,0,0.0174258691642891,0.0167903280860352,0,0,0,0.00337010932977624,0,0.0100189873273842,0,0.365422620046786,0,0,0,0.365422620046786,"Spotx56"
"Spotx57","Ext_L5_2",0,0,0.00507447660522765,0,0,0,0.0846669687485123,0,0,0.140861883122665,0,0.088172570537666,0,0,0,0,0.0621353958946446,0,0,0,0,0,0.0324676717397204,0.216515954389198,0.139316263118278,0,0,0,0.170427871176533,0.0508875678538335,0,0,0,0,0,0,0,0,0,0.00947337681372084,0,0,0,0,0,0,0.216515954389198,"Spotx57"
"Spotx58","OPC_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Spotx58"
"Spotx59","Inh_6",0.0046562930821487,0,0,0,0,0.143902528148533,0.161740951969324,0,0,0.0138964854405908,0,0,0,0.18458674842881,0,0,0.00158379746304718,0,0,0,0,0.221180090261005,0.00716732415115663,0,0,0,0,0.000454906242893908,0,0,0,0.0340613224268856,0.0187388591160818,0.00507863250179962,0,0,0.129824854138601,0,0.0731272066291236,0,0,0,0,0,0,0,0.221180090261005,"Spotx59"
"Spotx60","Astro_0",0,0,0,0,0,0.0514959434753499,0.16669725312843,0,0.0236415206778717,0.0395899876977436,0,0.00115786881280048,0,0.0325297259609547,0,0.0109467837893154,0,0,0,0,0.274573526660331,0,0.00112327969172238,0,0.0934285626010308,0,0.0663037551562481,0,0,0.0250561894572389,0,0,0,0,0,0,0.00848639011954802,0,0.0156811361566941,0.00655823009790694,0,0,0.17663434212518,0.00609550439163406,0,0,0.274573526660331,"Spotx60"
"Spotx61","Ext_ClauPyr",0,0,0,0.088150895341434,0,0,0,0.397576355945024,0,0,0,0,0,0.0669021481334524,0,0.0966506290512603,0,0,0,0.0113614082296217,0,0,0.0116473294882681,0.00849065081904219,0,0.00765363604497491,0,0.0108830649023896,0,0,0,0,0,0,0.244811633413131,0,0,0.00135621787929557,0.00857053677266728,0,0,0,0.0459454939794389,0,0,0,0.397576355945024,"Spotx61"
"Spotx62","Ext_ClauPyr",0,0,0.0050569808547806,0,0,0.0347903562209482,0.133331288225284,0.320492969673976,0,0,0,0,0,0,0,0,0,0,0.199018845907078,0.147553887248579,0,0,0.0220524984069983,0,0,0,0,0,0.0218895142977209,0,0,0.0070335201944533,0,0,0,0,0,0.0993010347555882,0.00947910421459333,0,0,0,0,0,0,0,0.320492969673976,"Spotx62"
"Spotx63","Ext_Pir",0,0,0,0,0,0.0407568313813926,0.7417696087273,0.0296291246964941,0,0.0215276936488153,0,0.0481161139385382,0,0,0,0,0.00011618785915031,0,0,0.0654253648632223,0,0,0.00960741674572382,0,0,0,0,0.00114031631033068,0,0,0,0,0,0,0,0,0,0.0275054172004033,0.014405924628629,0,0,0,0,0,0,0,0.7417696087273,"Spotx63"
