"","predicted.id","prediction.score.Inh_4","prediction.score.Oligo_2","prediction.score.Ext_Hpc_4","prediction.score.Ext_Unk_3","prediction.score.OPC_1","prediction.score.Inh_1","prediction.score.Ext_Pir","prediction.score.Ext_ClauPyr","prediction.score.LowQ_2","prediction.score.Ext_Amy_2","prediction.score.Micro","prediction.score.Ext_L23","prediction.score.Inh_Pvalb","prediction.score.Inh_5","prediction.score.Inh_Sst","prediction.score.Ext_Thal_1","prediction.score.Ext_L25","prediction.score.OPC_2","prediction.score.Ext_Hpc_1","prediction.score.Inh_Meis2_2","prediction.score.Astro_0","prediction.score.Inh_6","prediction.score.Unk_1","prediction.score.Ext_L5_2","prediction.score.Ext_L5_1","prediction.score.Ext_L56","prediction.score.Astro_2","prediction.score.Inh_Meis2_1","prediction.score.Ext_Hpc_2","prediction.score.Ext_L6","prediction.score.Oligo_1","prediction.score.Ext_Amy_1","prediction.score.Inh_Lamp5","prediction.score.Inh_2","prediction.score.Ext_Thal_2","prediction.score.Astro_1","prediction.score.Inh_Vip","prediction.score.Inh_Meis2_3","prediction.score.Inh_3","prediction.score.Ext_Hpc_3","prediction.score.Astro_3","prediction.score.Ext_L6B","prediction.score.Inh_Meis2_4","prediction.score.Nb_2","prediction.score.Nb_1","prediction.score.Astro_4","prediction.score.max","spot"
"Spotx12","Ext_Pir",0,0,0.00722219536428044,0,0,0,0.444444258352118,0.0706778024244749,0,0.0101714167528227,0,0,0,0,0,0,0.00110839593595948,0,0,0.0357153356505197,0,0.263484786574436,0,0,0,0,0,0.151718837638509,0,0,0,0,0,0,0,0,0,0,0,0.0154569713068792,0,0,0,0,0,0,0.444444258352118,"Spotx12"
"Spotx13","Astro_0",0.0288720692806464,0.00912448225190216,0,0,0,0,0,0,0,0.0100604725404863,0,0,0,0.0214432271065643,0,0,0,0,0,0.0480107365422711,0.567464679840377,0,0.0232862999423181,0,0,0,0.0574703961922869,0,0,0,0,0,0,0.0120775604938023,0,0,0,0.0826963415571607,0,0,0,0,0.13594603702872,0,0,0.00354769722346539,0.567464679840377,"Spotx13"
"Spotx14","Ext_Thal_1",0.0217644327774032,0,0,0.0196306133841209,0,0.00915739064728986,0,0,0,0,0,0,0,0.00850001652638142,0.0356888193689218,0.735458184802925,0.00428538970588843,0,0,0,0,0.00106680050205885,0.0358420053490651,0,0,0,0,0,0,0,0,0,0.000693807146192323,0.0118997499171709,0.0887758622929487,0,0.00556308977782364,0,0.0192865320369901,0,0,0,0,0.00238730576482014,0,0,0.735458184802925,"Spotx14"
"Spotx15","Ext_Thal_2",0.00561251309539028,0,0,0.115611799945998,0,0,0,0,0.0199829917661824,0,0,0,0,0,0,0.404672868737585,0,0,0,0,0,0,0,0.0029738080254136,0,0,0,0.0372059440936463,0,0,0,0,0,0,0.406597404959656,0,0,0,0,0,0,0,0.00671274698723459,0.000629922388893835,0,0,0.406597404959656,"Spotx15"
"Spotx16","Inh_Meis2_1",0.000516431893245716,0,0,0,0,0.00120929971082115,0.0925723204136914,0,0,0,0,0,0,0.00530852549766816,0,0.0419826432893144,0.0676912077736304,0,0,0.0287334356655842,0,0,0.0257933757718282,0,0,0.0089482699248851,0,0.697049611324586,0,0,0,0,0,0.000754949373024855,0,0,0.0120478579149346,0.0167499453395337,0.000642126107252268,0,0,0,0,0,0,0,0.697049611324586,"Spotx16"
"Spotx17","Ext_Thal_1",0,0,0.0211382961704269,0.180005696381677,0,0.00127179248003865,0,0,0,0,0,0,0,0,0,0.468603229474748,0,0,0,0,0,0,0.15372643812536,0,0,0,0,0,0,0,0,0,0,0,0.154765555146254,0,0,0,0.00236371214250111,0.0181252800789946,0,0,0,0,0,0,0.468603229474748,"Spotx17"
"Spotx18","Ext_L6B",0,0,0,0,0.0890129543536814,0,0.000472291227237519,0.00805373437010279,0,0.000585443399147123,0,0,0,0,0,0.143435393656734,0,0,0,0,0.319900238759249,0,0.000410040127984029,0.000212961327824257,0,0.0126733861367306,0.0408440487725626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344059065082283,0.0125812631777315,0,0,0.0277591796087317,0.344059065082283,"Spotx18"
"Spotx19","Inh_Meis2_3",0,0,0.00310502440961973,0,0,0,0.0341678904367181,0,0,0,0,0,0,0,0,0,0,0,0,0.0772138704954595,0,0,0,0,0,0,0,0.0934838785564266,0,0,0,0,0,0,0,0,0,0.785384524578155,0,0.00664481152362153,0,0,0,0,0,0,0.785384524578155,"Spotx19"
"Spotx20","Ext_Thal_1",0.198409801379871,0,0.00229825345470809,0,0,0.00235911488870552,0.0133315722767782,0,0,0.037932950256513,0,0,0,0.103325902686982,0.00608302823065896,0.386156113856763,0,0,0,0,0,0,0.00059999805616212,0,0,0,0,0,0,0,0,0,0,0.0890008067931384,0.00959230544568773,0,0,0,0.149547296633481,0.000982124601854505,0,0,0,0.000380731438696405,0,0,0.386156113856763,"Spotx20"
"Spotx21","Ext_Thal_1",0.0945192468472394,0.0459643437940371,0,0,0,0.0184068282136587,0.0129233859548298,0,0,0.00551067749204704,0,0,0.1031568562749,0.13926202947533,0.100640859347293,0.215622493751893,0,0,0,0,0,0,0,0,0,0,0.0265354471560103,0,0,0,0.0678270243519017,0,0.0070561168794743,0,0,0.0767821497358947,0.0781988726493648,0,0.0075936680761265,0,0,0,0,0,0,0,0.215622493751893,"Spotx21"
"Spotx22","Inh_Meis2_4",0,0,0,0,0,0.033341075213021,0,0,0,0.155895075592986,0,0,0.225315061260789,0,0.0113227657481565,0,0.0112141952554868,0,0,0,0,0,0.0177508955124455,0,0,0,0,0,0,0,0,0,0.00146113383010056,0.00712190410698092,0,0,0.0760036228122089,0,0,0,0,0,0.341370513527784,0.119203757140041,0,0,0.341370513527784,"Spotx22"
"Spotx23","Astro_2",0,0,0,0,0,0,0,0,0,0,0,0,0.133187775154791,0,0.0110467616532618,0,0,0,0,0,0.383220109747551,0,0,0,0,0,0.429590333805142,0,0,0,0,0,0,0,0,0,0.000216572072225731,0,0,0,0,0,0,0.0371741389373847,0,0.00556430862964336,0.429590333805142,"Spotx23"
"Spotx24","Ext_Thal_2",0,0,0,0.157062528674565,0,0.00156464191864951,0.0107310759253258,0,0,0,0,0.0665646214127338,0,0.125463510173884,0.0753396192054828,0.0677178961749022,0,0,0,0,0,0,0.0521628666170702,0,0,0,0,0,0,0,0,0,0.0065020500706963,0.0703520619228159,0.299274205768727,0,0.0632387374243484,0,0.00328938293912128,0,0,0,0,0.000736801771678403,0,0,0.299274205768727,"Spotx24"
"Spotx25","Inh_Pvalb",0.0063033059821889,0.0274519529342855,0,0,0,0.0208916890372207,0.0147866676284656,0,0,0,0,0,0.813751693272347,0.0129897514413488,0,0,0,0,0,0,0,0,0.000968030343698347,0,0,0,0,0,0,0,0.0405160740545832,0,0,0.00197001012691063,0,0,0.0165675014954325,0,0.0136612088822411,0,0,0,0,0.0301421148012767,0,0,0.813751693272347,"Spotx25"
"Spotx26","Ext_L23",0,0,0,0,0,0.000165525248768827,0.181203340579914,0,0,0.00898887657165268,0,0.671611662651711,0,0,0,0.0448884599836366,0.0344820508990024,0,0,0,0,0,0.012558163546286,0.00306020023054973,0.0425240705143755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000517649774103516,0,0,0,0,0,0,0,0.671611662651711,"Spotx26"
"Spotx27","Ext_L5_1",0,0,0,0,0,0,0.00127430022635987,0,0,0,0,0.190456308841786,0,0,0,0,0.0167300293079551,0,0,0,0,0,0.0141106118262366,0,0.446397467648354,0,0,0,0,0.331031282149308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446397467648354,"Spotx27"
"Spotx28","Ext_ClauPyr",0.0301940592066337,0,0,0,0.0716910121302387,0,0,0.317896721710345,0,0.0088807346738518,0,0,0.0971768880348433,0.0352048092657446,0.0137979144389639,0.239778596128508,0,0,0,0,0.115051156975476,0,0,0.00160343086595121,0,0,0.0388486742270641,0,0,0,0,0,0,0,0,0,0.00670483791486603,0,0,0,0.00469075119125523,0,0.0184804132362592,0,0,0,0.317896721710345,"Spotx28"
"Spotx29","Ext_L5_2",0,0,0,0,0,0,0.00213369631452035,0.0138076002223803,0,0.0468851204638957,0,0.0442786632451154,0.0991494841168886,0,0,0,0.092745173667976,0,0,0,0,0,0.00315919665735536,0.423417231830604,0.115733144962874,0,0,0,0,0.00224217034986693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156448518168524,0,0,0.423417231830604,"Spotx29"
"Spotx30","Ext_Hpc_2",0,0,0.0585329556166318,0,0,0,0.00908203512880347,0,0.0611375164170327,0.0110252461297843,0,0.00175145979021442,0,0.132163905762568,0,0.0124852998323703,0,0,0.000944815955840414,0,0,0,0.0114102104862096,0.168226224758552,0.153098837021037,0,0,0,0.189591770189107,0.136656376508255,0,0,0,0,0,0,0,0,0,0.0462297770821996,0,0,0,0,0.00766356932139465,0,0.189591770189107,"Spotx30"
"Spotx31","Inh_Meis2_3",0.0291379195282839,0,0,0,0,0.038181116581961,0.0916790803713401,0,0,0,0,0.0181169057507564,0,0,0.111705310682166,0,0,0,0,0.0305097579279347,0,0,0.062699036398118,0,0,0,0,0.0041912332130663,0,0,0,0,0,0,0.00312717738494144,0,0,0.591128768592024,0.00921626651758285,0,0,0,0,0.0103074270518258,0,0,0.591128768592024,"Spotx31"
"Spotx32","Unk_1",0.0149842011727296,0,0.017054825051871,0,0,0.00280054795575091,0.000827185388536742,0,0,0.0635485867276456,0,0.0174471073748233,0.0676913225760822,0,0.0437767390194069,0,0,0,0,0.0532317657228341,0,0,0.246633896755788,0,0.040446569648316,0,0,0.210397523602557,0,0,0,0,0,0.0316584910444181,0.0417695868434093,0,0,0,0.0836798930277176,0.0300920037972905,0,0,0.0339597542908232,0,0,0,0.246633896755788,"Spotx32"
"Spotx33","Ext_L6B",0,0,0.00925718417970087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306750520938057,0.0884236081009569,0.362895913260814,0,0,0,0.0668440698836428,0,0,0,0,0,0,0,0,0,0.00790757514070945,0,0.433996597340371,0,0,0,0,0.433996597340371,"Spotx33"
"Spotx34","OPC_1",0,0,0,0,0.482240787975488,0,0.0870391198120704,0.00684732221491141,0,0.023854400383674,0,0.0635392219805569,0,0,0,0,0.0108623049216245,0,0,0,0,0,0.00525228265608026,0.0247389406762146,0.260885547181335,0,0,0,0,0,0.00087850167500719,0,0,0,0,0,0,0,0,0,0.0338615705230382,0,0,0,0,0,0.482240787975488,"Spotx34"
"Spotx35","Ext_Thal_1",0.0640674046315296,0,0,0.0269517546356177,0,0.0615078708697708,0.0109228132915029,0.0898219461120242,0,0,0,0,0,0,0.0215904215698256,0.466828896406352,0,0,0,0,0,0,0.0683245147760224,0,0,0,0,0,0,0,0,0,0,0.00567040772240931,0.13919388945639,0,0.00151417087110022,0,0.00753815877255828,0,0,0,0.034469341581258,0.00159840930363855,0,0,0.466828896406352,"Spotx35"
"Spotx36","OPC_2",0.0103266487430285,0.0862133690982805,0,0,0,0,0,0.00834069196840557,0,0,0,0,0,0,0,0.132284124657281,0,0.457030248904794,0,0.0111034903720095,0.0688134721070693,0.0128423967833043,0.00403134463426587,0,0,0.00536000220632365,0,0,0,0,0.0309266967713261,0,0,0,0,0,0,0.00930997127979316,0,0,0,0.108845998666082,0,0.0545715438080362,0,0,0.457030248904794,"Spotx36"
"Spotx37","Inh_Pvalb",0.0292059945099227,0,0.00249798029134213,0,0,0.00338858323551507,0,0.0993361065271305,0,0.0425012655652461,0,0,0.574512878825814,0.174845449084786,0,0,0,0,0,0,0,0,0,0,0.00653104320014672,0,0,0,0,0,0,0,0,0,0,0,0.0642948602661506,0,0.00219327523160549,0.000692563262339989,0,0,0,0,0,0,0.574512878825814,"Spotx37"
"Spotx38","Micro",0.000448797753741896,0,0.000931063547531232,0,0.01020362134506,0,0,0,0,0,0.331465780787032,0.0034089667157141,0,0,0,0.0812432003761801,0,0,0,0,0.0686678712639263,0.297780449507358,0,0.00627228970342977,0,0,0.108372099154996,0,0,0,0,0,0,0,0,0.0895123846680821,4.44924440009351e-05,0,0,0.00164898273294695,0,0,0,0,0,0,0.331465780787032,"Spotx38"
"Spotx39","Ext_Thal_1",0,0,0,0.0417466065112575,0,0,0,0.0836397582698499,0,0,0,0.045223046542894,0,0.100563321673976,0.00472095477843207,0.228167368076499,0.135912478312643,0,0,0,0,0,0.000622163943061576,0,0.00113249196750677,0,0,0.133358188386781,0,0.0245999827466031,0,0,0,0.00902935644977611,0.181104344126436,0,0,0,0,0,0,0,0.00984022325450748,0.000339714959775565,0,0,0.228167368076499,"Spotx39"
"Spotx40","Inh_Pvalb",0,0,0,0,0,0,0,0,0,0,0,0,0.879196794379462,0.0311126679548018,0.0395265307222271,0,0,0,0,0,0,0,0.00829512835409161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418688785894177,0,0,0.879196794379462,"Spotx40"
"Spotx41","Inh_Meis2_1",0.0028697113955652,0,0.0664080012160863,0,0,0.124715808059407,0.00966324836427469,0,0,0,0,0,0,0.0213375299763215,0.077071242032111,0,0,0,0,0.0549890067927399,0,0,0.0331705922388516,0,0,0,0,0.171977848273843,0,0,0,0,0.100624660845978,0,0,0,0,0.170930364581284,0,0.143648045215262,0,0,0.0225939410082758,0,0,0,0.171977848273843,"Spotx41"
"Spotx42","Astro_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138619049551274,0.330576665702262,0,0,0,0,0,0.175866599294626,0,0,0,0,0,0,0,0,0.149909908843023,0,0.155945391604322,0,0,0.0490823850044932,0,0,0,0,0,0.330576665702262,"Spotx42"
"Spotx43","Ext_L6B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006695898974073,0.16919009070741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824114010318517,0,0,0,0,0.824114010318517,"Spotx43"
"Spotx44","Ext_Thal_2",0.0100342841347984,0,0,0.135142446480477,0,0.00633304290842425,0,0,0.000154222253270707,0,0,0,0,0.101443598311754,0,0.262109701059787,0,0,0,0,0,0,0,0,0,0.00545821524710263,0,0.0371854909684483,0,0,0,0,0.0292967278814672,0.0120800823874936,0.381815689976918,0,0,0,0,0,0,0,0.018946498390059,0,0,0,0.381815689976918,"Spotx44"
"Spotx45","Ext_Pir",0.040989981762232,0,0,0,0,0.108798132541308,0.266908620178252,0,0,0,0,0,0,0,0.0386149360884242,0.0894375693577513,0,0,0,0,0,0,0.0193115042837924,0,0,0.00261019807148743,0,0.165065674851802,0,0,0,0,0,0,0,0,0,0.165798020254809,0.100228415652182,0,0,0,0,0.00223694695795971,0,0,0.266908620178252,"Spotx45"
"Spotx46","Inh_Meis2_3",0.0186417794875173,0,0.0390071247736036,0,0,0.00663487830868061,0.0325250596040211,0,0,0,0,0,0.00397987829128136,0,0.00147108089123994,0,0,0,0.173952219785294,0.0352288773704506,0,0,0.00374355651152723,0,0,0,0,0,0,0,0,0,0,0,0.0224311259395081,0,0,0.641211315582978,0,0.0210673824859244,0,0,0,0.000105720967973019,0,0,0.641211315582978,"Spotx46"
"Spotx47","Ext_Pir",0.133064437836573,0,0,0,0,0.00726422648294209,0.226505878950007,0.0778143142229066,0.0167644916032141,0.0537618500177127,0,0,0,0.0282090201325785,0.104380539080808,0,0,0,0,0.157355309607554,0,0,0.0679461032911049,0,0,0,0,0.0477083119069879,0,0,0,0,0,0,0,0,0,0.0223101003337839,0.00876714095875617,0,0.0308371175292704,0,0.00780657032013863,0.00950458772566195,0,0,0.226505878950007,"Spotx47"
"Spotx48","Astro_0",0.027726010115236,0.0173970547176135,0.00204799084082687,0,0,0,0.00787897920322225,0,0,0.0118129523417707,0,0,0,0,0,0,0,0,0.191409012794801,0,0.480479315128315,0.044818141046879,0.0605196847226676,0.0130868370327596,0,0,0.0552586801943401,0,0,0,0,0,0,0,0,0,0,0,0.00535445425778273,0.0334182338334519,0.0471066993998141,0,0,0.00168595437051939,0,0,0.480479315128315,"Spotx48"
"Spotx49","Ext_L5_1",0.030413919377601,0,0,0,0,0.0518782037636673,0,0,0,0.00695199302342145,0,0.029509281703874,0,0,0,0,0.124103705678614,0,0,0.0184675947186151,0,0,0.20568853764903,0,0.418197614713991,0,0,0,0,0.0710503077030682,0,0,0,0.0223648028403009,0,0,0,0,0.0213740388278178,0,0,0,0,0,0,0,0.418197614713991,"Spotx49"
"Spotx50","Ext_Amy_2",0,0,0,0,0,0,0.00164401498393928,0,0.0272194013983873,0.514580680015898,0,0.100329830276485,0,0,0,0,0.00869660568026832,0,0,0,0,0,0,0.0504369834504165,0.152667968737899,0.00764616286130137,0,0,0,0.136778352595406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514580680015898,"Spotx50"
"Spotx51","Inh_Meis2_3",0.0442405479599722,0,0,0,0,0,0,0,0,0.0662809451853125,0,0,0,0.00308195861530189,0,0,0,0,0,0.196629078133791,0,0,0.108856969518013,0,0,0,0,0.126497532820857,0,0,0,0,0,0,0,0,0,0.453484834903369,0.000928132863382305,0,0,0,0,0,0,0,0.453484834903369,"Spotx51"
"Spotx52","OPC_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Spotx52"
"Spotx53","Inh_5",0.162326619301156,0.00506443925500871,0,0,0,0.0399022210689901,0.0487143020548585,0,0,0.063741513806504,0,0,0.107283108735613,0.468958115864569,0,0.0199281542016527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187395087490813,0,0,0.0461384006822117,0,0.0192036162803552,0,0,0,0,0,0,0,0.468958115864569,"Spotx53"
"Spotx54","Astro_0",0,0,0,0,0,0,0.00170651786143355,0.285266930346219,0,0.00530369786925778,0,0.0219809603866711,0,0,0,0,0.0237196555364926,0,0,0.018110268247645,0.482290861361844,0,0,0.01481815670476,0,0,0.122869577727531,0,0,0,0,0,0,0,0,0,0,0.0151737136253891,0,0,0,0,0,0,0,0.00875966033275622,0.482290861361844,"Spotx54"
"Spotx55","Ext_Thal_2",0.0726555806251181,0,0,0.066534823930309,0,0.00621516024889984,0.00313827392000782,0,0.0347167550487621,0.00380965520204877,0,0,0,0,0.010925111833654,0,0,0,0,0.0404963160041192,0,0,0.0309330479407843,0.00514927611214316,0,0,0,0,0,0,0,0,0,0.0577372081959623,0.50950625523748,0,0,0.104779823239524,0.0253784557939064,0.0198772515710409,0,0,0,0.00814700509624052,0,0,0.50950625523748,"Spotx55"
"Spotx56","Ext_Thal_2",0.149876353884937,0,0,0.0129160700759569,0,0.0522183430227602,0,0,0,0,0,0,0.0194956013314783,0.0454837624744332,0,0.0336318336497523,0,0,0,0.00175833184344587,0,0,0.0510149746943468,0,0,0,0,0,0,0,0,0,0,0.0333796800177514,0.423898207973996,0,0.0155167632672738,0.114108800952173,0.00289418072807803,0.0235291896256297,0,0,0.0132208671459369,0.00526989380192931,0.00178714551012178,0,0.423898207973996,"Spotx56"
"Spotx57","Ext_Hpc_3",0,0,0.151017557107482,0,0,0,0.0221808479103497,0,0,0.00182898748893635,0,0.0523594248373826,0,0,0,0,0.0571381778946057,0,0,0,0,0,0.180911280309089,0.171467525800089,0.0610047213297612,0,0,0,0.0891902133551675,0.0130420526366845,0,0,0,0,0,0,0,0,0,0.199859211330453,0,0,0,0,0,0,0.199859211330453,"Spotx57"
"Spotx58","OPC_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Spotx58"
"Spotx59","Ext_Pir",0.0933775263842632,0,0,0,0,0.118683011786878,0.310265054943464,0,0,0.0564924603281352,0,0,0,0.0965847473327768,0,0,0,0,0,0,0,0.0271109260040453,0.0265634076703815,0,0,0,0,0.0215748144307472,0,0,0,0.0538235626158867,0,0.00593328948434412,0,0,0.150943852832111,0,0.00418701064201173,0,0,0,0,0.0344603355449551,0,0,0.310265054943464,"Spotx59"
"Spotx60","Astro_0",0.0551826494152815,0,0,0,0,0,0,0,0,0.0571265583543844,0,0,0.155062991364423,0.0848131375663692,0,0.0365827791605033,0.00480914014453473,0,0,0,0.323009359705386,0,0.0230526087147593,0,0,0,0.0311948033198889,0,0,0,0,0,0,0,0,0,0.00273630395390934,0,0,0,0,0,0,0.22642966830056,0,0,0.323009359705386,"Spotx60"
"Spotx61","OPC_1",0.0152621012837774,0,0,0.142921981152061,0.307914826381708,0.149989207942626,0,0.153518193337263,0,0.00257282697594932,0,0,0,0.00223505299141405,0,0.00272266349544367,0,0,0,0.0131179803953004,0,0,0.0417236145306657,0,0,0,0,0,0,0,0,0,0,0.00644164188782423,0.142490883447906,0,0,0,0,0,0,0,0,0.019089026178062,0,0,0.307914826381708,"Spotx61"
"Spotx62","Ext_Hpc_4",0,0,0.266365848307569,0,0,0,0.128758298963081,0.00856273306702766,0,0.00158365858262948,0,0,0,0,0,0,0,0,0.164433577648528,0.0902730248853771,0,0,0,0,0,0,0,0.116367583218401,0,0,0,0,0,0,0,0,0,0.09887994584102,0,0.124775329486368,0,0,0,0,0,0,0.266365848307569,"Spotx62"
"Spotx63","Ext_Pir",0,0,0,0,0,0,0.713963810023746,0.0602582887463998,0,0,0,0.00949765461581097,0,0,0,0,0.00571592895700037,0,0,0.0245008191012617,0,0.0179417460411683,0.0110972076318501,0,0,0,0,0.053056978377752,0,0,0,0,0,0,0,0,0,0.103967566505011,0,0,0,0,0,0,0,0,0.713963810023746,"Spotx63"
"Spotx64","Inh_Meis2_1",0.0121594073657935,0,0,0,0,0.114126821012384,0,0,0,0,0,0,0.00741361127155298,0.0868479884480762,0.0280684352201252,0.10402707840463,0,0,0,0,0,0,0.0404759656778988,0,0.00310209245854415,0.0766681500590851,0,0.389599301872652,0,0.0667346472862103,0,0,0,0,0.0279510139086068,0,0,0,0.00175761678196409,0,0,0,0.0402151825671628,0.000852687665314091,0,0,0.389599301872652,"Spotx64"
