"","predicted.id","prediction.score.Inh_4","prediction.score.Oligo_2","prediction.score.Ext_Hpc_4","prediction.score.Ext_Unk_3","prediction.score.OPC_1","prediction.score.Inh_1","prediction.score.Ext_Pir","prediction.score.Ext_ClauPyr","prediction.score.LowQ_2","prediction.score.Ext_Amy_2","prediction.score.Micro","prediction.score.Ext_L23","prediction.score.Inh_Pvalb","prediction.score.Inh_5","prediction.score.Inh_Sst","prediction.score.Ext_Thal_1","prediction.score.Ext_L25","prediction.score.OPC_2","prediction.score.Ext_Hpc_1","prediction.score.Inh_Meis2_2","prediction.score.Astro_0","prediction.score.Inh_6","prediction.score.Unk_1","prediction.score.Ext_L5_2","prediction.score.Ext_L5_1","prediction.score.Ext_L56","prediction.score.Astro_2","prediction.score.Inh_Meis2_1","prediction.score.Ext_Hpc_2","prediction.score.Ext_L6","prediction.score.Oligo_1","prediction.score.Ext_Amy_1","prediction.score.Inh_Lamp5","prediction.score.Inh_2","prediction.score.Ext_Thal_2","prediction.score.Astro_1","prediction.score.Inh_Vip","prediction.score.Inh_Meis2_3","prediction.score.Inh_3","prediction.score.Ext_Hpc_3","prediction.score.Astro_3","prediction.score.Ext_L6B","prediction.score.Inh_Meis2_4","prediction.score.Nb_2","prediction.score.Nb_1","prediction.score.Astro_4","prediction.score.max","spot"
"Spotx11","Astro_1",0,0,0,0.017165104328536,0,0,0,0,0,0,0,0,0,0,0,0.00272907470371504,0,0,0,0,0.0824646381166112,0,0,0,0,0,0.00282363811092057,0,0,0,0,0,0,0,0,0.714531657044696,0,0,0,0,0.180285887695522,0,0,0,0,0,0.714531657044696,"Spotx11"
"Spotx12","Inh_4",0.222876077986442,0,0,0,0,0.011601704574701,0.138682333883426,0,0,0,0,0.00770383920186106,0,0,0,0,0.0194407603929896,0,0,0,0.170199662142884,0.0470236383848268,0.00264824437302714,0,0.00960093120438596,0,0.18080787745259,0,0,0,0,0,0,0,0,0,0,0.0612590591819967,0.12815587122087,0,0,0,0,0,0,0,0.222876077986442,"Spotx12"
"Spotx13","Astro_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106672036747561,0.564625787043206,0,0,0,0,0,0.2094959549681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119206221241134,0.564625787043206,"Spotx13"
"Spotx14","Ext_Thal_1",0,0.00710287010074505,0,0.0423809680747821,0,0,0,0,0,0,0,0,0,0,0,0.940947142110724,0,0,0,0,0,0,0.00956901971374934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940947142110724,"Spotx14"
"Spotx15","Ext_Unk_3",0,0.0219998490877122,0,0.672299623813741,0,0.00185814570782962,0,0,0,0,0,0,0,0,0,0.0354654335166223,0,0,0,0,0.0768131683153983,0,0.0368761536309868,0,0,0,0.0193811941506592,0.0840768640055615,0,0,0,0,0,0,0.0232132209593051,0,0,0,0,0,0,0,0,0,0,0.0280163468121834,0.672299623813741,"Spotx15"
"Spotx16","Inh_Meis2_1",0,0.00793897461073435,0,0.0741624763546152,0,0.000391977648814537,0,0,0,0,0.0767639782682521,0,0.0335658933914383,0,0,0,0,0,0,0.0330536466575703,0,0,0.00779504090948071,0,0,0,0,0.765756229733185,0,0,0,0,0,0,0,0,0,0.000571782425909565,0,0,0,0,0,0,0,0,0.765756229733185,"Spotx16"
"Spotx17","Ext_Thal_1",0,0,0,0.00789376597328276,0,0.000708075705598937,0,0,0,0,0,0,0,0,0,0.962411721249545,0,0,0,0,0,0,0.0067863827315948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216576616611029,0.000542392678876074,0,0,0,0,0,0,0,0.962411721249545,"Spotx17"
"Spotx18","Ext_L56",0.00467420992578779,0.00717087289168213,0,0,0,0.00467420992578779,0,0,0,0,0,0,0,0,0,0,0.00398504813801509,0,0,0,0.136099276995112,0,0,0,0,0.487486524877614,0.069946418373538,0,0,0.0215616949141299,0,0,0,0.00156033525413191,0,0.112199593484857,0,0,0.00467420992578779,0,0.0160551311728878,0.12991247412067,0,0,0,0,0.487486524877614,"Spotx18"
"Spotx19","Inh_Meis2_3",0.00742428484222942,0,0,0,0,0.00895216749817004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366254723408017,0,0,0.014758713685096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923293841433248,0.00894552020045506,0,0,0,0,0,0,0,0.923293841433248,"Spotx19"
"Spotx20","Inh_4",0.374233691868709,0,0,0,0,0.0233853920312095,0,0,0,0,0,0,0.0825964518661557,0.318546946843016,0,0.019133217944739,0.00458137914064479,0,0.0250158157664697,0.00501809152297233,0,0,0.00428638217088502,0,0,0,0,0,0,0,0,0,0,0.0841774599442324,0,0,0,0.0523252428413701,0.00669992805959572,0,0,0,0,0,0,0,0.374233691868709,"Spotx20"
"Spotx21","Inh_Vip",0,0,0,0,0,0.0388031961865887,0,0,0,0,0.0444455635985809,0,0.311797756068024,0,0.0619802960330531,0,0,0,0,0,0.0172220963647714,0,0.00416099767792211,0,0,0,0.00803031832918402,0,0,0,0,0,0.0268698040739973,0,0,0.0137334158230837,0.470530939167889,0.00242561667690529,0,0,0,0,0,0,0,0,0.470530939167889,"Spotx21"
"Spotx22","Inh_Meis2_4",0,0.000968907188466509,0,0,0,0,0,0,0,0.000224919665857024,0,0,0,0,6.58441495173407e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00322013450684811,0,0,0,0,0,0,0,0,0.00402116385336237,0,0.00248530667314635,0,0,0,0.989013723962801,0,0,0,0.989013723962801,"Spotx22"
"Spotx23","Astro_0",0,0.00268098411803044,0,0,0,0,0,0,0,0,0,0,0.166190195174261,0,0,0,0,0,0,0,0.586446863217188,0,0,0,0,0,0.0762161943935586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168465763096962,0.586446863217188,"Spotx23"
"Spotx24","Inh_Meis2_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129990335694846,0,0,0,0,0.237533383085824,0.140085094758548,0,0,0,0,0,0.046975180627559,0,0,0.0161747687075988,0,0,0,0.00479033449173931,0,0,0,0.377360177127384,0.0429538586451796,0,0,0,0,0,0,0.00413686686132131,0.377360177127384,"Spotx24"
"Spotx25","Inh_Pvalb",0,0,0,0,0,0,0,0,0,0,0,0,0.990416134499763,0,0.00958386550023719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990416134499763,"Spotx25"
"Spotx26","Ext_L23",0,0,0,0,0,0.00169104294481088,0,0,0,0,0,0.97452274290705,0,0,0,0,0,0,0,0,0.0128172926346927,0,0,0,0,0,0.010968921513447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97452274290705,"Spotx26"
"Spotx27","Ext_L5_1",0,0.0455637904918893,0,0,0.116204556304861,0,0.0167117929463745,0,0,0.0317253118888994,0.0474090616616865,0.0392671781609711,0,0,0,0,0.0288975610412741,0,0,0.0313445927412869,0,0,0,0,0.267306450264383,0.0902861951106004,0,0,0,0.207279458457143,0,0,0,0,0,0,0,0,0,0,0,0.0780040509306315,0,0,0,0,0.267306450264383,"Spotx27"
"Spotx28","OPC_1",0.0754071562312064,0.0024736045133243,0,0,0.852865286939661,0.00330182601042159,0,0,0,0.00639482843026553,0,0,0,0,0,0.0223564750320208,0,0.00298665658334648,0,0,0.022913175185742,0,6.24637392452878e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971327270145471,0,0,0,0,0,0.00152525463331184,0,0.852865286939661,"Spotx28"
"Spotx29","Ext_L5_2",0,0,0,0,0,0,0,0,0,0.00298815257650206,0,0.078379249266532,0.0190622068600507,0,0,0,0,0,0,0,0,0,0,0.856906272483796,0.0356611279447702,0,0,0,0,0.00700299086834869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856906272483796,"Spotx29"
"Spotx30","Ext_Hpc_2",0,0,0,0,0,0,0.00754294876437015,0,0,0.000663350370275831,0,0,0,0,0,0.00357989452403317,0.00179847556485415,0,0,0,0,0,0.0344398418687861,0.0410147688419502,0.00438658571408267,0,0,0,0.743505504642789,0.159266527248959,0,0,0,0,0,0,0,0,0,0.00380210245989945,0,0,0,0,0,0,0.743505504642789,"Spotx30"
"Spotx31","Inh_Meis2_3",0,0.0207939137180049,0,0,0,0,0,0.107463652400406,0,0,0,0.157240443511479,0,0,0,0.0393877234464105,0,0,0,0.0266657618517044,0.186149902960478,0,0.0194366414143907,0,0,0,0.18371350519391,0,0,0,0,0,0,0.00529105986524659,0,0,0,0.244414973425709,0,0,0,0,0,0,0,0.00944242221226036,0.244414973425709,"Spotx31"
"Spotx32","Ext_Thal_2",0,0,0.0097928902034799,0.0116636015931748,0,0,0,0,0,0,0,0,0.112238777015071,0,0,0,0,0,0,0.0773792310082984,0,0,0.0382796194134199,0,0,0.018678918274083,0,0.167958744517596,0,0,0,0,0,0.000998308020498655,0.528159371598836,0,0.00173052722630992,0.0219644633739013,0.0111555477553319,0,0,0,0,0,0,0,0.528159371598836,"Spotx32"
"Spotx33","Micro",0,0,0,0,0,0.0402402022014442,0.0013272999964979,0,0,0,0.958432497802058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958432497802058,"Spotx33"
"Spotx34","OPC_1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Spotx34"
"Spotx35","Unk_1",0.0134336014738566,0.0986827246805178,0,0.167133385354773,0,0.131040860967641,0.0443357537394581,0,0,0,0,0,0,0,0.0431499808207325,0.159802333121901,0,0,0,0.0113595170929784,0.004848381926462,0,0.168585697715398,0,0,0,0,0,0,0,0,0.0922971140088794,0,0.000596229146173545,0.0443637868047353,0,0,0,0.0203706331464933,0,0,0,0,0,0,0,0.168585697715398,"Spotx35"
"Spotx36","OPC_2",0,0.404367850105811,0,0,0.00628927309616734,0,0,0,0,0,0,0,0,0,0,0,0,0.497526323684844,0,0,0.0635792883197905,0,0,0,0,0,0.0255923102121749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264495458121277,0,0,0,0,0.497526323684844,"Spotx36"
"Spotx37","Inh_Pvalb",0.0260242704610133,0,0,0,0,0.0035510115508968,0,0,0,0,0,0,0.482874842136074,0,0,0,0,0,0,0.0612361568552947,0,0,0.00425247285627627,0,0.0543068528762619,0,0,0,0,0,0,0,0.0153096095151132,0.00672355684418678,0.256051896679514,0,0.0688616563804617,0,0.0208076738449081,0,0,0,0,0,0,0,0.482874842136074,"Spotx37"
"Spotx38","Ext_L5_2",0,0,0,0,0,0,0,0,0,0.00625673560443478,0.177013872126683,0.0377345130959287,0.0648110593515179,0,0,0,0,0,0.00356603255842888,0,0,0,0,0.687846996976421,0.0136254180829427,0,0.00210454561370566,0,0,0,0,0,0,0.00142862763185374,0,0.001403364628852,0.00199920610604853,0,0.002209628223183,0,0,0,0,0,0,0,0.687846996976421,"Spotx38"
"Spotx39","OPC_1",0,0,0,0,0.965663157809173,0,0,0,0,0,0,0.00599984242483831,0,0,0,0.0160192964888431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45855927225391e-05,0,0,0,0.012293117684423,0,0,0,0,0,0.965663157809173,"Spotx39"
"Spotx40","Inh_Pvalb",0,0.000642928858648674,0,0,0,0.00139717538097067,0,0,0,0,0,0,0.957065596187161,0,0.0121145014603266,0.0156213107370069,0,0,0,0,0.0036100859767309,0,0.00177755402982399,0,0,0,0.00115803440435014,0,0,0,0,0,0,0,0.00661281296498129,0,0,0,0,0,0,0,0,0,0,0,0.957065596187161,"Spotx40"
"Spotx41","Inh_1",0.0071102849768642,0,0,0,0,0.517266370947831,0,0,0,0,0,0,0.0085675131326017,0,0,0,0,0,0,0.000322453739903921,0,0,0.13867052801497,0,0,0,0,0.10767747283706,0,0,0,0,0,0.00809189972615343,0,0,0,0.204199306188767,0.0080941704358487,0,0,0,0,0,0,0,0.517266370947831,"Spotx41"
"Spotx42","Inh_Meis2_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375490115629125,0.0393834762165003,0,0.000482575215951185,0,0,0,0.011919671984733,0.909467731944063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119753307584026,0.909467731944063,"Spotx42"
"Spotx43","Ext_L6B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268848792498303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731151207501696,0,0,0,0,0.731151207501696,"Spotx43"
"Spotx44","Ext_Thal_2",0.226151605216334,0,0,0,0,0.00958979773481721,0,0,0,0,0,0,0.00703220799898121,0,0,0.121321848679737,0,0,0,0,0.0326613096692059,0.0237651429633531,0.0144710595572253,0,0,0,0,0,0,0,0,0,0.00791695825397301,0,0.420809048784294,0.0236113229597061,0.0464790088716905,0,0.0551697510810404,0,0.0110209382296423,0,0,0,0,0,0.420809048784294,"Spotx44"
"Spotx45","Inh_3",0.0592312186729879,0.184889884380495,0,0,0,0.177792637398474,0,0.060329188409431,0,0,0,0,0,0,0,0,0,0,0,0.0130467516072202,0.00801681706824196,0,0.0469496908623789,0,0,0,0,0,0,0.14022636612902,0,0,0,0.041504425303902,0,0,0,0,0.268013020167848,0,0,0,0,0,0,0,0.268013020167848,"Spotx45"
"Spotx46","Inh_Meis2_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536882505038392,0.0125371960016475,0,0.0118088866804864,0,0,0.0525392545387338,0.0100567080064121,0,0,0,0,0,0,0,0.0115543173774566,0,0,0.347551065093795,0,0,0,0,0,0,0,0.0170700672630774,0.536882505038392,"Spotx46"
"Spotx47","OPC_1",0.000384968218561988,3.00684981432858e-05,0,0,0.83875442839663,0,0,0,0,0,0,0,0,0.148072571043389,0,0.00332271493174034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210459528666331,0.00922478938286907,0,0,0,0,0,0,0,0,0.83875442839663,"Spotx47"
"Spotx48","Ext_Hpc_1",0,0.00983571204862015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00639272002256632,0,0,0.644009915701576,0.00100439431358047,0.145780882057123,0,0.00567826648227824,0,0,0,0.0110430888338363,0,0,0,0,0,0,0,0.00281239994250592,0.0917057928008872,0,0,0.00133896854288786,0,0.0803978592541381,0,0,0,0,0,0.644009915701576,"Spotx48"
"Spotx49","Ext_L25",0,0,0,0,0,0.0253745537613211,0,0,0,0,0,0,0,0,0,0,0.726308439534022,0,0,0.0365751303557789,0,0,0.0103464019601455,0,0.0815245056862838,0,0,0,0,0,0,0,0,0,0.0052545793854558,0,0,0.108497554579373,0.00611883473762047,0,0,0,0,0,0,0,0.726308439534022,"Spotx49"
"Spotx50","Ext_Pir",0,0.0225858962395906,0,0,0,0.0269153221013846,0.642242746825137,0,0,0.133806624342443,0,0,0,0,0,0,0,0,0,0,0,0,0.000704653041056473,0.0729806095286898,0,0.00386367229482424,0,0,0,0.0763531416735089,0,0.0155124949758962,0,0,0,0,0,0,0.00179494557144803,0,0,0,0,0.00323989340602092,0,0,0.642242746825137,"Spotx50"
"Spotx51","Astro_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122075801637741,0.634064492933329,0,0.00319629708032837,0,0,0,0.188383924438917,0,0,0,0,0,0,0.00239282549253584,0,0,0,0,0,0,0,0,0,0,0,0.0498866584171481,0.634064492933329,"Spotx51"
"Spotx52","OPC_2",0,0.189932733252886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797453441833841,0,0,0,0,0,0,0,0,0,0,0,0,0.0126138249132736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797453441833841,"Spotx52"
"Spotx53","Inh_5",0.172592987895188,0,0,0,0,0.000125515718716422,0,0,0,0,0,0,0,0.819003482361426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00827801402466927,0,0,0,0,0,0,0,0,0,0,0,0,0.819003482361426,"Spotx53"
"Spotx54","Ext_L56",0.000168156651531864,0,0,0,0,0.00047644604179267,0,0,0,0.00962625348853363,0,0,0,0,0,0,0,0,0,0,0.1830076205532,0,0,0,0,0.782884432967606,0.00543289269789376,0,0,0,0,0.0105061413142296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078980562852126,0.782884432967606,"Spotx54"
"Spotx55","Ext_L56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434342525720831,0.0110041907186653,0,0,0,0.00276483778752165,0.00109670227344691,0,0,0,0.00274928304742855,0.884412557755733,0.00122957469186457,0,0,0,0,0,0,0,0.0321048851004715,0,0,0,0.0205391007064856,0,0,0,0,0,0,0.000664615346299767,0.884412557755733,"Spotx55"
"Spotx56","Inh_5",0.138717820684509,0.00195719492425512,0,0,0,0.0164208140860274,0,0,0,0,0,0,0,0.301235385303624,0,0,0.264571500125906,0,0,0.0197207124243868,0.097491535106321,0,0.0131123191953805,0,0,0.0201355882259833,0.0688305488939966,0,0,0,0,0,0,0.0058244927148699,0.0202173443386279,0,0.00795502222523201,0.0158616455625278,0.00794807618835255,0,0,0,0,0,0,0,0.301235385303624,"Spotx56"
"Spotx57","Ext_Hpc_2",0.0143756846860626,0,0,0.0987604830777611,0,0,0.0271637637417203,0,0,0.155251252326539,0,0,0,0,0,0,0.0510229265425647,0,0,0,0,0,0.00991972997029204,0,0.0941688550940997,0,0,0,0.498793228031256,0.0405749036077716,0,0,0,0,0,0,0,0.00437501037693234,0,0.00559416254500125,0,0,0,0,0,0,0.498793228031256,"Spotx57"
"Spotx58","Oligo_2",0,0.718444334969894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400296420561246,0,0,0,0,0,0,0,0,0,0,0,0,0.241526022973981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718444334969894,"Spotx58"
"Spotx59","Inh_1",0.240067269577306,0,0,0,0,0.281826982809931,0,0,0,0.0127953199903375,0,0,0,0,0.0541835309338092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052825239745599,0,0.0591319909466776,0,0,0,0,0.15594817282976,0.132743320423318,0,0,0,0.0311687802772826,0.0268521082370177,0,0.281826982809931,"Spotx59"
"Spotx60","Oligo_2",0,0.477016546946152,0,0,0,0.0456121153683716,0,0,0.411299352719583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00463245272192721,0,0.00438949033218317,0.0029326040598715,0,0,0,0,0.028196721772403,0,0,0,0,0,0,0,0.0259207160795082,0,0,0,0,0,0,0,0.477016546946152,"Spotx60"
"Spotx61","Ext_Thal_1",0.010335702037923,0,0,0.193858472083544,0,0.00590321075947666,0,0,0,0,0,0,0,0,0,0.531425942020007,0,0,0.0160833539367804,0.04573315307919,0,0,0.000394726226905327,0,0,0.0205276490509273,0,0,0,0,0,0,0,0.00249343861772126,0.167176040370413,0,0,0.00220774168079344,0.0038605701363186,0,0,0,0,0,0,0,0.531425942020007,"Spotx61"
"Spotx62","Ext_Hpc_1",0,0,0,0,0,0,0.00800225304217522,0,0,0,0,0,0,0,0,0,0,0,0.915904516312008,0.0413111221871191,0,0,0.0234611902523689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113209182063294,0,0,0,0,0,0,0,0,0.915904516312008,"Spotx62"
"Spotx63","Ext_Pir",0,0,0,0,0,0,0.9860920120368,0,0,0.00528180927943383,0,0.00862617868376657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9860920120368,"Spotx63"
"Spotx64","Ext_Unk_3",0.0153834144923062,0.0474314148443624,0,0.220460166170715,0,0.0199399209400193,0,0,0,0,0,0,0.206739043322918,0,0,0.0879199461043181,0,0,0.000648647235220699,0.0132903193355294,0,0,0,0,0,0,0,0.154181811119511,0,0,0,0,0,0.00242745260151464,0.134191826581465,0,0,0.0806655685326942,0.0167204687194267,0,0,0,0,0,0,0,0.220460166170715,"Spotx64"
"Spotx65","Ext_Thal_1",0.00363762551553089,0,0,0.20246379137577,0,0.00732207109398626,0,0,0,0,0,0.00212395679951119,0,0,0,0.676346834570007,0,0,0,0,0,0,0.0652712600950258,0,0,0,0,0.0408036781297606,0,0,0,0,0,0.00138611220566156,0,0,0,0.000644670214746658,0,0,0,0,0,0,0,0,0.676346834570007,"Spotx65"
"Spotx66","Ext_Thal_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93265480964006,0,0,0,0,0,0,0.00842586842221777,0,0,0,0,0,0,0,0,0,0,0,0.0589193219377222,0,0,0,0,0,0,0,0,0,0,0,0.93265480964006,"Spotx66"
"Spotx67","Micro",0,0,0,0,0,0.0115349302021996,0,0,0,0,0.885475091855231,0,0,0,0.00226774886486121,0.0967609050021692,0,0,0,0,0,0,0,0,0,0,0.00207700150755101,0,0,0,0,0,0,0,0,0,0,0,0,0.00188432256798822,0,0,0,0,0,0,0.885475091855231,"Spotx67"
"Spotx68","Inh_4",0.150554403753745,0,0,0,0,0.10546949574802,0.0327272788058826,0,0,0.116456189566135,0,0,0.0223859552115691,0,0.0442697330712768,0.00836283147127672,0,0,0,0.0774931867676386,0,0,0.141379053366203,0,0.141088081239911,0.0110704650030123,0,0,0.0482324690023608,0.0434060461291116,0,0,0,0.0464676908240857,0.00898164141583449,0,0,0,0.00165547862393617,0,0,0,0,0,0,0,0.150554403753745,"Spotx68"
"Spotx69","Ext_ClauPyr",0,0,0,0,0,0,0,0.950675225337621,0,0,0,0.00635595425438597,0,0,0,0,0,0,0,0,0,0,0.0174812395266531,0,0,0,0,0,0,0.00473229485230386,0,0,0.0124385943669114,0,0,0,0.00473595569033086,0,0,0,0,0,0,0.00358073597179513,0,0,0.950675225337621,"Spotx69"
"Spotx70","OPC_2",0,0.114520111527274,0,0,0.0244356896897293,0,0,0,0,0,0,0,0,0,0,0,0,0.855961279895582,0,0,0,0,0,0,0,0,0,0,0,0,0.00508291888741513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855961279895582,"Spotx70"
"Spotx71","Inh_6",0,0,0,0,0,0.0174166313302063,0.014249612322297,0,0,0,0.0200012991578096,0,0.0214362845513464,0,0.00404079646052945,0,0.00537872501525954,0,0,0,0,0.737782262896439,0.00693466065524094,0,0,0,0,0.00849572827153506,0,0,0,0,0,0,0,0,0.00208337239724728,0.158279816681558,0,0.00235816622746059,0,0,0,0,0.00154264403307143,0,0.737782262896439,"Spotx71"
"Spotx72","Ext_Hpc_2",0,0,0,0,0,0,0.00373678183239971,0,0,8.71868462262406e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995195040864456,0,0,0,0,0,0,0,0,0.000980990456917652,0,0,0,0,0,0,0,0,0.995195040864456,"Spotx72"
