"","predicted.id","prediction.score.Inh_4","prediction.score.Oligo_2","prediction.score.Ext_Hpc_4","prediction.score.Ext_Unk_3","prediction.score.OPC_1","prediction.score.Inh_1","prediction.score.Ext_Pir","prediction.score.Ext_ClauPyr","prediction.score.LowQ_2","prediction.score.Ext_Amy_2","prediction.score.Micro","prediction.score.Ext_L23","prediction.score.Inh_Pvalb","prediction.score.Inh_5","prediction.score.Inh_Sst","prediction.score.Ext_Thal_1","prediction.score.Ext_L25","prediction.score.OPC_2","prediction.score.Ext_Hpc_1","prediction.score.Inh_Meis2_2","prediction.score.Astro_0","prediction.score.Inh_6","prediction.score.Unk_1","prediction.score.Ext_L5_2","prediction.score.Ext_L5_1","prediction.score.Ext_L56","prediction.score.Astro_2","prediction.score.Inh_Meis2_1","prediction.score.Ext_Hpc_2","prediction.score.Ext_L6","prediction.score.Oligo_1","prediction.score.Ext_Amy_1","prediction.score.Inh_Lamp5","prediction.score.Inh_2","prediction.score.Ext_Thal_2","prediction.score.Astro_1","prediction.score.Inh_Vip","prediction.score.Inh_Meis2_3","prediction.score.Inh_3","prediction.score.Ext_Hpc_3","prediction.score.Astro_3","prediction.score.Ext_L6B","prediction.score.Inh_Meis2_4","prediction.score.Nb_2","prediction.score.Nb_1","prediction.score.Astro_4","prediction.score.max","spot"
"Spotx23","Astro_0",0,0,0,0,0,0.00863297356017736,0,0,0,0,0,0,0.0907881265410179,0,0,0,0,0,0,0.0102401885893818,0.499077904224028,0,0,0,0,0,0.379046891644374,0,0,0,0,0,0,0,0,0,0,0,0.00464617186108226,0.00173582811760974,0,0,0,0.00583191546232787,0,0,0.499077904224028,"Spotx23"
"Spotx24","Inh_Sst",0.0535107183110578,0,0.0277445780902558,0,0,0.140664801867235,0.0609752771049291,0,0,0.0186492108575991,0,0,0.0298712781405885,0.0692912873783332,0.242835192424403,0,0,0,0,0,0,0,0.113980364207286,0,0,0,0,0,0,0,0,0,0,0.0385851575940463,0,0,0,0,0.129994950548142,0.0738971834761239,0,0,0,0,0,0,0.242835192424403,"Spotx24"
"Spotx25","Inh_Pvalb",0,0,0,0,0,0,0,0,0,0,0,0,0.978861595365548,0,0.00625490123419347,0,0,0,0,0,0,0,0.0148835034002588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978861595365548,"Spotx25"
"Spotx26","Ext_L23",0.0126015899937104,0,0,0,0,0.0196320572217067,0.0716160652924068,0,0,0.026419768759788,0,0.538822912709987,0,0,0,0,0.124329143539946,0,0,0,0.0292298368568108,0,0.0481822473852001,0.0249804190843868,0.0670531390166544,0,0.0205994893988824,0,0,0,0,0,0,0,0,0,0,0,0.00548402064829381,0.0110493100922268,0,0,0,0,0,0,0.538822912709987,"Spotx26"
"Spotx27","Ext_L5_1",0,0,0,0,0,0,0,0,0,0.0641083020096122,0,0.0347585827132714,0,0,0,0,0.0374728472056722,0,0,0,0,0,0.0443812311087451,0.155568049716555,0.549065215036668,0.0534087827248942,0,0,0,0.0612369894845821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549065215036668,"Spotx27"
"Spotx28","OPC_1",0.00796431112303685,0,0,0,0.932939691727514,0.00357933412171118,0,0,0,0,0,0,0,0,0,0.0256559110353065,0,0,0,0,0,0.00700138871200952,0,0,0,0,0,0,0,0,0,0,0,0.00191491353433448,0,0,0.020944449746087,0,0,0,0,0,0,0,0,0,0.932939691727514,"Spotx28"
"Spotx29","Ext_L5_1",0,0,0,0,0,0,0,0,0,0.126207778276718,0,0.0681267217490246,0,0,0,0,0.0335884389274731,0,0,0,0,0,0.0156517893811759,0.26651987741645,0.39266180622723,0.0536067818570212,0,0,0,0.0436368061649067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39266180622723,"Spotx29"
"Spotx30","Ext_Hpc_2",0.0139531111521877,0,0,0,0,0,0.06186970015513,0,0,0.199225223584302,0,0.0524395450339711,0,0,0,0,0,0,0.119758062028758,0,0,0,0.0498191978892544,0.0903920141620793,0.0514021573103795,0.0265165762029324,0,0,0.285902734229306,0.0149159378149655,0,0.0338057404367351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285902734229306,"Spotx30"
"Spotx31","Inh_Meis2_3",0.0200233061747343,0,0,0,0.0762166101088116,0.0505011233412043,0.0455315861617112,0.134300173661698,0,0.0131511832127817,0,0,0,0,0,0.0567454524661886,0,0,0,0.07017562717681,0.0340421385221532,0,0.0283943757194565,0,0,0,0.0240513044062499,0.113634371203466,0,0,0,0,0,0,0.104207935403257,0,0,0.167952881029472,0.0491232375991549,0.0119486938128505,0,0,0,0,0,0,0.167952881029472,"Spotx31"
"Spotx32","Inh_Meis2_1",0.0125211971671367,0,0.00769625484045582,0,0,0.149911442650155,0,0,0,0,0,0,0.0293741557590564,0,0.0358747675473473,0,0,0,0,0.191660162440701,0,0,0.101012259256638,0,0,0,0,0.206007345950085,0,0,0,0,0,0.0429708652025854,0,0,0.00768925751727194,0.197128210794876,0.0181540808736909,0,0,0,0,0,0,0,0.206007345950085,"Spotx32"
"Spotx33","Micro",0,0,0,0,0,0.00964269246986972,0,0,0,0,0.899393112024672,0,0,0,0,0,0,0,0.026733391301588,0,0,0,0,0,0,0,0,0,0.0510795427772687,0,0,0,0,0,0,0,0,0,0,0,0,0.0131512614266016,0,0,0,0,0.899393112024672,"Spotx33"
"Spotx34","OPC_1",0,0,0,0,0.951916880138132,0,0,0,0,0,0,0,0,0,0,0,0,0.0337853941664431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142977256954244,0,0,0,0,0,0.951916880138132,"Spotx34"
"Spotx35","Ext_Unk_3",0.0676141415150166,0,0,0.497075324115631,0,0.0193648835328349,0,0,0,0,0,0,0,0,0,0.0517131732877452,0,0,0,0,0,0,0.0237652825620315,0,0,0,0,0,0,0,0,0,0,0.0125431576234805,0.252214240437205,0,0,0,0.075709796926055,0,0,0,0,0,0,0,0.497075324115631,"Spotx35"
"Spotx36","OPC_2",0.0055354298898532,0.00883158343705685,0,0,0.04971106724941,0.0216130764557159,0,0,0,0,0,0,0,0,0,0,0,0.684825945540088,0,0,0.109472345947971,0.00441401716508124,0.00189693327012107,0.0178148446056867,0,0,0.0669403594430503,0,0,0.0161059130007251,0,0,0,0,0,0,0,0,0.00739437781308172,0,0,0,0,0.0054441061821592,0,0,0.684825945540088,"Spotx36"
"Spotx37","Inh_Pvalb",0.0168985788915316,0,0,0,0,0.120237919793755,0,0,0,0,0,0,0.661908784422854,0,0.129552327697692,0,0,0,0,0,0,0,0.0517327360792965,0,0,0,0,0,0,0,0,0,0.00582660496163835,0,0,0,0.00287624017242813,0,0.0109668079808039,0,0,0,0,0,0,0,0.661908784422854,"Spotx37"
"Spotx38","Micro",0,0,0,0,0.0190023838743937,0,0,0,0,0,0.772611431367764,0,0,0,0,0.0169933762439009,0,0,0,0,0.0129356816008242,0,0,0,0,0,0.131692287107352,0,0,0,0,0,0,0,0,0.0467648398057655,0,0,0,0,0,0,0,0,0,0,0.772611431367764,"Spotx38"
"Spotx39","OPC_1",0.0106719106223607,0,0,0.185046776853508,0.310979220756467,0,0,0,0.0269486619608954,0,0,0,0,0,0,0.00549946035870173,0.0343539195391743,0,0,0,0,0,0.056900282052662,0.069019346791291,0.108620763064118,0.0779338373136371,0,0,0,0.0280758706419612,0,0,0,0,0.0687274207987505,0,0,0,0.0172225292464727,0,0,0,0,0,0,0,0.310979220756467,"Spotx39"
"Spotx40","Inh_Pvalb",0,0,0,0,0,0,0,0,0,0,0,0,0.922036518494476,0,0.0568195491843408,0,0,0,0,0,0,0,0.0211439323211831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922036518494476,"Spotx40"
"Spotx41","Inh_Meis2_3",0,0,0,0,0,0.0141652360800246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12900435192539,0,0,0,0,0,0,0,0.111472184223981,0,0,0,0,0.025305600332986,0.0185077553775313,0,0,0,0.701544872060087,0,0,0,0,0,0,0,0,0.701544872060087,"Spotx41"
"Spotx42","Astro_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158222435321871,0.288840562542589,0,0,0,0,0,0.412629998201253,0,0,0,0,0,0,0,0,0.0202871980001181,0,0.100483745643977,0,0,0,0,0,0,0,0.0195360602901912,0.412629998201253,"Spotx42"
"Spotx43","Ext_L6B",0,0.00332240883976978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199562348085811,0,0,0,0.0167517018168163,0.363809434555635,0.00908998009607289,0,0,0.0157800505982205,0,0,0,0,0,0,0,0,0,0,0,0.568728200156597,0,0.00256198912830763,0,0,0.568728200156597,"Spotx43"
"Spotx44","Ext_Thal_2",0,0,0,0.120267353461975,0,0,0,0,0,0,0,0,0,0,0,0.372070350584529,0,0,0,0,0,0.0388173870507079,0,0,0,0,0,0,0,0,0,0,0,0.0247816764949366,0.444063232407851,0,0,0,0,0,0,0,0,0,0,0,0.444063232407851,"Spotx44"
"Spotx45","Inh_Meis2_3",0.035945347007323,0,0,0,0,0.241984502229395,0.0664161914242572,0,0,0.025912087566824,0,0,0,0.0517626361411241,0,0,0,0,0,0.0211785490725749,0,0,0,0,0,0,0,0,0,0,0,0.0208944003011158,0,0.0497127621840841,0,0,0,0.368355885228973,0.117837638844329,0,0,0,0,0,0,0,0.368355885228973,"Spotx45"
"Spotx46","Inh_Meis2_3",0.0139025735415974,0,0.0437848257169746,0,0,0,0.0211540039006199,0,0,0,0,0,0,0,0,0.0593775279715507,0.0257645714797543,0,0,0.0745193212141833,0,0,0.0563975280480913,0,0,0,0,0.00826382742756455,0,0,0,0,0,0.0383902588110436,0,0,0,0.567586332748345,0.0406537799152143,0.0502054492250612,0,0,0,0,0,0,0.567586332748345,"Spotx46"
"Spotx47","OPC_1",0,0,0,0,0.825983327972699,0.038705784520493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182621123901434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155455009167072,0.0105954099192766,0,0,0,0,0.0909078642806804,0,0,0.825983327972699,"Spotx47"
"Spotx48","Ext_Hpc_1",0.00829114085643817,0,0,0,0,0,0.00153619133413507,0,0,0,0,0,0,0,0,0,0,0,0.273200886587537,0,0.118851191323181,0.00664070580877446,0.0212397462782149,0,0,0,0.186594833485494,0,0,0,0,0,0,0,0.0503600361115772,0.187071763630894,0,0,0,0.0570548598263613,0.0891586447573913,0,0,0,0,0,0.273200886587537,"Spotx48"
"Spotx49","Ext_L5_1",0,0,0,0,0,0.00239496823882624,0.0492242693050157,0,0,0.049360252589874,0,0.183624007193065,0,0,0,0,0.123818542422438,0,0,0.117031878683548,0,0,0.0934729853716461,0.0265466861606439,0.340793622713852,0,0,0,0,0.0137327873210917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340793622713852,"Spotx49"
"Spotx50","Ext_Amy_2",0,0,0,0,0,0,0.10407303862484,0,0,0.253900745003133,0,0.0340337736126099,0,0,0,0,0,0,0,0,0,0,0.0128814078842736,0.134298251249126,0.0723680781726202,0.194343999024887,0,0,0,0.146541009046553,0,0.0216777085456102,0,0,0,0,0,0,0,0,0,0.0258819888363472,0,0,0,0,0.253900745003133,"Spotx50"
"Spotx51","Inh_Meis2_2",0,0,0,0,0,0.0909177055946491,0.0459544023113525,0,0,0.00981475535917779,0,0,0.0175861055956363,0,0,0,0,0,0,0.271558236704102,0.0886546705977578,0,0.002166692482407,0,0,0,0.0669281775919457,0.138069670176146,0,0,0,0,0,0,0,0,0,0.235525166039939,0.0328244175468876,0,0,0,0,0,0,0,0.271558236704102,"Spotx51"
"Spotx52","OPC_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Spotx52"
"Spotx53","Inh_5",0.0965930237107059,0,0,0,0,0.0216358157849104,0,0,0,0,0,0,0,0.731385885451452,0.0526182923454604,0,0,0,0,0,0,0,0.00733178086077797,0,0,0,0,0,0,0,0,0,0,0.0102406581249112,0,0,0,0,0.0722569170034997,0.00793762671828257,0,0,0,0,0,0,0.731385885451452,"Spotx53"
"Spotx54","Astro_2",0.00716395179669094,0.00520370632306966,0,0,0,0,0.00245589596491227,0,0,0,0,0,0,0,0,0,0,0,0,0.0080594318531821,0.443423304071132,0,0,0.0231037034295108,0.0326676961462865,0,0.451371876481114,0,0,0.020790936310776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00575949762332589,0,0,0.451371876481114,"Spotx54"
"Spotx55","Inh_3",0.0424668885958521,0,0,0.0887565988469759,0,0.0871854974783949,0,0,0,0.0642583483649581,0,0.0177037700661409,0,0,0.0918785873136749,0,0,0,0,0,0,0,0.058025816771983,0,0.076757185590213,0.128635702371762,0,0,0,0,0,0,0,0.0358709120028116,0.0860941560883518,0,0,0.051149421140605,0.171217115368277,0,0,0,0,0,0,0,0.171217115368277,"Spotx55"
"Spotx56","Ext_Thal_2",0.0544068379569726,0,0,0.239023018497195,0,0.0216534109662855,0,0,0,0,0,0,0,0.163336021421874,0,0,0,0,0,0,0,0.0099189103493917,0,0,0,0,0,0,0,0,0,0,0,0.0345570986733782,0.325427555266184,0,0,0,0.151677146868719,0,0,0,0,0,0,0,0.325427555266184,"Spotx56"
"Spotx57","Ext_Amy_2",0,0,0.0123309102164978,0,0,0.00075898945496541,0.151725479129773,0,0,0.464698018183535,0,0.0129454346422201,0,0,0,0,0.0358190485262448,0,0.102064364816587,0,0,0,0.0524642859757403,0.0117658879818912,0.040489390782033,0,0,0,0.094139890441257,0,0,0,0,0,0,0,0,0,0,0.0207982998492555,0,0,0,0,0,0,0.464698018183535,"Spotx57"
"Spotx58","OPC_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986268559265341,0,0,0,0,0,0,0,0,0,0,0,0,0.0137314407346592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986268559265341,"Spotx58"
"Spotx59","Inh_1",0.0887077468228867,0,0,0,0,0.393895257639514,0.0543731560715728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254393985230633,0,0,0,0,0,0,0,0,0.122941877431962,0,0.0248091908951039,0,0,0,0,0.152608171757391,0.0188798078631173,0,0,0,0.062685222839904,0.055660170155484,0,0.393895257639514,"Spotx59"
"Spotx60","LowQ_2",0.0108609672203818,0.00431727716119093,0,0,0,0.16046820961638,0.00126784026513796,0,0.320878845439742,0,0,0,0,0,0,0,0,0,0,0,0.124903300303589,0,0,0,0,0,0.154118881227799,0,0,0,0,0,0,0,0,0.107087556942447,0,0,0.0192528383642102,0.0147976975605552,0.082046585898568,0,0,0,0,0,0.320878845439742,"Spotx60"
"Spotx61","Ext_Unk_3",0.00381531591788536,0,0,0.468604176477591,0,0,0,0,0,0,0,0,0,0,0,0.179855035951395,0,0,0,0,0,0,0.0580409165103841,0,0,0,0,0,0,0,0,0,0,0,0.271122553250158,0,0,0,0.0185620018925877,0,0,0,0,0,0,0,0.468604176477591,"Spotx61"
"Spotx62","Ext_Hpc_1",0,0,0.0261529670159847,0,0,0,0.0211860757425517,0,0,0,0,0,0,0,0,0,0,0,0.549384126810596,0.0154658436749485,0,0,0.0675592561850177,0,0,0,0,0.0184630291929633,0,0,0,0,0,0,0,0,0,0.280773347408907,0,0.0210153539690312,0,0,0,0,0,0,0.549384126810596,"Spotx62"
"Spotx63","Ext_Pir",0,0,0,0,0,0,0.663514818267817,0,0,0.0361979982759213,0,0.206738382043801,0,0,0,0,0.0305312010173721,0,0,0,0,0,0.0630176003950886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663514818267817,"Spotx63"
"Spotx64","Inh_Pvalb",0.0203721757643904,0,0,0.0423588481530511,0,0.187119053318907,0.0192361666679949,0,0,0,0,0,0.20767204652313,0,0.17755948784485,0.093995879624106,0,0,0,0,0,0,0.138662042837779,0,0,0,0,0,0,0,0,0,0,0.0489484946984716,0,0,0.00783414476545327,0,0.0562416598018674,0,0,0,0,0,0,0,0.20767204652313,"Spotx64"
"Spotx65","Ext_Pir",0.0220987116904676,0,0,0,0,0.0966771398151045,0.20153304634975,0,0,0.0250753634490118,0,0.197792041009417,0,0,0,0.0338841643986241,0.0993647760608809,0,0,0,0,0,0.193175908860401,0,0.0430166068819928,0,0,0,0,0,0,0,0,0,0.0873822414843516,0,0,0,0,0,0,0,0,0,0,0,0.20153304634975,"Spotx65"
"Spotx66","Ext_Thal_1",0,0,0,0.200949983885046,0,0,0,0,0,0,0,0,0,0,0,0.66284463788258,0,0,0,0,0,0,0.0579425295393523,0,0,0,0,0,0,0,0,0,0,0,0.0782628486930221,0,0,0,0,0,0,0,0,0,0,0,0.66284463788258,"Spotx66"
"Spotx67","Micro",0,0,0,0,0.00660214405709464,0.0170304560411229,0,0,0,0,0.888716587946211,0,0,0,0,0.0481346855053705,0,0,0.00636911640989727,0,0,0,0,0,0,0,0,0,0.0118395972441125,0,0,0,0,0,0.0213074127961909,0,0,0,0,0,0,0,0,0,0,0,0.888716587946211,"Spotx67"
"Spotx68","Ext_L5_1",0,0,0,0,0,0,0.16242127086711,0,0,0.1737950757196,0,0.205221760004033,0,0,0,0,0.131690311358109,0,0,0,0,0,0.0199885146740978,0,0.272966975265953,0.0231769229039475,0,0,0,0.0107391692071497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272966975265953,"Spotx68"
"Spotx69","Ext_ClauPyr",0.00523299858270852,0,0,0,0,0.0187408414501435,0,0.819748678485616,0,0.0345742167678361,0,0.0362365168017426,0,0,0,0,0,0,0,0,0,0,0.0113408901828916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581529328478841,0.0159729248811774,0,0,0,0,0,0,0,0.819748678485616,"Spotx69"
"Spotx70","OPC_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Spotx70"
"Spotx71","Inh_6",0,0,0.0174062156043602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842725719788425,0,0.634097909416448,0,0,0,0,0,0.187765843630381,0,0,0,0,0,0,0,0,0,0.0764574593699687,0,0,0,0,0,0,0,0,0.634097909416448,"Spotx71"
